time_s,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_age_s,apply,apply_age_s,internal_state,internal_state_age_s,DI_vehicleSpeed,DI_vehicleSpeed_age_s,DI_accelPedalPos,DI_accelPedalPos_age_s,VCLEFT_brakeSwitchPressed,VCLEFT_brakeSwitchPressed_age_s,DI_elecPower,DI_elecPower_age_s,derived_packPower_kW,derived_packPower_kW_age_s,DI_gear,DI_gear_age_s
91.9587,0.0,0.0,0.0,0.0,0.0021,BRAKES_NOT_APPLIED,0.0021,TRANSITION_TO_IDLE,0.0021,0.0,0.0007,0.0,0.0012,0.0,0.0196,0.0,0.001,0.4167600000000001,0.0052,P,0.0012
92.0587,0.0,0.0,0.0,0.0,0.0221,BRAKES_NOT_APPLIED,0.0221,TRANSITION_TO_IDLE,0.0221,0.0,0.0008,0.0,0.0013,0.0,0.0205,0.0,0.001,0.4167480000000001,0.0051,P,0.0013
92.1587,0.0,0.0,0.0,0.0,0.0022,BRAKES_NOT_APPLIED,0.0022,TRANSITION_TO_IDLE,0.0022,0.0,0.0007,0.0,0.0012,0.0,0.0203,0.0,0.001,0.4167360000000001,0.0051,P,0.0012
92.2587,0.0,0.0,0.0,0.0,0.0223,BRAKES_NOT_APPLIED,0.0223,TRANSITION_TO_IDLE,0.0223,0.0,0.0002,0.0,0.0012,0.0,0.0205,0.0,0.001,0.416544,0.0051,P,0.0012
92.3587,0.0,0.0,0.0,0.0,0.0021,BRAKES_NOT_APPLIED,0.0021,TRANSITION_TO_IDLE,0.0021,0.0,0.0008,0.0,0.0012,0.0,0.0205,0.0,0.001,0.4166760000000001,0.0052,P,0.0012
92.4586,0.0,0.0,0.0,0.0,0.0222,BRAKES_NOT_APPLIED,0.0222,TRANSITION_TO_IDLE,0.0222,0.0,0.0007,0.0,0.0012,0.0,0.0199,0.0,0.0009,0.4167600000000001,0.005,P,0.0012
92.5586,0.0,0.0,0.0,0.015625,0.0021,BRAKES_NOT_APPLIED,0.0021,TRANSITION_TO_IDLE,0.0021,0.0,0.0007,0.0,0.0012,0.0,0.0199,0.0,0.0009,0.4167600000000001,0.005,P,0.0012
92.6587,0.0,0.0,0.0,0.0,0.0223,BRAKES_NOT_APPLIED,0.0223,TRANSITION_TO_IDLE,0.0223,0.0,0.0008,0.0,0.0013,0.0,0.0202,0.0,0.001,0.41670000000000007,0.0051,P,0.0013
92.7586,0.0,0.0,0.0,0.0,0.0007,BRAKES_NOT_APPLIED,0.0007,TRANSITION_TO_IDLE,0.0007,0.0,0.0003,0.0,0.0012,0.0,0.0191,0.0,0.0009,0.41679600000000006,0.0049,P,0.0012
92.8586,0.0,0.0,0.0,0.015625,0.0222,BRAKES_NOT_APPLIED,0.0222,TRANSITION_TO_IDLE,0.0222,0.0,0.0007,0.0,0.0012,0.0,0.0205,0.0,0.001,0.4167360000000001,0.005,P,0.0012
92.9586,0.0,0.0,0.0,0.0,0.0019,BRAKES_NOT_APPLIED,0.0019,TRANSITION_TO_IDLE,0.0019,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.0009,0.4169280000000001,0.005,P,0.0012
93.0586,0.0,0.0,0.0,0.0,0.0222,BRAKES_NOT_APPLIED,0.0222,TRANSITION_TO_IDLE,0.0222,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.001,0.38208500000000006,0.0049,P,0.0012
93.1586,0.0,0.0,0.0,0.0,0.0021,BRAKES_NOT_APPLIED,0.0021,TRANSITION_TO_IDLE,0.0021,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.001,0.4167360000000001,0.0049,P,0.0012
93.2586,0.0,0.0,0.0,0.0,0.0222,BRAKES_NOT_APPLIED,0.0222,TRANSITION_TO_IDLE,0.0222,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.0009,0.41670000000000007,0.005,P,0.0012
93.3586,0.0,0.0,0.0,-0.015625,0.0019,BRAKES_NOT_APPLIED,0.0019,TRANSITION_TO_IDLE,0.0019,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.001,0.4167480000000001,0.0051,P,0.0012
93.4586,0.0,0.0,0.0,-0.015625,0.0221,BRAKES_NOT_APPLIED,0.0221,TRANSITION_TO_IDLE,0.0221,0.0,0.0008,0.0,0.0012,0.0,0.0201,0.0,0.001,0.4168200000000001,0.0049,P,0.0012
93.5586,0.0,0.0,0.0,-0.015625,0.002,BRAKES_NOT_APPLIED,0.002,TRANSITION_TO_IDLE,0.002,0.0,0.0007,0.0,0.0012,0.0,0.0201,0.0,0.001,0.41672400000000004,0.0049,P,0.0012
93.6582,0.0,0.0,0.0,-0.015625,0.0218,BRAKES_NOT_APPLIED,0.0218,TRANSITION_TO_IDLE,0.0218,0.0,0.0003,0.0,0.0009,0.0,0.0189,0.0,0.0005,0.451607,0.0045,P,0.0009
93.7587,0.0,0.0,0.0,-0.015625,0.0021,BRAKES_NOT_APPLIED,0.0021,TRANSITION_TO_IDLE,0.0021,0.0,0.0002,0.0,0.0012,0.0,0.0201,0.0,0.0009,0.451451,0.0051,P,0.0012
93.8585,0.0,0.0,0.0,-0.015625,0.0221,BRAKES_NOT_APPLIED,0.0221,TRANSITION_TO_IDLE,0.0221,0.0,0.0007,0.0,0.0012,0.0,0.0199,0.0,0.0009,0.41670000000000007,0.0048,P,0.0012
93.9586,0.0,0.0,0.0,0.1875,0.002,BRAKES_NOT_APPLIED,0.002,LOCAL_BRAKE_REQUEST,0.002,0.0,0.0008,0.0,0.0012,0.0,0.0194,0.0,0.001,0.41679600000000006,0.0051,P,0.0012
94.0585,0.0,0.0,0.0,1.234375,0.0219,DRIVER_APPLYING_BRAKES,0.0219,LOCAL_BRAKE_REQUEST,0.0219,0.0,0.0007,0.0,0.0012,1.0,0.0088,0.0,0.001,0.41683200000000004,0.005,P,0.0012
94.1585,0.0,0.0,0.0,4.15625,0.0019,DRIVER_APPLYING_BRAKES,0.0019,LOCAL_BRAKE_REQUEST,0.0019,0.0,0.0007,0.0,0.0012,1.0,0.019,0.0,0.001,0.451568,0.005,P,0.0012
94.2586,0.0,0.0,0.0,5.5,0.022,DRIVER_APPLYING_BRAKES,0.022,LOCAL_BRAKE_REQUEST,0.022,0.0,0.0002,0.0,0.0011,1.0,0.0201,0.0,0.0009,0.48630400000000007,0.0051,P,0.0011
94.3585,0.0,0.0,0.0,6.5,0.0018,DRIVER_APPLYING_BRAKES,0.0018,LOCAL_BRAKE_REQUEST,0.0018,0.0,0.0007,0.0,0.0012,1.0,0.0183,0.0,0.001,0.48608000000000007,0.005,P,0.0012
94.4585,0.0,0.0,0.0,6.8125,0.0219,DRIVER_APPLYING_BRAKES,0.0219,LOCAL_BRAKE_REQUEST,0.0219,0.0,0.0008,0.0,0.0012,1.0,0.0185,0.0,0.001,0.48619200000000007,0.0048,P,0.0012
94.5586,0.0,0.0,0.0,6.875,0.0019,DRIVER_APPLYING_BRAKES,0.0019,LOCAL_BRAKE_REQUEST,0.0019,0.0,0.0008,0.0,0.0012,1.0,0.0189,0.0,0.001,0.45150300000000004,0.005,D,0.0012
94.6584,0.0,0.0,0.0,6.875,0.0218,DRIVER_APPLYING_BRAKES,0.0218,LOCAL_BRAKE_REQUEST,0.0218,0.0,0.0003,0.0,0.001,1.0,0.019,0.0,0.0007,0.624942,0.0048,D,0.001
94.7582,0.0,0.0,0.0,6.796875,0.001,DRIVER_APPLYING_BRAKES,0.001,LOCAL_BRAKE_REQUEST,0.001,0.0,0.0002,0.0,0.0007,1.0,0.0188,0.0,0.0005,0.590291,0.0046,D,0.0007
94.8585,0.0,0.0,0.0,6.640625,0.0217,DRIVER_APPLYING_BRAKES,0.0217,LOCAL_BRAKE_REQUEST,0.0217,0.0,0.0007,0.0,0.0012,1.0,0.0198,0.0,0.001,0.521055,0.0049,D,0.0012
94.9586,0.0,0.0,0.0,6.140625,0.0019,DRIVER_APPLYING_BRAKES,0.0019,LOCAL_BRAKE_REQUEST,0.0019,0.0,0.0008,0.0,0.0013,1.0,0.0192,0.0,0.001,0.48624800000000007,0.005,D,0.0013
95.0585,0.0,0.0,0.0,5.875,0.0219,DRIVER_APPLYING_BRAKES,0.0219,LOCAL_BRAKE_REQUEST,0.0219,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.001,0.4862060000000001,0.0049,D,0.0012
95.1585,0.0,0.0,0.0,5.765625,0.0018,DRIVER_APPLYING_BRAKES,0.0018,LOCAL_BRAKE_REQUEST,0.0018,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.0009,0.48615,0.0049,D,0.0012
95.2583,0.0,0.0,0.0,5.671875,0.0217,DRIVER_APPLYING_BRAKES,0.0217,LOCAL_BRAKE_REQUEST,0.0217,0.0,0.0003,0.0,0.0009,1.0,0.0189,0.0,0.0005,0.48641600000000007,0.0047,D,0.0009
95.3585,0.0,0.0,0.0,5.296875,0.0018,DRIVER_APPLYING_BRAKES,0.0018,LOCAL_BRAKE_REQUEST,0.0018,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.0009,0.486262,0.0049,D,0.0012
95.4585,0.0,0.0,0.0,4.984375,0.0219,DRIVER_APPLYING_BRAKES,0.0219,LOCAL_BRAKE_REQUEST,0.0219,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.001,0.4863740000000001,0.0049,D,0.0012
95.5585,0.0,0.0,0.0,4.703125,0.0018,DRIVER_APPLYING_BRAKES,0.0018,LOCAL_BRAKE_REQUEST,0.0018,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.0009,0.48627600000000004,0.0049,D,0.0012
95.6585,0.0,0.0,0.0,4.53125,0.0219,DRIVER_APPLYING_BRAKES,0.0219,LOCAL_BRAKE_REQUEST,0.0219,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.001,0.4862200000000001,0.0049,D,0.0012
95.7583,0.0,0.0,0.0,4.328125,0.0417,DRIVER_APPLYING_BRAKES,0.0417,LOCAL_BRAKE_REQUEST,0.0417,0.0,0.0005,0.0,0.001,1.0,0.0194,0.0,0.0007,0.486262,0.0047,D,0.001
95.858,0.0,0.0,0.0,4.15625,0.0211,DRIVER_APPLYING_BRAKES,0.0211,LOCAL_BRAKE_REQUEST,0.0211,0.0,0.0002,0.0,0.0007,1.0,0.0191,0.0,0.0005,0.451581,0.0043,D,0.0007
95.9585,0.0,0.0,0.0,4.125,0.0018,DRIVER_APPLYING_BRAKES,0.0018,LOCAL_BRAKE_REQUEST,0.0018,0.0,0.0007,0.0,0.0012,1.0,0.0191,0.0,0.001,0.45124300000000006,0.0048,D,0.0012
96.058,0.0,0.0,0.0,4.125,0.0213,DRIVER_APPLYING_BRAKES,0.0213,LOCAL_BRAKE_REQUEST,0.0213,0.0,0.0002,0.0,0.0007,1.0,0.0191,0.0,0.0005,0.451477,0.0043,D,0.0007
96.1583,0.0,0.0,0.0,4.140625,0.0015,DRIVER_APPLYING_BRAKES,0.0015,LOCAL_BRAKE_REQUEST,0.0015,0.0,0.0005,0.0,0.001,1.0,0.0194,0.0,0.0007,0.451568,0.0046,D,0.001
96.2582,0.0,0.0,0.0,4.125,0.0215,DRIVER_APPLYING_BRAKES,0.0215,LOCAL_BRAKE_REQUEST,0.0215,0.0,0.0002,0.0,0.0008,1.0,0.0193,0.0,0.0006,0.45134700000000005,0.0045,D,0.0008
96.3581,0.0,0.0,0.0,4.140625,0.0013,DRIVER_APPLYING_BRAKES,0.0013,LOCAL_BRAKE_REQUEST,0.0013,0.0,0.0003,0.0,0.0008,1.0,0.0187,0.0,0.0005,0.45165900000000003,0.0044,D,0.0008
96.4581,0.0,0.0,0.0,4.140625,0.0214,DRIVER_APPLYING_BRAKES,0.0214,LOCAL_BRAKE_REQUEST,0.0214,0.0,0.0003,0.0,0.0008,1.0,0.0192,0.0,0.0005,0.48640200000000006,0.0044,D,0.0008
96.5581,0.0,0.0,0.0,4.046875,0.0013,DRIVER_APPLYING_BRAKES,0.0013,LOCAL_BRAKE_REQUEST,0.0013,0.0,0.0003,0.0,0.0008,1.0,0.0192,0.0,0.0005,0.451334,0.0044,D,0.0008
96.6582,0.0,0.0,0.0,3.453125,0.0215,DRIVER_APPLYING_BRAKES,0.0215,LOCAL_BRAKE_REQUEST,0.0215,0.0,0.0003,0.0,0.001,1.0,0.0195,0.0,0.0005,0.451438,0.0045,D,0.001
96.758,0.0,0.0,0.0,2.515625,0.0012,DRIVER_APPLYING_BRAKES,0.0012,LOCAL_BRAKE_REQUEST,0.0012,0.0,0.0195,0.0,0.0007,1.0,0.0186,0.0,0.0002,0.41686800000000007,0.0043,D,0.0007
96.8581,0.0,0.0,0.0,2.546875,0.0212,DRIVER_APPLYING_BRAKES,0.0212,LOCAL_BRAKE_REQUEST,0.0212,0.0,0.0003,0.0,0.0008,1.0,0.0191,0.0,0.0005,0.48658400000000007,0.0044,D,0.0008
96.9581,0.0,0.0,0.0,2.5625,0.0013,DRIVER_APPLYING_BRAKES,0.0013,LOCAL_BRAKE_REQUEST,0.0013,0.0,0.0003,0.0,0.0008,1.0,0.0187,0.0,0.0005,0.45176299999999997,0.0044,D,0.0008
97.0581,0.0,0.0,0.0,2.609375,0.0214,DRIVER_APPLYING_BRAKES,0.0214,LOCAL_BRAKE_REQUEST,0.0214,0.0,0.0003,0.0,0.0008,1.0,0.0191,0.0,0.0005,0.45154200000000005,0.0045,D,0.0008
97.1581,0.0,0.0,0.0,2.65625,0.0013,DRIVER_APPLYING_BRAKES,0.0013,LOCAL_BRAKE_REQUEST,0.0013,0.0,0.0003,0.0,0.0008,1.0,0.0192,0.0,0.0005,0.45146400000000003,0.0043,D,0.0008
97.2582,0.0,0.0,0.0,2.703125,0.0215,DRIVER_APPLYING_BRAKES,0.0215,LOCAL_BRAKE_REQUEST,0.0215,0.0,0.0003,0.0,0.0008,1.0,0.0197,0.0,0.0006,0.45150300000000004,0.0047,D,0.0008
97.3581,0.0,0.0,0.0,2.546875,0.0013,DRIVER_APPLYING_BRAKES,0.0013,LOCAL_BRAKE_REQUEST,0.0013,0.0,0.0003,0.0,0.0008,1.0,0.0191,0.0,0.0005,0.45149,0.0043,D,0.0008
97.4581,0.0,0.0,0.0,2.09375,0.0214,DRIVER_APPLYING_BRAKES,0.0214,LOCAL_BRAKE_REQUEST,0.0214,0.0,0.0003,0.0,0.0008,1.0,0.0192,0.0,0.0005,0.45136000000000004,0.0043,D,0.0008
97.5593,6.0,8.0,2.0,1.140625,0.0025,DRIVER_APPLYING_BRAKES,0.0025,LOCAL_BRAKE_REQUEST,0.0025,0.0,0.0002,0.0,0.0012,0.0,0.0203,0.0,0.0007,0.45149,0.0057,D,0.0012
97.6596,52.0,28.0,-24.0,0.59375,0.0229,DRIVER_APPLYING_BRAKES,0.0229,LOCAL_BRAKE_REQUEST,0.0229,0.240000000000002,0.0003,0.0,0.0015,0.0,0.0201,0.0,0.0008,0.45129500000000006,0.0059,D,0.0015
97.7592,118.0,172.0,54.0,0.28125,0.0023,DRIVER_APPLYING_BRAKES,0.0023,LOCAL_BRAKE_REQUEST,0.0023,0.3200000000000003,0.0002,0.0,0.0009,0.0,0.0207,0.0,0.0004,0.590308,0.0056,D,0.0009
97.8593,194.0,210.0,16.0,0.28125,0.0226,DRIVER_APPLYING_BRAKES,0.0226,LOCAL_BRAKE_REQUEST,0.0226,0.1600000000000037,0.0002,0.0,0.0012,0.0,0.0206,0.0,0.0007,0.5905800000000001,0.0057,D,0.0012
97.9593,274.0,276.0,2.0,0.234375,0.0019,BRAKES_NOT_APPLIED,0.0019,LOCAL_BRAKE_REQUEST,0.0019,0.3200000000000003,0.0002,0.0,0.0012,0.0,0.0205,0.5,0.0007,0.6944600000000001,0.0056,D,0.0012
98.0593,342.0,368.0,26.0,0.40625,0.0225,DRIVER_APPLYING_BRAKES,0.0225,LOCAL_BRAKE_REQUEST,0.0225,0.480000000000004,0.0203,0.0,0.001,0.0,0.0205,0.5,0.0003,0.8331840000000001,0.0056,D,0.001
98.1595,372.0,390.0,18.0,0.484375,0.0022,DRIVER_APPLYING_BRAKES,0.0022,LOCAL_BRAKE_REQUEST,0.0022,0.5600000000000023,0.0002,0.0,0.0009,0.0,0.0207,0.5,0.0004,0.9370890000000001,0.0059,D,0.0009
98.2595,382.0,388.0,6.0,0.640625,0.0227,DRIVER_APPLYING_BRAKES,0.0227,LOCAL_BRAKE_REQUEST,0.0227,0.7199999999999989,0.0205,0.0,0.001,0.0,0.021,0.5,0.0003,0.90298,0.0059,D,0.001
98.3592,380.0,378.0,-2.0,1.078125,0.0023,DRIVER_APPLYING_BRAKES,0.0023,LOCAL_BRAKE_REQUEST,0.0023,0.8800000000000026,0.0002,0.0,0.0009,0.0,0.0204,0.5,0.0004,0.971964,0.0055,D,0.0009
98.4593,374.0,392.0,18.0,2.375,0.0224,DRIVER_APPLYING_BRAKES,0.0224,LOCAL_BRAKE_REQUEST,0.0224,1.1199999999999974,0.0003,0.0,0.001,1.0,0.0198,0.5,0.0005,1.0413899999999998,0.0057,D,0.001
98.5592,368.0,400.0,32.0,3.6875,0.0023,DRIVER_APPLYING_BRAKES,0.0023,LOCAL_BRAKE_REQUEST,0.0023,1.1199999999999974,0.0002,0.0,0.0009,1.0,0.0204,0.5,0.0004,1.2154449999999999,0.0056,D,0.0009
98.6593,364.0,426.0,62.0,3.921875,0.0225,DRIVER_APPLYING_BRAKES,0.0225,LOCAL_BRAKE_REQUEST,0.0225,1.1199999999999974,0.0002,0.0,0.0012,1.0,0.0204,0.5,0.0005,1.110848,0.0057,D,0.0012
98.7592,344.0,412.0,68.0,3.921875,0.0022,DRIVER_APPLYING_BRAKES,0.0022,LOCAL_BRAKE_REQUEST,0.0022,0.9600000000000009,0.0204,0.0,0.001,1.0,0.0202,0.5,0.0002,1.0070830000000002,0.0056,D,0.001
98.8592,312.0,378.0,66.0,3.90625,0.0207,DRIVER_APPLYING_BRAKES,0.0207,LOCAL_BRAKE_REQUEST,0.0207,0.7199999999999989,0.0002,0.0,0.0009,1.0,0.0202,0.5,0.0007,0.9375480000000002,0.0056,D,0.0009
98.9595,274.0,334.0,60.0,3.90625,0.0026,DRIVER_APPLYING_BRAKES,0.0026,LOCAL_BRAKE_REQUEST,0.0026,0.5600000000000023,0.0003,0.0,0.001,1.0,0.0205,0.5,0.0008,0.7985140000000002,0.0059,D,0.001
99.0595,232.0,280.0,48.0,3.90625,0.0227,DRIVER_APPLYING_BRAKES,0.0227,LOCAL_BRAKE_REQUEST,0.0227,0.480000000000004,0.0003,0.0,0.0015,1.0,0.0205,0.0,0.0008,0.7639280000000002,0.0059,D,0.0015
99.1592,192.0,250.0,58.0,3.90625,0.0022,DRIVER_APPLYING_BRAKES,0.0022,LOCAL_BRAKE_REQUEST,0.0022,0.240000000000002,0.0002,0.0,0.0012,1.0,0.0202,0.0,0.0007,0.65968,0.0056,D,0.0012
99.259,150.0,216.0,66.0,3.90625,0.0222,DRIVER_APPLYING_BRAKES,0.0222,LOCAL_BRAKE_REQUEST,0.0222,0.1600000000000037,0.02,0.0,0.0009,1.0,0.0202,0.0,0.0002,0.5906650000000001,0.0054,D,0.0009
99.3592,106.0,154.0,48.0,3.875,0.0019,DRIVER_APPLYING_BRAKES,0.0019,LOCAL_BRAKE_REQUEST,0.0019,0.0,0.0003,0.0,0.001,1.0,0.0202,0.0,0.0007,0.5555359999999999,0.0056,D,0.001
99.4592,62.0,104.0,42.0,3.703125,0.0224,DRIVER_APPLYING_BRAKES,0.0224,LOCAL_BRAKE_REQUEST,0.0224,-0.1599999999999966,0.0202,0.0,0.0012,1.0,0.0197,0.0,0.0003,0.5206949999999999,0.0056,D,0.0012
99.5592,62.0,64.0,2.0,3.15625,0.0021,DRIVER_APPLYING_BRAKES,0.0021,LOCAL_BRAKE_REQUEST,0.0021,-0.0799999999999983,0.0002,0.0,0.001,1.0,0.0204,0.0,0.0007,0.52089,0.0056,D,0.001
99.6594,110.0,90.0,-20.0,3.09375,0.0226,DRIVER_APPLYING_BRAKES,0.0226,LOCAL_BRAKE_REQUEST,0.0226,0.0,0.0002,0.0,0.0009,1.0,0.0204,0.0,0.0007,0.5208149999999999,0.0058,D,0.0009
99.7592,178.0,152.0,-26.0,2.78125,0.0016,DRIVER_APPLYING_BRAKES,0.0016,LOCAL_BRAKE_REQUEST,0.0016,0.1600000000000037,0.0004,0.0,0.0012,1.0,0.0204,0.0,0.0007,0.5904780000000001,0.0056,D,0.0012
99.8592,256.0,260.0,4.0,1.84375,0.0223,DRIVER_APPLYING_BRAKES,0.0223,LOCAL_BRAKE_REQUEST,0.0223,0.240000000000002,0.0003,0.0,0.0013,0.0,0.0086,0.0,0.0008,0.659661,0.0056,D,0.0013
99.959,332.0,330.0,-2.0,0.4375,0.0016,BRAKES_NOT_APPLIED,0.0016,LOCAL_BRAKE_REQUEST,0.0016,0.3200000000000003,0.0202,0.0,0.0009,0.0,0.02,0.5,0.0002,0.729456,0.0054,D,0.0009
100.0591,372.0,376.0,4.0,0.015625,0.0217,BRAKES_NOT_APPLIED,0.0217,LOCAL_BRAKE_REQUEST,0.0217,0.3999999999999986,0.0002,0.0,0.0012,0.0,0.0199,0.5,0.0007,0.8681,0.0055,D,0.0012
100.1591,388.0,394.0,6.0,0.015625,0.0022,BRAKES_NOT_APPLIED,0.0022,LOCAL_BRAKE_REQUEST,0.0022,0.5600000000000023,0.0002,0.0,0.0009,0.0,0.0196,0.5,0.0007,0.868125,0.0055,D,0.0009
100.2592,388.0,396.0,8.0,0.015625,0.0224,BRAKES_NOT_APPLIED,0.0224,LOCAL_BRAKE_REQUEST,0.0224,0.6400000000000006,0.0204,0.0,0.0005,0.0,0.0202,0.5,0.0003,0.937629,0.0056,D,0.0005
100.3591,384.0,390.0,6.0,0.015625,0.0017,BRAKES_NOT_APPLIED,0.0017,LOCAL_BRAKE_REQUEST,0.0017,0.8800000000000026,0.0002,0.0,0.0009,0.0,0.0196,0.5,0.0007,0.972356,0.0055,D,0.0009
100.4591,376.0,378.0,2.0,0.015625,0.0223,BRAKES_NOT_APPLIED,0.0223,LOCAL_BRAKE_REQUEST,0.0223,1.0399999999999991,0.0002,0.0,0.001,0.0,0.0196,0.5,0.0005,1.0068800000000002,0.0055,D,0.001
100.5591,366.0,366.0,0.0,0.015625,0.002,BRAKES_NOT_APPLIED,0.002,LOCAL_BRAKE_REQUEST,0.002,1.2000000000000028,0.0203,0.0,0.0007,0.0,0.0201,0.5,0.0002,1.111328,0.0055,D,0.0007
100.6591,358.0,366.0,8.0,0.015625,0.0222,BRAKES_NOT_APPLIED,0.0222,LOCAL_BRAKE_REQUEST,0.0222,1.4399999999999977,0.0002,0.0,0.001,0.0,0.0201,0.5,0.0007,1.1802080000000001,0.0055,D,0.001
100.7591,348.0,370.0,22.0,0.015625,0.0022,BRAKES_NOT_APPLIED,0.0022,LOCAL_BRAKE_REQUEST,0.0022,1.6000000000000014,0.0203,0.0,0.0007,0.0,0.02,1.0,0.0003,1.21527,0.0055,D,0.0007
100.8591,340.0,360.0,20.0,0.015625,0.0208,BRAKES_NOT_APPLIED,0.0208,LOCAL_BRAKE_REQUEST,0.0208,1.759999999999998,0.0003,0.0,0.001,0.0,0.0203,0.5,0.0007,1.1808200000000002,0.0055,D,0.001
100.9593,330.0,340.0,10.0,0.015625,0.0022,BRAKES_NOT_APPLIED,0.0022,LOCAL_BRAKE_REQUEST,0.0022,1.9200000000000017,0.0005,0.0,0.0012,0.0,0.02,1.0,0.0009,1.21527,0.0057,D,0.0012
101.0593,320.0,342.0,22.0,0.015625,0.0224,BRAKES_NOT_APPLIED,0.0224,LOCAL_BRAKE_REQUEST,0.0224,2.0799999999999983,0.0002,0.0,0.001,0.0,0.02,0.5,0.0007,1.3534560000000002,0.0057,D,0.001
101.1591,312.0,330.0,18.0,0.015625,0.002,BRAKES_NOT_APPLIED,0.002,LOCAL_BRAKE_REQUEST,0.002,2.1600000000000037,0.0002,0.0,0.001,0.0,0.0201,1.0,0.0007,1.4231100000000003,0.0055,D,0.001
101.2592,304.0,314.0,10.0,0.015625,0.0223,BRAKES_NOT_APPLIED,0.0223,LOCAL_BRAKE_REQUEST,0.0223,2.3200000000000003,0.0002,0.0,0.0009,0.0,0.0201,1.0,0.0005,1.3540020000000001,0.0056,D,0.0009
101.3593,294.0,302.0,8.0,0.015625,0.0019,BRAKES_NOT_APPLIED,0.0019,LOCAL_BRAKE_REQUEST,0.0019,2.3999999999999986,0.0002,0.0,0.0009,0.0,0.02,1.0,0.0007,1.318866,0.0057,D,0.0009
101.459,288.0,302.0,14.0,0.015625,0.0221,BRAKES_NOT_APPLIED,0.0221,LOCAL_BRAKE_REQUEST,0.0221,2.5600000000000023,0.0002,0.0,0.0009,0.0,0.0199,1.0,0.0007,1.283863,0.0054,D,0.0009
101.5591,280.0,290.0,10.0,0.015625,0.0016,BRAKES_NOT_APPLIED,0.0016,LOCAL_BRAKE_REQUEST,0.0016,2.719999999999999,0.0004,0.0,0.0012,0.0,0.02,1.0,0.0007,1.38852,0.0055,D,0.0012
101.659,272.0,290.0,18.0,0.015625,0.0221,BRAKES_NOT_APPLIED,0.0221,LOCAL_BRAKE_REQUEST,0.0221,2.8800000000000026,0.0002,0.0,0.0007,0.0,0.0199,1.0,0.0004,1.38808,0.0054,D,0.0007
101.7592,266.0,276.0,10.0,0.015625,0.0017,BRAKES_NOT_APPLIED,0.0017,LOCAL_BRAKE_REQUEST,0.0017,2.960000000000001,0.0003,0.0,0.0012,0.0,0.0204,1.0,0.0005,1.4233150000000003,0.0056,D,0.0012
101.8593,258.0,266.0,8.0,0.015625,0.0219,BRAKES_NOT_APPLIED,0.0219,LOCAL_BRAKE_REQUEST,0.0219,3.1199999999999974,0.0003,0.0,0.001,0.0,0.0205,1.0,0.0008,1.457862,0.0056,D,0.001
101.9591,252.0,264.0,12.0,0.015625,0.002,BRAKES_NOT_APPLIED,0.002,LOCAL_BRAKE_REQUEST,0.002,3.280000000000001,0.0003,0.0,0.001,0.0,0.0198,1.0,0.0005,1.3540800000000002,0.0054,D,0.001
102.059,244.0,270.0,26.0,0.015625,0.0216,BRAKES_NOT_APPLIED,0.0216,LOCAL_BRAKE_REQUEST,0.0216,3.3599999999999994,0.0002,0.0,0.001,0.0,0.0198,1.0,0.0007,1.4226590000000003,0.0053,D,0.001
102.1591,260.0,258.0,-2.0,0.015625,0.0017,BRAKES_NOT_APPLIED,0.0017,LOCAL_BRAKE_REQUEST,0.0017,3.520000000000003,0.0002,2.8000000000000003,0.001,0.0,0.0203,1.0,0.0005,1.526976,0.0054,D,0.001
102.2593,310.0,320.0,10.0,0.015625,0.0223,BRAKES_NOT_APPLIED,0.0223,LOCAL_BRAKE_REQUEST,0.0223,3.6799999999999997,0.0003,3.6,0.0012,0.0,0.0202,1.0,0.0008,1.7001530000000002,0.0057,D,0.0012
102.3591,368.0,378.0,10.0,0.015625,0.0017,BRAKES_NOT_APPLIED,0.0017,LOCAL_BRAKE_REQUEST,0.0017,3.759999999999998,0.02,5.2,0.001,0.0,0.0203,1.5,0.0002,1.9775010000000002,0.0054,D,0.001
102.4593,426.0,428.0,2.0,0.015625,0.0223,BRAKES_NOT_APPLIED,0.0223,LOCAL_BRAKE_REQUEST,0.0223,4.0,0.0003,5.6000000000000005,0.001,0.0,0.0202,2.0,0.0008,2.3590560000000007,0.0057,D,0.001
102.5591,454.0,458.0,4.0,0.015625,0.0016,BRAKES_NOT_APPLIED,0.0016,LOCAL_BRAKE_REQUEST,0.0016,4.240000000000002,0.0005,5.6000000000000005,0.0012,0.0,0.02,2.5,0.0007,2.532443,0.0054,D,0.0012
