category,can_id,message,signal,dbc_id_seen,decoded_samples,window,center_or_mode,min,max,changes
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a025_internalIsolationFault,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a026_internalIsolationLow,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a027_externalIsolationLow,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a028_isolationRationality,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a036_internalContactorWelded,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a037_outputContactorWelded,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a038_contactorFailedOpen,no,0,final_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,pre_stable,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,door_open,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,door_closed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,brake_pressed,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,post_brake,,,,0
hv_safety,0x365,SCS_alertMatrix1,SCS_a060_swHVIL,no,0,final_stable,,,,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,pre_stable,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,door_open,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,door_closed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,brake_pressed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,post_brake,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a006_chgPrechargeFailedScr,yes,35,final_stable,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,pre_stable,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,door_open,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,door_closed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,brake_pressed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,post_brake,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a013_chgPrechargeFailedBoost,yes,35,final_stable,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,pre_stable,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,door_open,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,door_closed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,brake_pressed,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,post_brake,0,0,0,0
hv_safety,0x3A4,PCS_alertMatrix,PCS_a043_hvBusPrechargeFailure,yes,35,final_stable,0,0,0,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,pre_stable,,,,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,door_open,,,,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,door_closed,,,,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,brake_pressed,,,,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,post_brake,,,,0
hv_safety,0x3A5,DIS_alertMatrix1,DIS_a007_hwHvilNotPresent,no,0,final_stable,,,,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,pre_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,door_open,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,door_closed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,brake_pressed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,post_brake,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w026_HvilFault,yes,139,final_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,pre_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,door_open,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,door_closed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,brake_pressed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,post_brake,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w039_PackContactorFellOpen,yes,139,final_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,pre_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,door_open,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,door_closed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,brake_pressed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,post_brake,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w040_FcContactorFellOpen,yes,139,final_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,pre_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,door_open,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,door_closed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,brake_pressed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,post_brake,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w043_packContactorForceOpen,yes,139,final_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,pre_stable,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,door_open,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,door_closed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,brake_pressed,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,post_brake,0,0,0,0
hv_safety,0x3AA,HVP_alertMatrix1,HVP_w044_fcContactorForceOpen,yes,139,final_stable,0,0,0,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,pre_stable,,,,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,door_open,,,,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,door_closed,,,,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,brake_pressed,0,0,0,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,post_brake,0,0,0,0
hv_safety,0x3B5,DIS_alertMatrix2,DIS_a086_hvilNotPresent,yes,30,final_stable,0,0,0,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,pre_stable,,,,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,door_open,,,,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,door_closed,,,,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,brake_pressed,0,0,0,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,post_brake,0,0,0,0
hv_safety,0x3C5,DIS_alertMatrix3,DIS_a160_busVoltageAnomaly,yes,30,final_stable,0,0,0,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,pre_stable,,,,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,door_open,,,,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,door_closed,,,,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,brake_pressed,,,,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,post_brake,,,,0
hv_safety,0x46C,CC_alertMatrix1,CC_a010_contactorWelded,no,0,final_stable,,,,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,pre_stable,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,door_open,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,door_closed,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,brake_pressed,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,post_brake,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_gpioHvilEnable,yes,69,final_stable,1,1,1,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,pre_stable,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,door_open,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,door_closed,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,brake_pressed,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,post_brake,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilInVoltage,yes,70,final_stable,1.2,1.2,1.2,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,pre_stable,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,door_open,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,door_closed,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,brake_pressed,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,post_brake,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_hvilOutVoltage,yes,70,final_stable,2.6,2.6,2.6,0
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,pre_stable,348.3,348.3,348.4,4
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,door_open,348.5,348.4,348.6,4
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,door_closed,348.3,348.3,348.4,3
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,brake_pressed,348.35,348.3,348.4,1
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,post_brake,348.4,348.4,348.5,1
hv_safety,0x7AA,HVP_debugMessage,HVP_packVoltage,yes,69,final_stable,348.3,348.3,348.5,10
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,pre_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,door_open,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,door_closed,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,brake_pressed,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,post_brake,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCmVoltage,yes,0,final_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,pre_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,door_open,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,door_closed,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,brake_pressed,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,post_brake,,,,0
hv_safety,0x7D5,DI_debug,DI_hvilCurrent,yes,0,final_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,pre_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,door_open,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,door_closed,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,brake_pressed,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,post_brake,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMaxBusVoltage,yes,0,final_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,pre_stable,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,door_open,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,door_closed,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,brake_pressed,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,post_brake,,,,0
hv_safety,0x7D5,DI_debug,DI_pwrSatMinBusVoltage,yes,0,final_stable,,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,pre_stable,4,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,door_open,4,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,door_closed,4,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,brake_pressed,4,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,post_brake,4,,,0
hv_safety,0x7FF,GTW_carConfig,GTW_numberHVILNodes,yes,77,final_stable,4,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,pre_stable,,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,door_open,,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,door_closed,,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,brake_pressed,,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,post_brake,,,,0
battery_state,0x132,BMS_hvBusStatus,BMS_packCurrent,yes,0,final_stable,,,,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,pre_stable,9,9,9,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,door_open,9,9,9,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,door_closed,9,9,9,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,brake_pressed,-15.5,-15.5,-15.5,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,post_brake,-15.5,-15.5,-15.5,0
battery_state,0x212,BMS_status,BMS_minPackTemperature,yes,695,final_stable,-15.5,-15.5,-15.5,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,pre_stable,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,door_open,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,door_closed,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,brake_pressed,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,post_brake,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socAvg,yes,695,final_stable,46,46,46,0
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,pre_stable,48.5,48.5,48.5,0
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,door_open,48.4,48.4,48.5,1
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,door_closed,48.4,48.4,48.4,0
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,brake_pressed,48.4,48.4,48.4,0
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,post_brake,48.4,48.4,48.4,0
battery_state,0x292,BMS_socStatus,BMS_socMax,yes,695,final_stable,48.4,48.4,48.4,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,pre_stable,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,door_open,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,door_closed,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,brake_pressed,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,post_brake,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socMin,yes,695,final_stable,45.8,45.8,45.8,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,pre_stable,46.7,46.7,46.7,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,door_open,46.7,46.7,46.7,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,door_closed,46.7,46.7,46.7,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,brake_pressed,46.7,46.7,46.7,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,post_brake,46.7,46.7,46.7,0
battery_state,0x292,BMS_socStatus,BMS_socUI,yes,695,final_stable,46.7,46.7,46.7,0
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,pre_stable,-25,-25,-25,0
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,door_open,15,-25,15,12
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,door_closed,-5,-25,15,13
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,brake_pressed,-5,-25,15,7
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,post_brake,-25,-25,15,6
battery_state,0x312,BMS_thermalStatus,BMS_packTMax,yes,139,final_stable,-5,-25,15,37
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,pre_stable,20.125,-23,63.25,15
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,door_open,63.25,-23,63.25,12
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,door_closed,20.125,-23,63.25,13
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,brake_pressed,20.125,-23,63.25,7
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,post_brake,-23,-23,63.25,6
battery_state,0x312,BMS_thermalStatus,BMS_packTMin,yes,139,final_stable,20.125,-23,63.25,37
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,pre_stable,0,0,0,0
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,door_open,0,0,0,0
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,door_closed,0,0,0,0
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,brake_pressed,0,0,0,0
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,post_brake,0,0,0,0
battery_state,0x31E,CP_alertMatrix,CP_a025_ledsOC,yes,70,final_stable,0,0,0,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,pre_stable,3.286,3.286,3.286,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,door_open,3.284,3.284,3.286,1
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,door_closed,3.286,3.284,3.286,1
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,brake_pressed,3.284,3.284,3.284,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,post_brake,3.284,3.284,3.284,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMax,yes,35,final_stable,3.284,3.284,3.284,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,pre_stable,3.284,3.284,3.284,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,door_open,3.284,3.282,3.284,2
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,door_closed,3.284,3.284,3.284,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,brake_pressed,3.282,3.282,3.282,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,post_brake,3.282,3.282,3.282,0
battery_state,0x332,BMS_bmbMinMax,BMS_brickVoltageMin,yes,35,final_stable,3.282,3.282,3.282,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,pre_stable,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,door_open,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,door_closed,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,brake_pressed,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,post_brake,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_actualSOC,yes,69,final_stable,3,3,3,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,pre_stable,69,69,69,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,door_open,69,69,69,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,door_closed,69,69,69,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,brake_pressed,69,69,69,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,post_brake,69,69,69,0
battery_state,0x33A,UI_rangeSOC,UI_usableSOC,yes,69,final_stable,69,69,69,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,pre_stable,1,1,1,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,door_open,1,1,1,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,door_closed,1,1,1,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,brake_pressed,1,1,1,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,post_brake,1,1,1,0
battery_state,0x7AA,HVP_debugMessage,HVP_packCurrentMia,yes,69,final_stable,1,1,1,0
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,pre_stable,,,,0
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,door_open,,,,0
battery_boundary,0x1D6,DI_limits,DI_limitDischargePower,yes,0,door_closed,,,,0
