APP_buildType: SIGNED
HVP_packContCoilCurrent: 1.3 A
HVP_packContNegativeState: ECONOMIZED
HVP_packContPositiveState: ECONOMIZED
HVP_packContVoltage: 12.8 V
HVP_packContactorSetState: CLOSED
HVP_packCtrsClosingAllowed: 0
HVP_packCtrsOpenNowRequested: 1
HVP_packCtrsOpenRequested: 1
HVP_packCtrsRequestStatus: NOT_ACTIVE
HVP_packCtrsResetRequestRequired: 0
HVP_packCurrentMia: 1
HVP_packNegativeV: -205.60000000000002 V
HVP_packPositiveV: 143.20000000000002 V
HVP_packVoltage: 348.40000000000003 V
HVP_pcbaId: 4
HVP_platformType: 3
HVP_pyroAnalog: 3.3000000000000003 V
HVP_pyroTestInProgress: 0
HVP_shuntAsicTempDbg: -244.0 C
HVP_shuntAsicTempStatus: VALID
HVP_shuntAuxCurrentDbg: 2048.4 A
HVP_shuntAuxCurrentStatus: INVALID
HVP_shuntBarTempDbg: -80.02 C
HVP_shuntBarTempStatus: VALID
HVP_shuntCurrentDebug: -2968.8 A
HVP_shuntHwMia: 1
HVP_shuntRefVoltageDbg: 0.016 V
HVP_shuntRefVoltageMismatch: 1
HVP_shuntThermistorMia: 0
HVP_subUsageId: 2
HVP_usageId: 5
HVP_w001_WatchdogReset: 1
HVP_w002_UnusedAlert2: 0
HVP_w003_SwAssertion: 0
HVP_w004_CrashEvent: 0
HVP_w005_OverDchgCurrentFault: 0
HVP_w006_OverChargeCurrentFault: 0
HVP_w007_OverCurrentFault: 0
HVP_w008_OverTemperatureFault: 0
HVP_w009_OverVoltageFault: 0
HVP_w010_UnderVoltageFault: 0
HVP_w011_PrimaryBmbMiaFault: 0
HVP_w012_SecondaryBmbMiaFault: 0
HVP_w013_BmbMismatchFault: 0
HVP_w014_BmsHviMiaFault: 0
HVP_w015_CpMiaFault: 0
HVP_w016_PcsMiaFault: 0
HVP_w017_BmsFault: 0
HVP_w018_PcsFault: 0
HVP_w019_CpFault: 0
HVP_w020_ShuntHwMiaFault: 0
HVP_w021_PyroMiaFault: 0
HVP_w022_hvsMiaFault: 0
HVP_w024_Supply12vFault: 0
HVP_w025_VerSupplyFault: 0
HVP_w026_HvilFault: 0
HVP_w027_BmsHvsMiaFault: 0
HVP_w028_PackVoltMismatchFault: 0
HVP_w029_EnsMiaFault: 0
HVP_w030_PackPosCtrArcFault: 0
HVP_w031_packNegCtrArcFault: 0
HVP_w032_ShuntHwAndBmsMiaFault: 0
HVP_w033_fcContHwFault: 0
HVP_w034_robinOverVoltageFault: 0
HVP_w035_packContHwFault: 0
HVP_w036_pyroFuseBlown: 0
HVP_w037_pyroFuseFailedToBlow: 0
HVP_w038_CpilFault: 0
HVP_w039_PackContactorFellOpen: 0
HVP_w040_FcContactorFellOpen: 0
HVP_w041_packCtrCloseBlocked: 0
HVP_w042_fcCtrCloseBlocked: 0
HVP_w043_packContactorForceOpen: 0
HVP_w044_fcContactorForceOpen: 0
HVP_w045_dcLinkOverVoltage: 0
HVP_w046_shuntOverTemperature: 0
HVP_w047_passivePyroDeploy: 0
HVP_w048_logUploadRequest: 0
HVP_w049_packCtrCloseFailed: 0
HVP_w050_fcCtrCloseFailed: 0
HVP_w051_shuntThermistorMia: 0
IBST_driverBrakeApply: BRAKES_NOT_APPLIED
IBST_iBoosterStatus: READY
IBST_statusChecksum: 32
IBST_statusCounter: 7
OCS1P_classificationExtHold: 0
OCS1P_classificationHeld: 0
OCS1P_classificationHoldState: OFF
OCS1P_cushionStable: 0
OCS1P_occupantClassification: 19
OCS1P_occupantClassificationQF: NOT_FAULTED
OCS1P_occupantClassificationRaw: EMPTY
OCS1P_occupantClassificationSelf: EMPTY
OCS1P_occupiedState: OCCUPIED
OCS1P_sandwichStable: 0
OCS1P_seatbackStable: 0
OCS1P_statusChecksum: 0
OCS1P_statusCounter: 0
PARK_sdiSensor1RawDistData: 275 cm
PARK_sdiSensor2RawDistData: NEAR_DETECTION cm
PCS_1V2Max10s: 1.202 V
PCS_1V2Min10s: 1.192 V
PCS_1V5Max10s: 1.5030000000000001 V
PCS_1V5Min10s: 1.497 V
PCS_a001_chgHwInputOc: 0
PCS_a002_chgHwOutputOc: 0
PCS_a003_chgHwInputOv: 0
PCS_a004_chgHwIntBusOv: 0
PCS_a005_chgOutputOv: 0
PCS_a006_chgPrechargeFailedScr: 0
PCS_a007_chgPhaseTempHot: 0
PCS_a008_chgPhaseOverTemp: 0
PCS_a009_chgPfcCurrentRegulation: 0
PCS_a010_chgIntBusVRegulation: 0
PCS_a011_chgLlcCurrentRegulation: 0
PCS_a012_chgPfcIBandTracerFault: 0
PCS_a013_chgPrechargeFailedBoost: 0
PCS_a014_chgTempRationality: 0
PCS_a015_chg12vUv: 0
PCS_a016_chgAllPhasesFaulted: 0
PCS_a017_chgWallPowerRemoval: 0
PCS_a018_chgUnknownGridConfig: 0
PCS_a019_acChargePowerLimited: 0
PCS_a020_chgEnableLineMismatch: 0
PCS_a021_hvpMia: 0
PCS_a022_bmsMia: 0
PCS_a023_cpMia: 0
PCS_a024_vcfrontMia: 0
PCS_a025_cpu2Malfunction: 0
PCS_a026_watchdogAlarmed: 0
PCS_a027_chgInsufficientCooling: 0
PCS_a028_chgOutputUv: 0
PCS_a029_chgPowerRationality: 0
PCS_a030_canRationality: 0
PCS_a031_uiMia: 0
PCS_a032_gtwMia: 0
PCS_a033_hvBusUv: 0
PCS_a034_hvBusOv: 0
PCS_a035_lvBusUv: 0
PCS_a036_lvBusOv: 0
PCS_a037_resonantTankOc: 0
PCS_a038_claFaulted: 0
PCS_a039_sdModuleClkFault: 0
PCS_a040_dcdcMaxPowerReached: 0
PCS_a041_dcdcOverTemp: 0
PCS_a042_dcdcEnableLineMismatch: 0
PCS_a043_hvBusPrechargeFailure: 0
PCS_a044_12vSupportRegulation: 0
PCS_a045_hvBusLowImpedance: 0
PCS_a046_hvBusHighImpedence: 0
PCS_a047_lvBusLowImpedance: 0
PCS_a048_lvBusHighImpedance: 0
PCS_a049_dcdcTempRationality: 0
PCS_a050_dcdc12VsupportFaulted: 0
PCS_a051_chgIntBusUv: 0
PCS_a052_acVoltageNotPresent: 0
PCS_a053_chgInputVDropHigh: 0
PCS_a054_chgInputVDropTooHigh: 0
PCS_a055_chgLineImedanceHigh: 0
PCS_a056_chgLineImedanceTooHigh: 0
PCS_a057_chgInputOverFreq: 0
PCS_a058_chgInputUnderFreq: 0
PCS_a059_chgInputOvRms: 0
PCS_a060_chgInputOvPeak: 0
PCS_a061_chgVLineRationality: 0
PCS_a062_chgILineRationality: 0
PCS_a063_chgVOutRationality: 0
PCS_a064_chgIOutRationality: 0
PCS_a065_chgPllNotLocked: 0
PCS_a066_dcdcHvRationality: 0
PCS_a067_dcdcLvRationality: 0
PCS_a068_dcdcTankvRationality: 0
PCS_a069_chgPfcLineDidt: 0
PCS_a070_chgPfcLineDvdt: 0
PCS_a071_chgPfcILoopRationality: 0
PCS_a072_cpu2ClaStopped: 0
PCS_a073_unexpectedAcInputVoltage: 0
PCS_a074_hvBusDischargeFailure: 0
PCS_a075_hvBusDischargeTimeout: 0
PCS_a076_dcdcEnDeassertedErr: 0
PCS_a077_microGridEnergyLow: 0
PCS_a078_chgStopDcdcTooHot: 0
PCS_a079_eepromOperationError: 0
PCS_a080_damagedPhaseDetected: 0
PCS_a081_dcdcPchgTimeout: 0
PCS_a082_dcdcPchgUnsafeDiVoltage: 0
PCS_a083_triggerOdin: 0
PCS_a084_dcdcPchgStartVoltages: 0
PCS_a085_dcdcFetsNotSwitching: 0
PCS_a086_dcdcInsufficientCooling: 0
PCS_a087_nvramRecordStatusError: 0
PCS_a088_pchgParameters: 0
PCS_a089_hvBusDischargeIrrational: 0
PCS_acChargeSelfTestState: IDLE
PCS_ambientTemp: 116.5 C
PCS_appCrc: 3500042431
PCS_appGitHash: 0
PCS_assemblyId: 3
PCS_bootCrc: 1405097436
PCS_bootGitHash: 20200152198404964
PCS_bootUdsProtoVersion: 6
PCS_buildConfigId: 631
PCS_buildType: PLATFORM_BUILD
PCS_chargeStatus: IDLE
PCS_chg5VL1Enable: 1
PCS_chgAcCurrentLimit: 16.0 A
PCS_chgInputFreqWobblePHAPeak: FREQUENCY_UNKNOWN Hz
PCS_chgInputFreqWobblePHBPeak: FREQUENCY_UNKNOWN Hz
PCS_chgInputFreqWobblePHCPeak: FREQUENCY_UNKNOWN Hz
PCS_chgInputFrequencyL1N: FREQUENCY_UNKNOWN Hz
PCS_chgInputFrequencyL2N: FREQUENCY_UNKNOWN Hz
PCS_chgInputFrequencyL3N: FREQUENCY_UNKNOWN Hz
PCS_chgInputL1L2Vdc: 2 V
PCS_chgInputL1L2Vrms: 1.6 V
PCS_chgInputL1NVPeak10s: 3 V
PCS_chgInputL1NVdc: 2 V
PCS_chgInputL1NVrms: 1.8 V
PCS_chgInputL2NVPeak10s: 2 V
PCS_chgInputL2NVdc: 1 V
PCS_chgInputL2NVrms: 1.4000000000000001 V
PCS_chgInputL3NVPeak10s: 4 V
PCS_chgInputL3NVdc: 1 V
PCS_chgInputL3NVrms: 1.6 V
PCS_chgInputNGVdc: -4 V
PCS_chgInputNGVrms: 4 V
PCS_chgInputPower: 0.0 kW
PCS_chgInputVoltage: 1.848 V
PCS_chgInstantAcPowerAvailable: 0.0 kW
PCS_chgInternalPhaseConfig: THREE_PHASE
PCS_chgL1L2PllLocked: 0
PCS_chgL1NPllLocked: 0
PCS_chgL2NPllLocked: 0
PCS_chgL3NPllLocked: 0
PCS_chgLineCurrent: 0.0 A
PCS_chgMainState: IDLE
PCS_chgMaxAcPowerAvailable: 25.5 kW
PCS_chgNgPllLocked: 0
PCS_chgOutputV: 388.036116 V
PCS_chgPHAEnable: 0
PCS_chgPHALineCurrentRequest: 0.0 A
PCS_chgPHBEnable: 0
PCS_chgPHBLineCurrentRequest: 0.0 A
PCS_chgPHCEnable: 0
PCS_chgPHCLineCurrentRequest: 0.0 A
PCS_chgPhAInputIrms: 0.0 A
PCS_chgPhAIntBusV: 0 V
PCS_chgPhAIntBusVMax10s: 0 V
PCS_chgPhAIntBusVMin10s: 0 V
PCS_chgPhAIntBusVTarget: 420 V
PCS_chgPhALastShutdownReason: REASON_NONE
PCS_chgPhALifetimekWh: 3155.4500000000003 kWh
PCS_chgPhANoFlowBucket: 0.0 -
PCS_chgPhAOutputI: 0.0 A
PCS_chgPhAPchgVoltDeltaMax10s: 0.0 V
PCS_chgPhARetryCount: 0
PCS_chgPhAState: IDLE
PCS_chgPhATemp: 31.9 C
PCS_chgPhATransientRetryCount: 0.0 -
PCS_chgPhBInputIrms: 0.0 A
PCS_chgPhBIntBusV: 0 V
PCS_chgPhBIntBusVMax10s: 1 V
PCS_chgPhBIntBusVMin10s: 0 V
PCS_chgPhBIntBusVTarget: 420 V
PCS_chgPhBLastShutdownReason: REASON_NONE
PCS_chgPhBLifetimekWh: 1675.42 kWh
PCS_chgPhBNoFlowBucket: 0.0 -
PCS_chgPhBOutputI: 0.0 A
PCS_chgPhBPchgVoltDeltaMax10s: 0.0 V
PCS_chgPhBRetryCount: 0
PCS_chgPhBState: IDLE
PCS_chgPhBTemp: 32.3 C
PCS_chgPhBTransientRetryCount: 0.0 -
PCS_chgPhCInputIrms: 0.0 A
PCS_chgPhCIntBusV: 0 V
PCS_chgPhCIntBusVMax10s: 0 V
PCS_chgPhCIntBusVMin10s: 0 V
PCS_chgPhCIntBusVTarget: 420 V
PCS_chgPhCLastShutdownReason: REASON_NONE
PCS_chgPhCLifetimekWh: 1683.68 kWh
PCS_chgPhCNoFlowBucket: 0.0 -
PCS_chgPhCOutputI: 0.0 A
PCS_chgPhCPchgVoltDeltaMax10s: 0.0 V
PCS_chgPhCRetryCount: 0
PCS_chgPhCState: IDLE
PCS_chgPhCTemp: -13.200000000000003 C
PCS_chgPhCTransientRetryCount: 0.0 -
PCS_chgPhManCurrentToDist: 0.0 A
PCS_chgPhManOptimalPhsToUse: 0
PCS_chgPwmEnableLine: 0
PCS_chgRetryCount: 0
PCS_componentId: 27
PCS_cpu2AppCrc: 3661288053
PCS_cpu2BootState: APPLICATION
PCS_dcdc12VSupportRtyCnt: 0
PCS_dcdc12VSupportStatus: ACTIVE
PCS_dcdc12vSupportLifetimekWh: 1774.92 kWh
PCS_dcdcCLAControllerOutput: 0.17500000000000002 1
PCS_dcdcClaCurrentFreq: 166.5039915 kHz
PCS_dcdcCurrentLimit: 8.8 A
PCS_dcdcDischargeRtyCnt: 0
PCS_dcdcFaulted: 0
PCS_dcdcHalfPeriodUs: 24.376452363000002 us
PCS_dcdcHvBusDischargeStatus: IDLE
PCS_dcdcHvBusVolt: 272.021484375 V
PCS_dcdcInitialPrechargeSubState: STANDBY
PCS_dcdcIntervalMaxFrequency: 178 kHz
PCS_dcdcIntervalMaxHvBusVolt: 348.6 V
PCS_dcdcIntervalMaxLvBusVolt: 35.2 V
PCS_dcdcIntervalMaxLvOutputCurr: 453 A
PCS_dcdcIntervalMinFrequency: 156 kHz
PCS_dcdcIntervalMinHvBusVolt: 348.40000000000003 V
PCS_dcdcIntervalMinLvBusVolt: 16.8 V
PCS_dcdcIntervalMinLvOutputCurr: 389 A
PCS_dcdcLvBusVolt: 11.2890625 V
PCS_dcdcLvOutputCurrent: 1.3 A
PCS_dcdcLvOutputCurrentTempLimit: 0.1 A
PCS_dcdcMainState: STANDBY
PCS_dcdcMaxLvOutputCurrent: 324.0 A
PCS_dcdcMaxOutputCurrentAllowed: 225.0 A
PCS_dcdcOutputIsLimited: 0
PCS_dcdcPrechargeRestartCnt: 0
PCS_dcdcPrechargeRtyCnt: 0
PCS_dcdcPrechargeStatus: IDLE
PCS_dcdcPwmEnableLine: 1
PCS_dcdcShortTimeUs: 8.194331742000001 us
PCS_dcdcSubState: 12V_SUPPORT_ACTIVE
PCS_dcdcSupportingFixedLvTarget: 0
PCS_dcdcTCommMeasured: 32.10555094 us
PCS_dcdcTankVoltage: 100 V
PCS_dcdcTankVoltageTarget: 100 V
PCS_dcdcTemp: 38.2 C
PCS_dcdcUnifiedCommand: 0.056 1
PCS_ecuLogUploadRequest: NONE
PCS_gridConfig: SNA
PCS_hardwareId: 252
PCS_infoIndex: PACKAGE_SN_1_7
PCS_logMessageSelect: CHG_3
PCS_matrixIndex: AlertMatrix1
PCS_numAlertsSet: 9
PCS_partNumChar01: 49
PCS_partNumChar02: 49
PCS_partNumChar03: 51
PCS_partNumChar04: 53
PCS_partNumChar05: 53
PCS_partNumChar06: 53
PCS_partNumChar07: 56
PCS_partNumChar08: 45
PCS_partNumChar09: 48
PCS_partNumChar10: 53
PCS_partNumChar11: 45
PCS_partNumChar12: 65
PCS_partNumChar13: 0
PCS_partNumChar14: 0
PCS_partNumChar15: 0
PCS_partNumChar16: 0
PCS_partNumChar17: 0
PCS_partNumChar18: 0
PCS_partNumChar19: 0
PCS_partNumChar20: 0
PCS_pcbaId: 6
PCS_platformType: 3
PCS_serialNumChar01: 74
PCS_serialNumChar02: 66
PCS_serialNumChar03: 76
PCS_serialNumChar04: 50
PCS_serialNumChar05: 49
PCS_serialNumChar06: 48
PCS_serialNumChar07: 54
PCS_serialNumChar08: 55
PCS_serialNumChar09: 80
PCS_serialNumChar10: 79
PCS_serialNumChar11: 65
PCS_serialNumChar12: 48
PCS_serialNumChar13: 52
PCS_serialNumChar14: 67
PCS_subUsageId: 1
PCS_usageId: 1
PMS_appGitHash: 0
PMS_applicationCrc: 781439380
PMS_assemblyId: 75
PMS_bootGitHash: 44931131714676272
PMS_bootloaderCrc: 1686952640
PMS_buildConfigurationId: 13003
PMS_buildType: PLATFORM_BUILD
PMS_componentId: 9
PMS_hardwareId: CONFIGURABLE_HWID_PLACEHOLDER
PMS_infoIndex: UDS_PROTOCOL_BOOTCRC
PMS_pcbaId: 30
PMS_platformTyp: 3
PMS_subUsageId: 0
PMS_udsProtocolVersion: 6
PMS_usageId: 2
PMS_w001_absoluteTorque: 0
PMS_w002_accumulatedTorque: 0
PMS_w003_torqueReversal: 0
PMS_w004_regenTorque: 0
PMS_w005_torqueInNeutral: 0
PMS_w006_inconsistentDIGear: 0
PMS_w007_watchdogReset: 0
PMS_w008_memoryError: 0
PMS_w009_espMIA: 0
PMS_w010_diMIA: 0
PMS_w011_phaseCurrentIrrational: 0
PMS_w012_canDataBusA: 0
PMS_w013_canHardwareBusA: 0
PMS_w018_encoderIrrational: 0
PMS_w019_statorTempIrrational: 0
PMS_w026_diHeartBeatMIA: 0
PMS_w027_torqueOutOfMap: 0
PMS_w028_torqueCmdError: 0
PMS_w031_highStackUsage: 0
PMS_w032_registerConfigError: 0
PMS_w033_selfTest: 0
PMS_w034_trqCrossCheck: 0
PMS_w038_inconsistentTorqueSign: 0
PMS_w039_disMIA: 0
PMS_w040_pmMIA: 0
PMS_w042_gtwMIA: 0
PMS_w043_inconsistentConfig: 0
PMS_w045_motorMovementDetected: 0
PMS_w053_vcfrontMIA: 0
PMS_w054_uiMIA: 0
PMS_w055_resolver: 0
PMS_w056_canHardwareBusB: 0
PMS_w057_canDataBusB: 0
PMS_w061_DIPMVersionMismatch: 0
PMS_w063_debugAlert: 0
PMS_w064_torqueIntervention: 0
RCM_airbagCutoffStatus: RCM_PASSENGER_AIRBAG_ENABLED
RCM_alrSwitchStatus: SNA
RCM_armStatus: RCM_ARMED
RCM_driverOrientationInitStatus: RCM_DRIVER_ORIENTATION_MATCHED_LHD
RCM_edr1State: EMPTY
RCM_edr2State: EMPTY
RCM_imuOffsetLearnState: OFFSET_LEARNING_OFF
RCM_keepPowerReason: NO_KEEP_POWER_REQUEST
RCM_passAirbagIndicatorRequest: RCM_PASSENGER_AIRBAG_INDICATOR_OFF
RCM_seatTrackPositionDrvr: RCM_SEAT_POSITION_FAR
RCM_seatTrackPositionPass: SNA
RCM_statusChecksum: 158
RCM_statusCounter: 12
RCM_vinLearnFlag: RCM_VIN_STORED
RCM_warningIndicatorState: RCM_WARNING_INDICATOR_OFF
SCCM_a001_CANBusOff: 0
SCCM_a002_CANTOut: 0
SCCM_a003_highBeamOpen: 0
SCCM_a004_highBeamShortToGND: 0
SCCM_a005_tipWipeOpen: 0
SCCM_a006_tipWipeShortToGND: 0
SCCM_a007_turnIndComInfo: 0
SCCM_a008_turnIndInvalidTrans: 0
SCCM_a009_turnIndOpen: 0
SCCM_a010_turnIndShortToGnd: 0
SCCM_a011_turnIndHWErr: 0
SCCM_a012_turnGenErr: 0
SCCM_a013_voltageHigh: 0
SCCM_a014_voltageLow: 0
SCCM_a015_softwareError: 0
SCCM_a016_hardwareError: 0
SCCM_a017_memoryError: 0
SCCM_a018_angleSpeedOutOfRange: 0
SCCM_a019_angleSpeedAboveLimit: 0
SCCM_a020_angleInternalError: 0
SCCM_a021_gearStalkSignalInvalid: 0
SCCM_a022_gearStalkOpenCircuit: 0
SCCM_a023_gearStalkShortCircuit: 0
SCCM_a024_gearStalkGenErr: 0
SCCM_a025_runTimeError: 0
SCCM_a026_parkButtonInvalidSignal: 0
SCCM_a027_parkButtonOpenCircuit: 0
SCCM_a028_parkButtonShortToGround: 0
SCCM_a029_parkButtonMalfunction: 0
SCCM_gearStalkStatus: IDLE
SCCM_highBeamStalkStatus: IDLE
SCCM_infoAppSvnHash: 14690803418020172
SCCM_infoAssemblyId: 1
SCCM_infoBootCrc: 3505094791
SCCM_infoBootSvnHash: 14409332619294796
SCCM_infoBootSvnRev: 415729
SCCM_infoBootSvnUrlHash: 0
SCCM_infoBuildConfigId: 0
SCCM_infoBuildType: PLATFORM_BUILD
SCCM_infoComponentId: 56
SCCM_infoHardwareId: 65535
SCCM_infoIndex: BOOTLOADER_SVN
SCCM_infoPcbaId: 3
SCCM_infoSubUsageId: 0
SCCM_infoSubcomponent1Version: 1379020345
SCCM_infoUdsProtoVersion: 5
SCCM_infoUsageId: 0
SCCM_leftStalkChecksum: 76
SCCM_leftStalkCounter: 6
SCCM_leftStalkReserved1: 0
SCCM_matrixIndex: SCCM_AlertMatrix0
SCCM_parkButtonStatus: NOT_PRESSED
SCCM_rightStalkChecksum: 65
SCCM_rightStalkCounter: 5
SCCM_steeringAngle: -6.899999999999977 deg
SCCM_steeringAngleChecksum: 173
SCCM_steeringAngleCounter: 3
SCCM_steeringAngleSensorReservd1: 0
SCCM_steeringAngleSensorReservd2: 255
SCCM_steeringAngleSensorReservd3: 63
SCCM_steeringAngleSensorStatus: OK
SCCM_steeringAngleSpeed: 0.0 deg/s
SCCM_steeringAngleValidity: VALID
SCCM_supplierID: 2
SCCM_turnIndicatorStalkStatus: IDLE
SCCM_washWipeButtonStatus: NOT_PRESSED
TAS_w129_openCircuitFL: 0
TAS_w130_openCircuitFR: 1
TAS_w131_openCircuitRL: 1
TAS_w132_openCircuitRR: 0
TAS_w133_openCircuitReservoir: 1
TAS_w134_openCircuitExhaust: 0
TAS_w135_openCircuitBoost: 1
TAS_w136_openCircuitCompressor: 0
TAS_w137_shortCircuitFL: 1
TAS_w138_shortCircuitFR: 0
TAS_w139_shortCircuitRL: 0
TAS_w140_shortCircuitRR: 1
TAS_w141_shortCircuitReservoir: 0
TAS_w142_shortCircuitExhaust: 0
TAS_w143_shortCircuitBoost: 0
TAS_w144_shortCircuitCompressor: 1
TAS_w145_boardFaultFL: 0
TAS_w146_boardFaultFR: 1
TAS_w147_boardFaultRL: 0
TAS_w148_boardFaultRR: 1
TAS_w149_boardFaultReservoir: 0
TAS_w150_boardFaultExhaust: 1
TAS_w151_boardFaultBoost: 0
TAS_w152_boardFaultCompressor: 1
TAS_w153_otherCircuitFL: 0
TAS_w154_otherCircuitFR: 1
TAS_w155_otherCircuitRL: 0
TAS_w156_otherCircuitRR: 1
TAS_w157_otherCircuitReservoir: 0
TAS_w158_otherCircuitExhaust: 1
TAS_w159_otherCircuitBoost: 0
TAS_w160_otherCircuitCompressor: 1
TAS_w161_valveBlockOpenGND: 0
TAS_w162_compressorValveOpenGND: 1
TAS_w163_reservoirFillDisabled: 0
TAS_w164_calibrationVersion: 1
TPMSFLunknown: 0
TPMSFRunknown: 0
TPMS_btPressureFL: 2.725 bar
TPMS_btPressureFR: 2.725 bar
TPMS_btPressureRL: 2.7 bar
TPMS_btPressureRR: 2.725 bar
UI_TCR_classConstElem: 0
UI_TCR_classMovingFourWheel: 0
UI_TCR_classMovingPed: 0
UI_TCR_classMovingTwoWheel: 0
UI_TCR_classUnknown: 0
UI_TCR_downSampleFactor: 0
UI_TCR_enable: 0
UI_TCR_maxDy: 0.0 m
UI_TCR_minRCS: -14.0 dB
UI_TCR_moveStateIndeterm: 0
UI_TCR_moveStateMoving: 0
UI_TCR_moveStateStanding: 0
UI_TCR_moveStateStopped: 0
UI_TCR_vehSpeed: 0
UI_TCR_wExist: 16
UI_a001_DriverDoorOpen: 1
UI_a002_DoorOpen: 0
UI_a003_TrunkOpen: 0
UI_a004_FrunkOpen: 0
UI_a005_HeadlightsOnDoorOpen: 0
UI_a006_RemoteServiceAlert: 0
UI_a007_SoftPackConfigMismatch: 0
UI_a008_TouchScreenError: 0
UI_a009_SquashfsError: 0
UI_a010_MapsMissing: 0
UI_a011_IncorrectMap: 0
UI_a012_NotOnPrivateProperty: 0
UI_a013_TPMSHardWarning: 0
UI_a014_TPMSSoftWarning: 0
UI_a015_TPMSOverPressureWarning: 0
UI_a016_TPMSTemperatureWarning: 0
UI_a017_TPMSSystemFault: 0
UI_a018_SlipStartOn: 0
UI_a019_ParkBrakeFault: 0
UI_a020_SteeringReduced: 0
UI_a021_RearSeatbeltUnbuckled: 0
UI_a022_ApeFusesEtc: 0
UI_a023_CellInternetCheckFailed: 0
UI_a024_WifiInternetCheckFailed: 0
UI_a025_WifiOnlineCheckFailed: 0
UI_a026_ModemResetLoopDetected: 0
UI_a027_AutoSteerMIA: 0
UI_a028_FrontTrunkPopupClosed: 0
UI_a029_ModemMIA: 0
UI_a030_ModemVMCrash: 0
UI_a031_BrakeFluidLow: 0
UI_a032_CellModemRecoveryResets: 0
UI_a033_ApTrialExpired: 0
UI_a034_WakeupProblem: 0
UI_a035_AudioWatchdogKernelError: 0
UI_a036_AudioWatchdogHfpError: 0
UI_a037_AudioWatchdogXrunStormError: 0
UI_a038_AudioWatchdogA2bI2cLockupError: 0
UI_a039_AudioA2bNeedRediscovery: 0
UI_a040_HomelinkTransmit: 0
UI_a041_AudioDmesgXrun: 1
UI_a042_AudioDmesgRtThrottling: 1
UI_a043_InvalidMapDataOverride: 1
UI_a044_AudioDmesgDspException: 1
UI_acChargeCurrentLimit: 16 A
UI_accOvertakeEnable: ACC_OVERTAKE_ON
UI_acceptBottsDots: 0
UI_accessoryPowerRequest: 1
UI_actualSOC: 3 %
UI_aebEnable: AEB_ON
UI_aesEnable: AES_OFF
UI_ahlbEnable: AHLB_OFF
UI_airbagCutoffSwState: PASSENGER_AIRBAG_ON
UI_alarmEnabled: 1
UI_alertID: a041_AudioDmesgXrun
UI_alertState: CLEARED
UI_ambientLightingEnabled: 0
UI_anonDebugFlag1: OFF
UI_anonDebugFlag2: OFF
UI_anonDebugFlag3: OFF
UI_anonDebugFlag4: OFF
UI_anonDebugParam1: 0
UI_anonDebugParam2: 0
UI_anonDebugParam3: 16
UI_anonDebugParam4: 16
UI_anonDebugParam5: 0
UI_anonDebugParam6: 0
UI_anonDebugParam7: 0
UI_apmv3Branch: 0
UI_applyEceR79: 0
UI_audioActive: 1
UI_autoFoldMirrorsOn: 1
UI_autoHighBeamEnabled: 0
UI_autoLaneChangeEnable: ON
UI_autoParkRequest: SEARCH
UI_autopilotControlIndex: 1
UI_autopilotTrial: NONE
UI_autosteerRestricted: 1
UI_blindspotDistance: DEFAULT
UI_blindspotMinSpeed: DEFAULT
UI_blindspotTTC: DEFAULT
UI_bluetoothActive: 0
UI_bsdEnable: BSD_ON
UI_cameraActive: 0
UI_cellActive: 1
UI_cellConnected: 1
UI_cellNetworkTechnology: LTE
UI_cellReceiverPower: -121 dB
UI_cellSignalBars: ZERO
UI_chargeEnableRequest: 1
UI_chargeTerminationPct: 100.0 %
UI_chassisControlChecksum: 191
UI_chassisControlCounter: 0
UI_childDoorLockOn: 0
UI_closeChargePortDoorRequest: 0
UI_columnAndLumbarRecallActive: 0
UI_controlledAccess: 0
UI_countryCode: 156
UI_creepTorque: OFF
UI_cruiseControlCounter: 5
UI_cruiseSpeedCommand: SNAP
UI_csaRoadCurvC2: 0.0 1/m
UI_csaRoadCurvC3: 0.0 1/m2
UI_csaRoadCurvChecksum: 132
UI_csaRoadCurvCounter: 112
UI_csaRoadCurvRange: 0 m
UI_csaRoadCurvReserved: 2
UI_csaRoadCurvUsingTspline: 1
UI_dasDebugEnable: 0
UI_developmentCar: 0
UI_disableBackup: 0
UI_disableFisheye: 0
UI_disableLeftPillar: 0
UI_disableLeftRepeater: 0
UI_disableMain: 0
UI_disableNarrow: 0
UI_disableRadar: 0
UI_disableRightPillar: 0
UI_disableRightRepeater: 0
UI_displayBrightnessLevel: 100.0 %
UI_displayOn: 1
UI_displayReady: 1
UI_distanceUnits: MILES
UI_domeLightSwitch: OFF
UI_donAlcProgGoreAbortThres: 0P00
UI_donDisableAutoWiperDuration: DEFAULT
UI_donDisableCutin: OFF
UI_donDisableOnAutoWiperSpeed: OFF
UI_donMinGoreWidthForAbortMap: 14
UI_donMinGoreWidthForAbortNotMap: DEFAULT
UI_donStopEndOfRampBuffer: DEFAULT
UI_driveStateRequest: IDLE
UI_driverMonitorConfirmation: 1
UI_driverProfileRecallIndex: 4
UI_driverProfileRecallStop: 0
UI_elevation: 72 m
UI_enableAutopilotStopWarning: 0
UI_enableCabinCamera: 1
UI_enableCabinCameraTelemetry: 0
UI_enableMapStops: 0
UI_energyAtDestination: -327.68 kWh
UI_expectedRange: 169.60000000000002 km
