time_s,raw_hex,raw_rod,rod_mm,apply,internal_state
81.3563,d1 69 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.3963,d2 6a 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.4363,d3 6b 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.4766,d4 6c 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.5164,d5 6d 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.5563,d6 6e 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.5963,d7 6f 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.6363,c8 60 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.6763,c9 61 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.7165,ca 62 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.7564,cb 63 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.7963,cc 64 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.8366,cd 65 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.8762,ce 66 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.9165,cf 67 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.9563,d0 68 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
81.9963,d1 69 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.0363,d2 6a 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.0763,d3 6b 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.1165,d4 6c 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.1563,d5 6d 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.1963,d6 6e 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.2364,d7 6f 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.2763,c8 60 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.3165,c9 61 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.3563,ca 62 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.3963,cb 63 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.4364,cc 64 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.4775,cd 65 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.5162,ce 66 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.5564,cf 67 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.5963,d0 68 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.6364,d1 69 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.6763,d2 6a 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.7163,d3 6b 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.7565,d4 6c 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.7963,d5 6d 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.8365,d6 6e 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.8763,d7 6f 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.9163,c8 60 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.9563,c9 61 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
82.9963,ca 62 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.0364,cb 63 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.0763,cc 64 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.1163,cd 65 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.1564,ce 66 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.1964,cf 67 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.2364,d0 68 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.2763,d1 69 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.3163,d2 6a 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.3563,d3 6b 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.3963,d4 6c 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.4364,d5 6d 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.4777,d6 6e 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.5163,d7 6f 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.5564,c8 60 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.5963,c9 61 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.6365,ca 62 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.6763,cb 63 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.7163,cc 64 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.7564,cd 65 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.7963,ce 66 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.837,cf 67 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.8765,d0 68 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.9165,d1 69 6a 5e 00,755,6.796875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.9564,b2 6a 4a 5e 00,754,6.78125,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
83.9963,52 6b ea 5d 00,751,6.734375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.0365,d3 6c 6a 5d 00,747,6.671875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.0763,d1 6d 6a 5a 00,723,6.296875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.1164,ca 6e 6a 52 00,659,5.296875,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.1564,41 6f ea 48 00,583,4.109375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.1963,2b 60 ea 41 00,527,3.234375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.2365,c6 61 8a 3b 00,476,2.4375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.2763,21 62 ea 35 00,431,1.734375,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.3163,3f 63 0a 32 00,400,1.25,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.3563,dc 64 aa 2e 00,373,0.828125,DRIVER_APPLYING_BRAKES,LOCAL_BRAKE_REQUEST
84.3963,d9 65 a9 2b 00,349,0.453125,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.4365,78 66 49 29 00,330,0.15625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.4765,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.5163,39 68 09 28 00,320,0.0,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.5564,3a 69 09 28 00,320,0.0,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.5964,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.6365,3c 6b 09 28 00,320,0.0,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.6763,3d 6c 09 28 00,320,0.0,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.7163,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.7564,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.7964,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.8366,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.8764,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.9164,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.9566,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
84.9964,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.0365,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.0764,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.1164,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.1564,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.1966,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.2366,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.2767,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.3163,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.3566,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.3964,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.4372,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.4777,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.5164,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.5564,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.5964,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.6364,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.6763,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.7164,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.7574,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.7964,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.8366,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.8763,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.9164,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.9572,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
85.9964,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.0364,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.0764,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.1164,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.1571,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.1964,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.2364,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.2764,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.3164,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.3566,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.3964,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.4364,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.4764,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.5164,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.5564,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.5964,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.6364,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.6764,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.7164,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.7566,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.7964,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.8371,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.8764,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.9164,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.9572,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
86.9965,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.0364,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.0764,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.1164,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.1566,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.1964,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.2364,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.2764,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.3164,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.3567,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.3964,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.4364,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.4765,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.5165,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.5566,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.5966,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.6365,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.6764,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.7164,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.7573,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.7965,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.8371,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.8764,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.9165,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.9573,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
87.9965,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.0364,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.0766,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.1164,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.1566,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.1965,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.2364,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.2765,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.3164,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.3571,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.3965,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.4364,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.4765,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.5164,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.5566,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.5966,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.6364,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.6765,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.7165,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.7572,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.7965,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.8372,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.8765,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.9165,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.9573,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
88.9965,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.0365,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.0765,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.1165,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.1566,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.1965,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.2364,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.2765,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.3165,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.3566,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.3967,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.4365,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.4765,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.5164,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.5565,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.5965,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.6365,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.6765,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.7164,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.7568,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.7965,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.8372,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.8765,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.9165,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.9567,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
89.9965,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.0365,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.0765,54 63 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.1165,55 64 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.1566,56 65 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.1965,57 66 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.2365,58 67 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.2765,59 68 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.3165,5a 69 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.3567,5b 6a 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.3965,5c 6b 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.4365,5d 6c 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.4767,5e 6d 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.5165,5f 6e 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.5566,60 6f 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.5966,51 60 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.6365,52 61 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.6765,53 62 29 28 00,321,0.015625,BRAKES_NOT_APPLIED,LOCAL_BRAKE_REQUEST
90.7165,60 63 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
90.7566,61 64 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
90.7963,62 65 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
90.8363,63 66 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
90.8763,64 67 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
90.9165,65 68 35 28 00,321,0.015625,BRAKES_NOT_APPLIED,TRANSITION_TO_IDLE
