file,id,message,dlc,signal,start,length,byte_order,signed,scale,offset,minimum,maximum,unit,mux,mux_ids,choices,comment,message_comment,asc_frames,asc_dlcs
tesla_can.dbc.txt,0x135,ESP_135h,5,ESP_absBrakeEvent,2,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ACTIVE"", ""0"": ""NOT_ACTIVE""}",,,0,{}
tesla_can.dbc.txt,0x135,ESP_135h,5,ESP_hydraulicBoostEnabled,30,1,big_endian,False,1,0,0,1,,,,{},,,0,{}
tesla_can.dbc.txt,0x283,BODY_R1,8,MPkBrk_Stat,28,1,big_endian,False,1,0,-1,2,,,,"{""1"": ""ENGG"", ""0"": ""RELS""}",,,1699,"{""6"": 1699}"
tesla_can.dbc.txt,0x348,GTW_status,8,GTW_brakePressed,1,1,big_endian,False,1,0,0,1,,,,{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x369,APP_warningMatrix1,8,APP_w081_pmmActiveBraking,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x449,APP_warningMatrix4,8,APP_w257_brakeJerkEvent,0,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x36C,APS_warningMatrix1,8,APS_w081_pmmActiveBraking,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x320,BMS_alertMatrix,8,BMS_a082_SW_Ctr_Force_Open,25,1,little_endian,False,1,0,,,,BMS_matrixIndex,[1],{},,,850,"{""8"": 850}"
tesla_model3.dbc,0x399,DAS_status,8,DAS_autoparkWaitingForBrake,26,1,little_endian,False,1,0,,,,,,{},,,170,"{""3"": 170}"
tesla_model3.dbc,0x3DA,DAS_telemetryEvent,8,DAS_TE_fcmDecelReqInstant,38,7,little_endian,True,0.1,-6.3,,,m/s^2,DAS_TE_multiplexer,[7],{},,,0,{}
tesla_model3.dbc,0x3DA,DAS_telemetryEvent,8,DAS_TE_fcmDecelReqAeb,45,7,little_endian,True,0.1,-6.3,,,m/s^2,DAS_TE_multiplexer,[7],{},,,0,{}
tesla_model3.dbc,0x3DA,DAS_telemetryEvent,8,DAS_TE_brakeCapacityWarning,48,1,little_endian,False,1,0,,,,DAS_TE_multiplexer,[8],{},,,0,{}
tesla_model3.dbc,0x3DA,DAS_telemetryEvent,8,DAS_TE_emergencyBrake,49,1,little_endian,False,1,0,,,,DAS_TE_multiplexer,[8],{},,,0,{}
tesla_model3.dbc,0x3DA,DAS_telemetryEvent,8,DAS_TE_robActiveBraking,53,1,little_endian,False,1,0,,,,DAS_TE_multiplexer,[9],{},,,0,{}
tesla_model3.dbc,0x3B1,DAS_telemetryFurniture,8,DAS_TF_distTraveled,13,11,little_endian,False,0.1,0,,,m,DAS_TF_multiplexer,[0],{},,,0,{}
tesla_model3.dbc,0x36A,DAS_warningMatrix1,8,DAS_w081_pmmActiveBraking,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x3A5,DIS_alertMatrix1,8,DIS_a017_hwPedalMonitor,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x3A5,DIS_alertMatrix1,8,DIS_a019_hwAccelPedalPower,18,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x3B5,DIS_alertMatrix2,8,DIS_a110_brakeMIA,45,1,little_endian,False,1,0,,,,,,{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3C5,DIS_alertMatrix3,8,DIS_a158_ibstMIA,29,1,little_endian,False,1,0,,,,,,{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x356,DI_alertMatrix1,8,DI_a017_hwPedalMonitor,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x356,DI_alertMatrix1,8,DI_a019_hwAccelPedalPower,18,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x356,DI_alertMatrix1,8,DI_a041_driverBrakeApplyCheck,40,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x357,DI_alertMatrix2,8,DI_a083_brakePedalSensor,18,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x357,DI_alertMatrix2,8,DI_a110_brakeMIA,45,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a145_pbrkPanicSkid,16,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a146_pbrkPanicEpbFault,17,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a158_ibstMIA,29,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a164_brakeOverride,35,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a170_pedalFoul,41,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a173_bothPedalsPressed,44,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a186_brakeStand,57,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a187_pedalMisapplication,58,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a189_garageShiftWithPedal,60,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35A,DI_alertMatrix3,8,DI_a191_brakeShiftReq,62,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a193_vdcEspBrakeTorqueFr,0,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a194_vdcEspBrakeTorqueRe,1,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a220_vdcUndersteerDecelActive,27,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a224_brakeOverTemp,31,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a228_brakeTempEstUnavailable,35,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x35B,DI_alertMatrix4,8,DI_a238_brakeOverTempBrembo,45,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_sysPedalMinTorque,8,14,little_endian,False,0.1,-1638.3,,,Nm,DI_debugSelector,[44],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_brakeCpScale,16,9,little_endian,True,0.01,0.5,,,N/N,DI_debugSelector,[2],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_torquePedalMin,16,12,little_endian,False,2,-7500,,,Nm,DI_debugSelector,[51],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_veResForce,20,12,little_endian,True,0.0005,0,,,G,DI_debugSelector,[41],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_sysPedalMaxTorque,22,14,little_endian,False,0.1,0,,,Nm,DI_debugSelector,[44],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_brkStState,24,3,little_endian,False,1,0,,,,DI_debugSelector,[50],"{""0"": ""UNAVAILABLE"", ""1"": ""IDLE"", ""2"": ""RUNNING_UNPRESSED"", ""3"": ""RUNNING_PRESSING"", ""4"": ""RUNNING_PRESSED"", ""5"": ""INTERRUPTED"", ""6"": ""FINISHED""}",,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_torquePedalMax,28,12,little_endian,False,2,0,,,Nm,DI_debugSelector,[51],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_pedalPosFilt,32,8,little_endian,False,0.4,0,,,%,DI_debugSelector,[2],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_oilPumpPressureEstimate,32,8,little_endian,False,2,0,,,kPa,DI_debugSelector,[46],"{""255"": ""SNA""}",,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_sysPostPedalMinTorque,36,14,little_endian,False,0.1,-1638.3,,,Nm,DI_debugSelector,[44],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_torquePostPedalMin,40,12,little_endian,False,2,-7500,,,Nm,DI_debugSelector,[51],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_sysPostPedalMaxTorque,50,14,little_endian,False,0.1,0,,,Nm,DI_debugSelector,[44],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_torquePostPedalMax,52,12,little_endian,False,2,0,,,Nm,DI_debugSelector,[51],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_brakeSwitchNO,62,1,little_endian,False,1,0,,,,DI_debugSelector,[42],{},,,0,{}
tesla_model3.dbc,0x757,DI_debug,8,DI_brakeSwitchNC,63,1,little_endian,False,1,0,,,,DI_debugSelector,[42],{},,,0,{}
tesla_model3.dbc,0x758,DI_dyno,8,DI_pedalMinTorque,8,12,little_endian,False,0.25,-750,,,Nm,DI_dynoSelector,[32],{},,,0,{}
tesla_model3.dbc,0x758,DI_dyno,8,DI_pedalMaxTorque,20,12,little_endian,False,0.25,0,,,Nm,DI_dynoSelector,[32],{},,,0,{}
tesla_model3.dbc,0x758,DI_dyno,8,DI_postPedalMinTorque,32,12,little_endian,False,0.25,-750,,,Nm,DI_dynoSelector,[32],{},,,0,{}
tesla_model3.dbc,0x758,DI_dyno,8,DI_postPedalMaxTorque,44,12,little_endian,False,0.25,0,,,Nm,DI_dynoSelector,[32],{},,,0,{}
tesla_model3.dbc,0x3FE,DI_estimatedBrakeTemp,5,DI_brakeFLTemp,0,10,little_endian,False,1,-40,,,DegC,,,"{""1023"": ""SNA""}",,,170,"{""8"": 170}"
tesla_model3.dbc,0x3FE,DI_estimatedBrakeTemp,5,DI_brakeFRTemp,10,10,little_endian,False,1,-40,,,DegC,,,"{""1023"": ""SNA""}",,,170,"{""8"": 170}"
tesla_model3.dbc,0x3FE,DI_estimatedBrakeTemp,5,DI_brakeRLTemp,20,10,little_endian,False,1,-40,,,DegC,,,"{""1023"": ""SNA""}",,,170,"{""8"": 170}"
tesla_model3.dbc,0x3FE,DI_estimatedBrakeTemp,5,DI_brakeRRTemp,30,10,little_endian,False,1,-40,,,DegC,,,"{""1023"": ""SNA""}",,,170,"{""8"": 170}"
tesla_model3.dbc,0x286,DI_locStatus,7,DI_parkBrakeState,32,4,little_endian,False,1,0,,,,,,"{""0"": ""UNAVAILABLE"", ""1"": ""RELEASED"", ""2"": ""REQUESTED"", ""3"": ""APPLIED"", ""4"": ""FAULTED"", ""5"": ""PANIC_EPB"", ""6"": ""PANIC_SKID"", ""7"": ""RELEASING"", ""15"": ""SNA""}",,,339,"{""5"": 339}"
tesla_model3.dbc,0x118,DI_systemStatus,8,DI_brakePedalState,19,2,little_endian,False,1,0,,,,,,"{""0"": ""OFF"", ""1"": ""ON"", ""2"": ""INVALID""}",,,16998,"{""8"": 16998}"
tesla_model3.dbc,0x118,DI_systemStatus,8,DI_accelPedalPos,32,8,little_endian,False,0.4,0,,,%,,,"{""255"": ""SNA""}",,,16998,"{""8"": 16998}"
tesla_model3.dbc,0x373,EPAS3P_sysStatus,8,EPAS3P_steeringRackForce,0,10,big_endian,False,50,-25575,,,N,,,"{""1022"": ""NOT_IN_SPEC"", ""1023"": ""SNA""}",,,170,"{""8"": 170}"
tesla_model3.dbc,0x372,EPAS3S_sysStatus,8,EPAS3S_steeringRackForce,0,10,big_endian,False,50,-25575,,,N,,,"{""1022"": ""NOT_IN_SPEC"", ""1023"": ""SNA""}",,,2550,"{""8"": 2550}"
tesla_model3.dbc,0x3C8,EPBL_alertMatrix,8,EPBL_a201_hwBrakeTypeMismatch,24,1,little_endian,False,1,0,,,,EPBL_matrixIndex,[3],{},,,1700,"{""8"": 1700}"
tesla_model3.dbc,0x2A9,EPBL_status,8,EPBL_brakeLight,18,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x2A9,EPBL_status,8,EPBL_brakeHWConfigMismatch,19,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x2A9,EPBL_status,8,EPBL_brakeDiscWipeRequest,30,2,little_endian,False,1,0,,,,,,"{""0"": ""NONE"", ""1"": ""LIGHT"", ""2"": ""STRONG"", ""3"": ""SNA""}",,,0,{}
tesla_model3.dbc,0x3E8,EPBR_alertMatrix,8,EPBR_a201_hwBrakeTypeMismatch,24,1,little_endian,False,1,0,,,,EPBR_matrixIndex,[3],{},,,1700,"{""8"": 1700}"
tesla_model3.dbc,0x2E8,EPBR_status,8,EPBR_brakeLight,18,1,little_endian,False,1,0,,,,,,{},,,1713,"{""8"": 1713}"
tesla_model3.dbc,0x2E8,EPBR_status,8,EPBR_brakeHWConfigMismatch,19,1,little_endian,False,1,0,,,,,,{},,,1713,"{""8"": 1713}"
tesla_model3.dbc,0x2E8,EPBR_status,8,EPBR_brakeDiscWipeRequest,30,2,little_endian,False,1,0,,,,,,"{""0"": ""NONE"", ""1"": ""LIGHT"", ""2"": ""STRONG"", ""3"": ""SNA""}",,,1713,"{""8"": 1713}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a181_IBSTparty2DLC,4,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a182_IBSTparty2Counter,5,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a183_IBSTStatusOff,6,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a184_IBSTpRunoutInvalid,7,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a185_IBSTFeedforwardBackup,8,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a186_IBSTBrakeAppliedInvalid,9,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a248_vdcBrkeTrqTarFrLInvalid,11,1,little_endian,False,1,0,,,,ESP_matrixIndex,[4],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a249_vdcBrkeTrqTarFrRInvalid,12,1,little_endian,False,1,0,,,,ESP_matrixIndex,[4],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a250_vdcBrkeTrqTarReLInvalid,13,1,little_endian,False,1,0,,,,ESP_matrixIndex,[4],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a251_vdcBrkeTrqTarReRInvalid,14,1,little_endian,False,1,0,,,,ESP_matrixIndex,[4],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a081_PressureSensorShort,24,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a202_accelPedalInvalid,25,1,little_endian,False,1,0,,,,ESP_matrixIndex,[3],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a084_BrakeFluidReservoirLow,27,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a085_BrakeSwitchStuckHigh,28,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a086_BrakeSwitchImplausible1,29,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a087_BrakeSwitchImplausible3,30,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a089_absNoPressureIncrease,32,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a099_brakeTempModelOverheat,42,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a100_brakeTempModelDisabled,43,1,little_endian,False,1,0,,,,ESP_matrixIndex,[1],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a172_IBSTparty1Timeout,55,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a173_IBSTparty1DLC,56,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a174_IBSTparty1Checksum,57,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a175_IBSTparty1Counter,58,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a176_IBSTEBRNotAvailable,59,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a177_IBSTOutputRodDrvInvalid,60,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a178_IBSTOutputRodActInvalid,61,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a179_IBSTparty2Timeout,62,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x3D5,ESP_alertMatrix,8,ESP_a180_IBSTparty2Checksum,63,1,little_endian,False,1,0,,,,ESP_matrixIndex,[2],{},,,170,"{""8"": 170}"
tesla_model3.dbc,0x145,ESP_status,8,ESP_hydraulicBoostEnabled,19,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_brakeLamp,21,1,little_endian,False,1,0,,,,,,"{""0"": ""OFF"", ""1"": ""ON""}",,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_absBrakeEvent2,22,2,little_endian,False,1,0,,,,,,"{""0"": ""NOT_ACTIVE"", ""1"": ""ACTIVE_FRONT_REAR"", ""2"": ""ACTIVE_FRONT"", ""3"": ""ACTIVE_REAR""}",,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_brakeDiscWipingActive,28,1,little_endian,False,1,0,,,,,,"{""0"": ""INACTIVE"", ""1"": ""ACTIVE""}",,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_driverBrakeApply,29,2,little_endian,False,1,0,,,,,,"{""0"": ""NotInit_orOff"", ""1"": ""Not_Applied"", ""2"": ""Driver_applying_brakes"", ""3"": ""Faulty_SNA""}",,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_brakeApply,31,1,little_endian,False,1,0,,,,,,"{""0"": ""INACTIVE"", ""1"": ""ACTIVE""}",,,0,{}
tesla_model3.dbc,0x145,ESP_status,8,ESP_brakeTorqueTarget,51,13,little_endian,False,2,0,,,Nm,,,"{""8191"": ""SNA""}",,,0,{}
tesla_model3.dbc,0x03E,GTW_alertMatrix,8,GTW_w085_iBoosterStuck,27,1,little_endian,False,1,0,,,,GTW_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x03E,GTW_alertMatrix,8,GTW_w028_IBSTversionMismatch,31,1,little_endian,False,1,0,,,,GTW_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x03E,GTW_alertMatrix,8,GTW_w029_IBSTCALversionMismatch,32,1,little_endian,False,1,0,,,,GTW_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x7FF,GTW_carConfig,8,GTW_brakeHWType,12,1,little_endian,False,1,0,,,,GTW_carConfigMultiplexer,[2],"{""0"": ""MANDO_43MOC"", ""1"": ""BREMBO_44MOC""}",,,1700,"{""8"": 1700}"
tesla_model3.dbc,0x7FF,GTW_carConfig,8,GTW_xcpIbst,15,1,little_endian,False,1,0,,,,GTW_carConfigMultiplexer,[2],"{""0"": ""FALSE"", ""1"": ""TRUE""}",,,1700,"{""8"": 1700}"
tesla_model3.dbc,0x7FF,GTW_carConfig,8,GTW_ibstWakeType,24,1,little_endian,False,1,0,,,,GTW_carConfigMultiplexer,[2],"{""0"": ""NONE"", ""1"": ""WAKE_PIN_20""}",,,1700,"{""8"": 1700}"
tesla_model3.dbc,0x560,GTW_factoryEcuPresent,4,GTW_IBSTpresent,8,1,little_endian,False,1,0,,,,,,{},,,0,{}
tesla_model3.dbc,0x3AA,HVP_alertMatrix1,8,HVP_w043_packContactorForceOpen,42,1,little_endian,False,1,0,,,,,,{},,,340,"{""8"": 340}"
tesla_model3.dbc,0x3AA,HVP_alertMatrix1,8,HVP_w044_fcContactorForceOpen,43,1,little_endian,False,1,0,,,,,,{},,,340,"{""8"": 340}"
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_matrixIndex,0,4,little_endian,False,1,0,,,,,,"{""0"": ""AlertMatrix0"", ""1"": ""AlertMatrix1"", ""2"": ""AlertMatrix2""}",,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a001_microSupplyError,4,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a061_AswSystemTimeOut,4,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a121_RPSVectorRangeLow,4,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a002_HWBISTError,5,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a062_MICB6TransferError,5,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a122_RPSVectorOscillating,5,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a003_RAMFault,6,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a063_tempSens2ShortToSupply,6,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a123_bridgeDriverUnavail,6,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a004_flashFault,7,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a064_tempSens1ShortToGround,7,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a124_OBDCurrent1OORHigh,7,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a005_microSafetyFault,8,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a065_tempSens2ShortToGround,8,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a125_OBDCurrent2OORHigh,8,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a006_microSafetyLogicFault,9,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a066_tempSens1ShortToSupply,9,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a126_OBDCurrent1OORLow,9,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a007_RBCPUException,10,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a067_tempSensImplausVoltage,10,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a127_OBDCurrent2OORLow,10,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a008_stackOverUnderFlow,11,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a068_chargePumpUndervoltage,11,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a128_BLMMuxerTimeoutError,11,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a009_systemErrorHook,12,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a069_greasingRoutineFault,12,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a129_loadDumpOnFSLTest,12,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a010_OSErrorHook,13,1,little_endian,False,1,0,,,,IBST_matrixIndex,[0],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a070_notShutDownNvMWrite,13,1,little_endian,False,1,0,,,,IBST_matrixIndex,[1],{},,,0,{}
tesla_model3.dbc,0x35D,IBST_alertMatrix,8,IBST_a130_DTSFunctionalRangeLow,13,1,little_endian,False,1,0,,,,IBST_matrixIndex,[2],{},,,0,{}
