time_s,can_id,raw_hex,asc_dlc,voltage_raw_u16,voltage_v,smooth_raw_s15,smooth_onyx_a,smooth_raw_s16,smooth_json_a,unfiltered_raw_s16,unfiltered_model3can_a
200.806300,0x132,82 8e 8a 07 33 4f,6,36482,364.82,1930,-193.0,1930,193.0,20275,-191.75
200.816300,0x132,8c 8e 8a 07 47 4f,6,36492,364.92,1930,-193.0,1930,193.0,20295,-192.75
200.826600,0x132,7c 8e 88 07 25 4f,6,36476,364.76,1928,-192.8,1928,192.8,20261,-191.05000000000007
200.836300,0x132,8b 8e 8a 07 51 4f,6,36491,364.91,1930,-193.0,1930,193.0,20305,-193.25
200.846400,0x132,76 8e 8b 07 2a 4f,6,36470,364.7,1931,-193.10000000000002,1931,193.10000000000002,20266,-191.30000000000007
200.856500,0x132,87 8e 89 07 43 4f,6,36487,364.87,1929,-192.9,1929,192.9,20291,-192.55000000000007
200.866500,0x132,87 8e 8a 07 35 4f,6,36487,364.87,1930,-193.0,1930,193.0,20277,-191.85000000000002
200.876300,0x132,88 8e 8a 07 43 4f,6,36488,364.88,1930,-193.0,1930,193.0,20291,-192.55000000000007
200.886400,0x132,8c 8e 8a 07 2f 4f,6,36492,364.92,1930,-193.0,1930,193.0,20271,-191.55000000000007
200.896800,0x132,8a 8e 8b 07 4d 4f,6,36490,364.90000000000003,1931,-193.10000000000002,1931,193.10000000000002,20301,-193.05000000000007
200.906300,0x132,83 8e 8b 07 29 4f,6,36483,364.83,1931,-193.10000000000002,1931,193.10000000000002,20265,-191.25
200.916300,0x132,88 8e 88 07 47 4f,6,36488,364.88,1928,-192.8,1928,192.8,20295,-192.75
200.926400,0x132,82 8e 8a 07 31 4f,6,36482,364.82,1930,-193.0,1930,193.0,20273,-191.6500000000001
200.936300,0x132,84 8e 8a 07 3f 4f,6,36484,364.84000000000003,1930,-193.0,1930,193.0,20287,-192.35000000000002
200.946500,0x132,8c 8e 89 07 2f 4f,6,36492,364.92,1929,-192.9,1929,192.9,20271,-191.55000000000007
200.956500,0x132,88 8e 8b 07 4c 4f,6,36488,364.88,1931,-193.10000000000002,1931,193.10000000000002,20300,-193.0
200.966400,0x132,8f 8e 8a 07 29 4f,6,36495,364.95,1930,-193.0,1930,193.0,20265,-191.25
200.976300,0x132,86 8e 89 07 4e 4f,6,36486,364.86,1929,-192.9,1929,192.9,20302,-193.10000000000002
200.986300,0x132,8a 8e 8b 07 2a 4f,6,36490,364.90000000000003,1931,-193.10000000000002,1931,193.10000000000002,20266,-191.30000000000007
200.996600,0x132,90 8e 88 07 3e 4f,6,36496,364.96,1928,-192.8,1928,192.8,20286,-192.30000000000007
201.006300,0x132,89 8e 8a 07 35 4f,6,36489,364.89,1930,-193.0,1930,193.0,20277,-191.85000000000002
201.016300,0x132,8c 8e 8a 07 40 4f,6,36492,364.92,1930,-193.0,1930,193.0,20288,-192.4000000000001
201.026400,0x132,7c 8e 88 07 2a 4f,6,36476,364.76,1928,-192.8,1928,192.8,20266,-191.30000000000007
201.036300,0x132,7d 8e 8a 07 49 4f,6,36477,364.77,1930,-193.0,1930,193.0,20297,-192.85000000000002
201.046400,0x132,84 8e 8b 07 26 4f,6,36484,364.84000000000003,1931,-193.10000000000002,1931,193.10000000000002,20262,-191.10000000000002
201.056500,0x132,87 8e 88 07 43 4f,6,36487,364.87,1928,-192.8,1928,192.8,20291,-192.55000000000007
201.066600,0x132,8c 8e 8a 07 31 4f,6,36492,364.92,1930,-193.0,1930,193.0,20273,-191.6500000000001
201.076300,0x132,98 8e 89 07 3e 4f,6,36504,365.04,1929,-192.9,1929,192.9,20286,-192.30000000000007
201.086400,0x132,83 8e 89 07 2a 4f,6,36483,364.83,1929,-192.9,1929,192.9,20266,-191.30000000000007
201.096600,0x132,95 8e 8b 07 4e 4f,6,36501,365.01,1931,-193.10000000000002,1931,193.10000000000002,20302,-193.10000000000002
201.106300,0x132,7f 8e 8a 07 24 4f,6,36479,364.79,1930,-193.0,1930,193.0,20260,-191.0
201.116300,0x132,87 8e 87 07 45 4f,6,36487,364.87,1927,-192.70000000000002,1927,192.70000000000002,20293,-192.6500000000001
201.126400,0x132,90 8e 8a 07 2f 4f,6,36496,364.96,1930,-193.0,1930,193.0,20271,-191.55000000000007
201.136300,0x132,95 8e 89 07 3f 4f,6,36501,365.01,1929,-192.9,1929,192.9,20287,-192.35000000000002
201.146500,0x132,80 8e 8a 07 34 4f,6,36480,364.8,1930,-193.0,1930,193.0,20276,-191.80000000000007
201.156600,0x132,8b 8e 8a 07 45 4f,6,36491,364.91,1930,-193.0,1930,193.0,20293,-192.6500000000001
201.166600,0x132,8d 8e 8d 07 24 4f,6,36493,364.93,1933,-193.3,1933,193.3,20260,-191.0
201.176300,0x132,7d 8e 89 07 48 4f,6,36477,364.77,1929,-192.9,1929,192.9,20296,-192.80000000000007
201.186600,0x132,8b 8e 8a 07 25 4f,6,36491,364.91,1930,-193.0,1930,193.0,20261,-191.05000000000007
201.196700,0x132,88 8e 88 07 43 4f,6,36488,364.88,1928,-192.8,1928,192.8,20291,-192.55000000000007
201.206300,0x132,91 8e 8a 07 2f 4f,6,36497,364.97,1930,-193.0,1930,193.0,20271,-191.55000000000007
201.216300,0x132,94 8e 88 07 3d 4f,6,36500,365.0,1928,-192.8,1928,192.8,20285,-192.25
201.226500,0x132,84 8e 89 07 2a 4f,6,36484,364.84000000000003,1929,-192.9,1929,192.9,20266,-191.30000000000007
201.236300,0x132,8c 8e 8a 07 4d 4f,6,36492,364.92,1930,-193.0,1930,193.0,20301,-193.05000000000007
201.246300,0x132,89 8e 8a 07 26 4f,6,36489,364.89,1930,-193.0,1930,193.0,20262,-191.10000000000002
201.256500,0x132,87 8e 87 07 42 4f,6,36487,364.87,1927,-192.70000000000002,1927,192.70000000000002,20290,-192.5
201.266600,0x132,90 8e 8d 07 2e 4f,6,36496,364.96,1933,-193.3,1933,193.3,20270,-191.5
201.276300,0x132,80 8e 89 07 45 4f,6,36480,364.8,1929,-192.9,1929,192.9,20293,-192.6500000000001
201.286400,0x132,88 8e 88 07 2c 4f,6,36488,364.88,1928,-192.8,1928,192.8,20268,-191.4000000000001
201.296600,0x132,8f 8e 8a 07 43 4f,6,36495,364.95,1930,-193.0,1930,193.0,20291,-192.55000000000007
201.306300,0x132,7c 8e 89 07 21 4f,6,36476,364.76,1929,-192.9,1929,192.9,20257,-190.85000000000002
201.316300,0x132,80 8e 88 07 4a 4f,6,36480,364.8,1928,-192.8,1928,192.8,20298,-192.9000000000001
201.326400,0x132,84 8e 8a 07 27 4f,6,36484,364.84000000000003,1930,-193.0,1930,193.0,20263,-191.1500000000001
201.336300,0x132,98 8e 87 07 45 4f,6,36504,365.04,1927,-192.70000000000002,1927,192.70000000000002,20293,-192.6500000000001
201.346500,0x132,8d 8e 8a 07 34 4f,6,36493,364.93,1930,-193.0,1930,193.0,20276,-191.80000000000007
201.356500,0x132,84 8e 89 07 3f 4f,6,36484,364.84000000000003,1929,-192.9,1929,192.9,20287,-192.35000000000002
201.366600,0x132,8c 8e 87 07 29 4f,6,36492,364.92,1927,-192.70000000000002,1927,192.70000000000002,20265,-191.25
201.376300,0x132,7f 8e 89 07 49 4f,6,36479,364.79,1929,-192.9,1929,192.9,20297,-192.85000000000002
201.386400,0x132,86 8e 89 07 1f 4f,6,36486,364.86,1929,-192.9,1929,192.9,20255,-190.75
201.396700,0x132,8d 8e 88 07 43 4f,6,36493,364.93,1928,-192.8,1928,192.8,20291,-192.55000000000007
201.406400,0x132,92 8e 8a 07 2c 4f,6,36498,364.98,1930,-193.0,1930,193.0,20268,-191.4000000000001
201.416300,0x132,83 8e 88 07 3d 4f,6,36483,364.83,1928,-192.8,1928,192.8,20285,-192.25
201.426400,0x132,84 8e 89 07 2c 4f,6,36484,364.84000000000003,1929,-192.9,1929,192.9,20268,-191.4000000000001
201.436300,0x132,81 8e 89 07 42 4f,6,36481,364.81,1929,-192.9,1929,192.9,20290,-192.5
201.446500,0x132,7e 8e 89 07 21 4f,6,36478,364.78000000000003,1929,-192.9,1929,192.9,20257,-190.85000000000002
201.456500,0x132,81 8e 88 07 45 4f,6,36481,364.81,1928,-192.8,1928,192.8,20293,-192.6500000000001
201.466600,0x132,7e 8e 89 07 24 4f,6,36478,364.78000000000003,1929,-192.9,1929,192.9,20260,-191.0
201.476300,0x132,7a 8e 89 07 40 4f,6,36474,364.74,1929,-192.9,1929,192.9,20288,-192.4000000000001
201.486400,0x132,81 8e 8a 07 2b 4f,6,36481,364.81,1930,-193.0,1930,193.0,20267,-191.35000000000002
201.496800,0x132,90 8e 88 07 3b 4f,6,36496,364.96,1928,-192.8,1928,192.8,20283,-192.1500000000001
201.506300,0x132,86 8e 88 07 24 4f,6,36486,364.86,1928,-192.8,1928,192.8,20260,-191.0
201.516600,0x132,82 8e 88 07 45 4f,6,36482,364.82,1928,-192.8,1928,192.8,20293,-192.6500000000001
201.526400,0x132,8b 8e 89 07 25 4f,6,36491,364.91,1929,-192.9,1929,192.9,20261,-191.05000000000007
201.536300,0x132,86 8e 88 07 49 4f,6,36486,364.86,1928,-192.8,1928,192.8,20297,-192.85000000000002
201.546400,0x132,85 8e 8b 07 2a 4f,6,36485,364.85,1931,-193.10000000000002,1931,193.10000000000002,20266,-191.30000000000007
201.556600,0x132,87 8e 88 07 3f 4f,6,36487,364.87,1928,-192.8,1928,192.8,20287,-192.35000000000002
201.566600,0x132,7c 8e 88 07 2c 4f,6,36476,364.76,1928,-192.8,1928,192.8,20268,-191.4000000000001
201.576300,0x132,8f 8e 89 07 44 4f,6,36495,364.95,1929,-192.9,1929,192.9,20292,-192.60000000000002
201.586500,0x132,8d 8e 88 07 26 4f,6,36493,364.93,1928,-192.8,1928,192.8,20262,-191.10000000000002
201.596500,0x132,88 8e 89 07 4c 4f,6,36488,364.88,1929,-192.9,1929,192.9,20300,-193.0
201.606300,0x132,92 8e 8a 07 24 4f,6,36498,364.98,1930,-193.0,1930,193.0,20260,-191.0
201.616400,0x132,7d 8e 87 07 40 4f,6,36477,364.77,1927,-192.70000000000002,1927,192.70000000000002,20288,-192.4000000000001
201.626400,0x132,82 8e 8a 07 2e 4f,6,36482,364.82,1930,-193.0,1930,193.0,20270,-191.5
201.636300,0x132,8a 8e 88 07 3f 4f,6,36490,364.90000000000003,1928,-192.8,1928,192.8,20287,-192.35000000000002
201.646400,0x132,7d 8e 89 07 2b 4f,6,36477,364.77,1929,-192.9,1929,192.9,20267,-191.35000000000002
201.656600,0x132,80 8e 8a 07 49 4f,6,36480,364.8,1930,-193.0,1930,193.0,20297,-192.85000000000002
201.666600,0x132,7c 8e 87 07 21 4f,6,36476,364.76,1927,-192.70000000000002,1927,192.70000000000002,20257,-190.85000000000002
201.676300,0x132,88 8e 88 07 49 4f,6,36488,364.88,1928,-192.8,1928,192.8,20297,-192.85000000000002
201.686400,0x132,83 8e 8b 07 25 4f,6,36483,364.83,1931,-193.10000000000002,1931,193.10000000000002,20261,-191.05000000000007
201.696500,0x132,90 8e 87 07 42 4f,6,36496,364.96,1927,-192.70000000000002,1927,192.70000000000002,20290,-192.5
201.706300,0x132,8e 8e 8a 07 2f 4f,6,36494,364.94,1930,-193.0,1930,193.0,20271,-191.55000000000007
201.716300,0x132,85 8e 87 07 3a 4f,6,36485,364.85,1927,-192.70000000000002,1927,192.70000000000002,20282,-192.10000000000002
201.726400,0x132,8d 8e 88 07 27 4f,6,36493,364.93,1928,-192.8,1928,192.8,20263,-191.1500000000001
201.736300,0x132,89 8e 89 07 45 4f,6,36489,364.89,1929,-192.9,1929,192.9,20293,-192.6500000000001
201.746400,0x132,7e 8e 89 07 24 4f,6,36478,364.78000000000003,1929,-192.9,1929,192.9,20260,-191.0
201.756600,0x132,77 8e 87 07 44 4f,6,36471,364.71,1927,-192.70000000000002,1927,192.70000000000002,20292,-192.60000000000002
201.766400,0x132,86 8e 8b 07 2a 4f,6,36486,364.86,1931,-193.10000000000002,1931,193.10000000000002,20266,-191.30000000000007
201.776400,0x132,96 8e 87 07 39 4f,6,36502,365.02,1927,-192.70000000000002,1927,192.70000000000002,20281,-192.05000000000007
201.786400,0x132,8d 8e 89 07 2f 4f,6,36493,364.93,1929,-192.9,1929,192.9,20271,-191.55000000000007
201.796600,0x132,94 8e 89 07 3b 4f,6,36500,365.0,1929,-192.9,1929,192.9,20283,-192.1500000000001
201.806300,0x132,92 8e 87 07 21 4f,6,36498,364.98,1927,-192.70000000000002,1927,192.70000000000002,20257,-190.85000000000002
201.816400,0x132,80 8e 88 07 47 4f,6,36480,364.8,1928,-192.8,1928,192.8,20295,-192.75
201.826400,0x132,90 8e 88 07 20 4f,6,36496,364.96,1928,-192.8,1928,192.8,20256,-190.80000000000007
201.836300,0x132,75 8e 87 07 44 4f,6,36469,364.69,1927,-192.70000000000002,1927,192.70000000000002,20292,-192.60000000000002
201.846400,0x132,89 8e 89 07 2c 4f,6,36489,364.89,1929,-192.9,1929,192.9,20268,-191.4000000000001
201.856600,0x132,85 8e 86 07 38 4f,6,36485,364.85,1926,-192.60000000000002,1926,192.60000000000002,20280,-192.0
201.866500,0x132,8c 8e 88 07 29 4f,6,36492,364.92,1928,-192.8,1928,192.8,20265,-191.25
201.876300,0x132,89 8e 88 07 40 4f,6,36489,364.89,1928,-192.8,1928,192.8,20288,-192.4000000000001
201.886400,0x132,86 8e 88 07 27 4f,6,36486,364.86,1928,-192.8,1928,192.8,20263,-191.1500000000001
201.896700,0x132,93 8e 88 07 47 4f,6,36499,364.99,1928,-192.8,1928,192.8,20295,-192.75
201.906400,0x132,88 8e 89 07 20 4f,6,36488,364.88,1929,-192.9,1929,192.9,20256,-190.80000000000007
201.916400,0x132,83 8e 85 07 3f 4f,6,36483,364.83,1925,-192.5,1925,192.5,20287,-192.35000000000002
201.926400,0x132,8e 8e 89 07 2e 4f,6,36494,364.94,1929,-192.9,1929,192.9,20270,-191.5
201.936400,0x132,8f 8e 87 07 31 4f,6,36495,364.95,1927,-192.70000000000002,1927,192.70000000000002,20273,-191.6500000000001
201.946400,0x132,92 8e 88 07 2a 4f,6,36498,364.98,1928,-192.8,1928,192.8,20266,-191.30000000000007
201.956600,0x132,88 8e 88 07 44 4f,6,36488,364.88,1928,-192.8,1928,192.8,20292,-192.60000000000002
201.966400,0x132,87 8e 88 07 20 4f,6,36487,364.87,1928,-192.8,1928,192.8,20256,-190.80000000000007
201.976400,0x132,97 8e 86 07 42 4f,6,36503,365.03000000000003,1926,-192.60000000000002,1926,192.60000000000002,20290,-192.5
201.986400,0x132,81 8e 8a 07 26 4f,6,36481,364.81,1930,-193.0,1930,193.0,20262,-191.10000000000002
201.996700,0x132,78 8e 85 07 3e 4f,6,36472,364.72,1925,-192.5,1925,192.5,20286,-192.30000000000007
202.006400,0x132,8c 8e 88 07 2a 4f,6,36492,364.92,1928,-192.8,1928,192.8,20266,-191.30000000000007
202.016400,0x132,8c 8e 87 07 39 4f,6,36492,364.92,1927,-192.70000000000002,1927,192.70000000000002,20281,-192.05000000000007
202.026400,0x132,8b 8e 86 07 27 4f,6,36491,364.91,1926,-192.60000000000002,1926,192.60000000000002,20263,-191.1500000000001
202.036400,0x132,96 8e 87 07 43 4f,6,36502,365.02,1927,-192.70000000000002,1927,192.70000000000002,20291,-192.55000000000007
202.046400,0x132,84 8e 88 07 1d 4f,6,36484,364.84000000000003,1928,-192.8,1928,192.8,20253,-190.6500000000001
202.056500,0x132,87 8e 88 07 42 4f,6,36487,364.87,1928,-192.8,1928,192.8,20290,-192.5
202.066600,0x132,88 8e 89 07 1f 4f,6,36488,364.88,1929,-192.9,1929,192.9,20255,-190.75
202.076400,0x132,83 8e 87 07 3e 4f,6,36483,364.83,1927,-192.70000000000002,1927,192.70000000000002,20286,-192.30000000000007
202.086400,0x132,7b 8e 89 07 2e 4f,6,36475,364.75,1929,-192.9,1929,192.9,20270,-191.5
202.096600,0x132,7c 8e 88 07 40 4f,6,36476,364.76,1928,-192.8,1928,192.8,20288,-192.4000000000001
202.106400,0x132,92 8e 88 07 29 4f,6,36498,364.98,1928,-192.8,1928,192.8,20265,-191.25
202.116400,0x132,7c 8e 87 07 45 4f,6,36476,364.76,1927,-192.70000000000002,1927,192.70000000000002,20293,-192.6500000000001
202.126500,0x132,8f 8e 87 07 20 4f,6,36495,364.95,1927,-192.70000000000002,1927,192.70000000000002,20256,-190.80000000000007
202.136400,0x132,81 8e 88 07 48 4f,6,36481,364.81,1928,-192.8,1928,192.8,20296,-192.80000000000007
202.146500,0x132,7f 8e 8a 07 27 4f,6,36479,364.79,1930,-193.0,1930,193.0,20263,-191.1500000000001
202.156600,0x132,85 8e 88 07 3f 4f,6,36485,364.85,1928,-192.8,1928,192.8,20287,-192.35000000000002
202.166600,0x132,80 8e 89 07 2c 4f,6,36480,364.8,1929,-192.9,1929,192.9,20268,-191.4000000000001
202.176400,0x132,7a 8e 88 07 40 4f,6,36474,364.74,1928,-192.8,1928,192.8,20288,-192.4000000000001
202.186400,0x132,80 8e 88 07 27 4f,6,36480,364.8,1928,-192.8,1928,192.8,20263,-191.1500000000001
202.196600,0x132,92 8e 89 07 4a 4f,6,36498,364.98,1929,-192.9,1929,192.9,20298,-192.9000000000001
202.206400,0x132,88 8e 88 07 20 4f,6,36488,364.88,1928,-192.8,1928,192.8,20256,-190.80000000000007
202.216400,0x132,89 8e 86 07 40 4f,6,36489,364.89,1926,-192.60000000000002,1926,192.60000000000002,20288,-192.4000000000001
202.226400,0x132,87 8e 89 07 24 4f,6,36487,364.87,1929,-192.9,1929,192.9,20260,-191.0
202.236400,0x132,86 8e 86 07 3d 4f,6,36486,364.86,1926,-192.60000000000002,1926,192.60000000000002,20285,-192.25
202.246400,0x132,96 8e 89 07 2c 4f,6,36502,365.02,1929,-192.9,1929,192.9,20268,-191.4000000000001
202.256600,0x132,84 8e 87 07 3b 4f,6,36484,364.84000000000003,1927,-192.70000000000002,1927,192.70000000000002,20283,-192.1500000000001
202.266500,0x132,81 8e 87 07 27 4f,6,36481,364.81,1927,-192.70000000000002,1927,192.70000000000002,20263,-191.1500000000001
202.276400,0x132,83 8e 88 07 48 4f,6,36483,364.83,1928,-192.8,1928,192.8,20296,-192.80000000000007
202.286500,0x132,8c 8e 88 07 1d 4f,6,36492,364.92,1928,-192.8,1928,192.8,20253,-190.6500000000001
202.296600,0x132,91 8e 87 07 48 4f,6,36497,364.97,1927,-192.70000000000002,1927,192.70000000000002,20296,-192.80000000000007
202.306400,0x132,80 8e 89 07 26 4f,6,36480,364.8,1929,-192.9,1929,192.9,20262,-191.10000000000002
202.316400,0x132,78 8e 85 07 36 4f,6,36472,364.72,1925,-192.5,1925,192.5,20278,-191.9000000000001
202.326400,0x132,85 8e 88 07 2b 4f,6,36485,364.85,1928,-192.8,1928,192.8,20267,-191.35000000000002
202.336400,0x132,7f 8e 87 07 3e 4f,6,36479,364.79,1927,-192.70000000000002,1927,192.70000000000002,20286,-192.30000000000007
202.346500,0x132,84 8e 88 07 24 4f,6,36484,364.84000000000003,1928,-192.8,1928,192.8,20260,-191.0
202.356600,0x132,88 8e 88 07 43 4f,6,36488,364.88,1928,-192.8,1928,192.8,20291,-192.55000000000007
202.366400,0x132,95 8e 88 07 1b 4f,6,36501,365.01,1928,-192.8,1928,192.8,20251,-190.55000000000007
202.376400,0x132,85 8e 87 07 47 4f,6,36485,364.85,1927,-192.70000000000002,1927,192.70000000000002,20295,-192.75
202.386400,0x132,7f 8e 89 07 22 4f,6,36479,364.79,1929,-192.9,1929,192.9,20258,-190.9000000000001
202.396600,0x132,97 8e 86 07 3d 4f,6,36503,365.03000000000003,1926,-192.60000000000002,1926,192.60000000000002,20285,-192.25
202.406400,0x132,7f 8e 88 07 26 4f,6,36479,364.79,1928,-192.8,1928,192.8,20262,-191.10000000000002
202.416400,0x132,81 8e 86 07 3a 4f,6,36481,364.81,1926,-192.60000000000002,1926,192.60000000000002,20282,-192.10000000000002
202.426400,0x132,8a 8e 86 07 20 4f,6,36490,364.90000000000003,1926,-192.60000000000002,1926,192.60000000000002,20256,-190.80000000000007
202.436400,0x132,96 8e 88 07 48 4f,6,36502,365.02,1928,-192.8,1928,192.8,20296,-192.80000000000007
202.446400,0x132,91 8e 88 07 1c 4f,6,36497,364.97,1928,-192.8,1928,192.8,20252,-190.60000000000002
202.456600,0x132,8e 8e 86 07 45 4f,6,36494,364.94,1926,-192.60000000000002,1926,192.60000000000002,20293,-192.6500000000001
202.466400,0x132,7c 8e 88 07 21 4f,6,36476,364.76,1928,-192.8,1928,192.8,20257,-190.85000000000002
202.476500,0x132,88 8e 85 07 3a 4f,6,36488,364.88,1925,-192.5,1925,192.5,20282,-192.10000000000002
202.486500,0x132,7b 8e 88 07 27 4f,6,36475,364.75,1928,-192.8,1928,192.8,20263,-191.1500000000001
202.496800,0x132,8a 8e 87 07 35 4f,6,36490,364.90000000000003,1927,-192.70000000000002,1927,192.70000000000002,20277,-191.85000000000002
202.506400,0x132,8f 8e 88 07 25 4f,6,36495,364.95,1928,-192.8,1928,192.8,20261,-191.05000000000007
202.516600,0x132,8f 8e 87 07 3f 4f,6,36495,364.95,1927,-192.70000000000002,1927,192.70000000000002,20287,-192.35000000000002
202.526500,0x132,85 8e 86 07 1c 4f,6,36485,364.85,1926,-192.60000000000002,1926,192.60000000000002,20252,-190.60000000000002
202.536400,0x132,8c 8e 85 07 3d 4f,6,36492,364.92,1925,-192.5,1925,192.5,20285,-192.25
202.546400,0x132,80 8e 88 07 21 4f,6,36480,364.8,1928,-192.8,1928,192.8,20257,-190.85000000000002
202.556400,0x132,83 8e 86 07 40 4f,6,36483,364.83,1926,-192.60000000000002,1926,192.60000000000002,20288,-192.4000000000001
202.566500,0x132,83 8e 89 07 2a 4f,6,36483,364.83,1929,-192.9,1929,192.9,20266,-191.30000000000007
202.576400,0x132,8b 8e 85 07 35 4f,6,36491,364.91,1925,-192.5,1925,192.5,20277,-191.85000000000002
202.586600,0x132,7c 8e 86 07 22 4f,6,36476,364.76,1926,-192.60000000000002,1926,192.60000000000002,20258,-190.9000000000001
202.596600,0x132,89 8e 87 07 3f 4f,6,36489,364.89,1927,-192.70000000000002,1927,192.70000000000002,20287,-192.35000000000002
202.606400,0x132,8c 8e 87 07 20 4f,6,36492,364.92,1927,-192.70000000000002,1927,192.70000000000002,20256,-190.80000000000007
202.616400,0x132,82 8e 85 07 42 4f,6,36482,364.82,1925,-192.5,1925,192.5,20290,-192.5
202.626500,0x132,7d 8e 88 07 18 4f,6,36477,364.77,1928,-192.8,1928,192.8,20248,-190.4000000000001
202.636400,0x132,77 8e 85 07 3e 4f,6,36471,364.71,1925,-192.5,1925,192.5,20286,-192.30000000000007
202.646400,0x132,87 8e 89 07 26 4f,6,36487,364.87,1929,-192.9,1929,192.9,20262,-191.10000000000002
202.656600,0x132,86 8e 86 07 35 4f,6,36486,364.86,1926,-192.60000000000002,1926,192.60000000000002,20277,-191.85000000000002
202.666400,0x132,8b 8e 88 07 2a 4f,6,36491,364.91,1928,-192.8,1928,192.8,20266,-191.30000000000007
202.676400,0x132,88 8e 86 07 3e 4f,6,36488,364.88,1926,-192.60000000000002,1926,192.60000000000002,20286,-192.30000000000007
202.686500,0x132,80 8e 87 07 21 4f,6,36480,364.8,1927,-192.70000000000002,1927,192.70000000000002,20257,-190.85000000000002
202.696600,0x132,87 8e 87 07 3f 4f,6,36487,364.87,1927,-192.70000000000002,1927,192.70000000000002,20287,-192.35000000000002
202.706400,0x132,81 8e 87 07 1b 4f,6,36481,364.81,1927,-192.70000000000002,1927,192.70000000000002,20251,-190.55000000000007
202.716400,0x132,94 8e 83 07 39 4f,6,36500,365.0,1923,-192.3,1923,192.3,20281,-192.05000000000007
202.726500,0x132,7f 8e 87 07 22 4f,6,36479,364.79,1927,-192.70000000000002,1927,192.70000000000002,20258,-190.9000000000001
202.736400,0x132,80 8e 85 07 35 4f,6,36480,364.8,1925,-192.5,1925,192.5,20277,-191.85000000000002
202.746500,0x132,7e 8e 88 07 25 4f,6,36478,364.78000000000003,1928,-192.8,1928,192.8,20261,-191.05000000000007
202.756600,0x132,8f 8e 86 07 3a 4f,6,36495,364.95,1926,-192.60000000000002,1926,192.60000000000002,20282,-192.10000000000002
202.766500,0x132,8e 8e 87 07 25 4f,6,36494,364.94,1927,-192.70000000000002,1927,192.70000000000002,20261,-191.05000000000007
202.776400,0x132,86 8e 87 07 42 4f,6,36486,364.86,1927,-192.70000000000002,1927,192.70000000000002,20290,-192.5
202.786500,0x132,83 8e 87 07 1b 4f,6,36483,364.83,1927,-192.70000000000002,1927,192.70000000000002,20251,-190.55000000000007
202.796600,0x132,84 8e 86 07 42 4f,6,36484,364.84000000000003,1926,-192.60000000000002,1926,192.60000000000002,20290,-192.5
202.806500,0x132,89 8e 89 07 20 4f,6,36489,364.89,1929,-192.9,1929,192.9,20256,-190.80000000000007
202.816400,0x132,86 8e 85 07 36 4f,6,36486,364.86,1925,-192.5,1925,192.5,20278,-191.9000000000001
202.826500,0x132,90 8e 87 07 27 4f,6,36496,364.96,1927,-192.70000000000002,1927,192.70000000000002,20263,-191.1500000000001
202.836400,0x132,9b 8e 85 07 33 4f,6,36507,365.07,1925,-192.5,1925,192.5,20275,-191.75
202.846400,0x132,86 8e 86 07 26 4f,6,36486,364.86,1926,-192.60000000000002,1926,192.60000000000002,20262,-191.10000000000002
202.856600,0x132,89 8e 86 07 3d 4f,6,36489,364.89,1926,-192.60000000000002,1926,192.60000000000002,20285,-192.25
202.866400,0x132,87 8e 86 07 1c 4f,6,36487,364.87,1926,-192.60000000000002,1926,192.60000000000002,20252,-190.60000000000002
202.876400,0x132,81 8e 85 07 3f 4f,6,36481,364.81,1925,-192.5,1925,192.5,20287,-192.35000000000002
202.886500,0x132,8d 8e 88 07 1c 4f,6,36493,364.93,1928,-192.8,1928,192.8,20252,-190.60000000000002
202.896700,0x132,86 8e 85 07 3d 4f,6,36486,364.86,1925,-192.5,1925,192.5,20285,-192.25
202.906400,0x132,82 8e 88 07 25 4f,6,36482,364.82,1928,-192.8,1928,192.8,20261,-191.05000000000007
202.916400,0x132,83 8e 84 07 33 4f,6,36483,364.83,1924,-192.4,1924,192.4,20275,-191.75
202.926500,0x132,86 8e 87 07 26 4f,6,36486,364.86,1927,-192.70000000000002,1927,192.70000000000002,20262,-191.10000000000002
202.936400,0x132,86 8e 86 07 39 4f,6,36486,364.86,1926,-192.60000000000002,1926,192.60000000000002,20281,-192.05000000000007
202.946400,0x132,88 8e 86 07 1f 4f,6,36488,364.88,1926,-192.60000000000002,1926,192.60000000000002,20255,-190.75
202.956600,0x132,8b 8e 85 07 3f 4f,6,36491,364.91,1925,-192.5,1925,192.5,20287,-192.35000000000002
202.966400,0x132,83 8e 87 07 1f 4f,6,36483,364.83,1927,-192.70000000000002,1927,192.70000000000002,20255,-190.75
202.976400,0x132,7f 8e 85 07 3f 4f,6,36479,364.79,1925,-192.5,1925,192.5,20287,-192.35000000000002
202.986500,0x132,86 8e 88 07 1f 4f,6,36486,364.86,1928,-192.8,1928,192.8,20255,-190.75
202.996600,0x132,83 8e 85 07 38 4f,6,36483,364.83,1925,-192.5,1925,192.5,20280,-192.0
203.006400,0x132,85 8e 87 07 25 4f,6,36485,364.85,1927,-192.70000000000002,1927,192.70000000000002,20261,-191.05000000000007
203.016400,0x132,8a 8e 84 07 33 4f,6,36490,364.90000000000003,1924,-192.4,1924,192.4,20275,-191.75
203.026500,0x132,7d 8e 85 07 22 4f,6,36477,364.77,1925,-192.5,1925,192.5,20258,-190.9000000000001
203.036400,0x132,85 8e 86 07 38 4f,6,36485,364.85,1926,-192.60000000000002,1926,192.60000000000002,20280,-192.0
