time_s,can_id,raw_hex,asc_dlc,current_raw_s15,current_onyx_a,current_factor_0_1_a,current_factor_0_125_a,voltage_raw_u13,voltage_onyx_v,fifth_byte
225.531900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
225.632300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
225.734200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
225.832200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
225.932100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.032900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.131900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.232300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.332100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.432300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.532200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.631900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.733500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.832400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
226.932400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.033000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.132400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.232100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.332100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.432000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.532000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.632300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.733800,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.832600,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
227.932400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.032700,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.132100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.232200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.332300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.431900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.531900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.631800,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.733900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.832500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
228.932300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.032300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.132200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.232100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.332000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.431800,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.532200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.632100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.734100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.832300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
229.932100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.032400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.132100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.232000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.332100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.431900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.532000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.632000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.733700,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.832400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
230.932200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.032500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.132600,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.232100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.332400,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.432100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.532100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.632000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.734200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.832500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
231.932300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.032500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.132200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.232000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.332200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.432000,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.532300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.632100,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.733900,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.832500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
232.932200,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
233.032500,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
233.132300,0x29D,d5 06 7e 13 00,5,1749,128.1084783,174.9,218.625,4990,365.47857799999997,0
