dbc_source,source_format,vehicle_family,bus_name,message_id_dec,message_id_hex,message_name,message_sender,message_length,message_cycle_time,message_send_type,signal_name,signal_name_cn,business_domain,signal_role,signal_receivers,start_bit,signal_length,byte_order,signedness,factor,offset,minimum,maximum,unit,enum_values,is_multiplexed,multiplexer_value,comment
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a049_s10_blocked,,,,X,52,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a050_s10_crossTalk,,,,X,53,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a051_s11_overTemp,,,,X,54,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a052_s11_internalFail,,,,X,55,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a053_s11_linCommError,,,,X,56,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a054_s11_blocked,,,,X,57,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a055_s11_crossTalk,,,,X,58,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a056_s12_overTemp,,,,X,59,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a057_s12_internalFail,,,,X,60,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a058_s12_linCommError,,,,X,61,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a059_s12_blocked,,,,X,62,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3_ONYX.dbc.txt,DBC,,,894,0x37E,PARK_warningMatrix,CH,8,1000,Cyclic,PARK_a060_s12_crossTalk,,,,X,63,1,little_endian,unsigned,1,0,,,,,true,0,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a129_CA_flyback_HW_OC,,,,X,0,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a130_CA_flyback_SW_OV,,,,X,1,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a131_CA_flyback_HW_OV,,,,X,2,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a132_CA_bmsMia,,,,X,3,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a133_CA_evseMia,,,,X,4,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a134_CA_vehTxBufOvf,,,,X,5,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a135_CA_vehRxBufOvf,,,,X,6,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a136_CA_evseTxBufOvf,,,,X,7,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a137_CA_evseRxBufOvf,,,,X,8,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a138_CA_hwProxTrip,,,,X,9,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a139_CA_ss2NotLow,,,,X,10,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a140_CA_bmsIncompatible,,,,X,11,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a141_CA_vehConn_OT,,,,X,12,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a142_CA_evseConn_OT,,,,X,13,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a143_CA_pcb_OT,,,,X,14,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a144_CA_flybackUnstable,,,,X,15,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a145_CA_flybackDataStale,,,,X,16,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a146_CA_flybackBusLoadHi,,,,X,17,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a147_CA_vehConn_UT,,,,X,18,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a148_CA_evseConn_UT,,,,X,19,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a149_CA_pcb_UT,,,,X,20,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a150_CA_vehToEvseDeltaHi,,,,X,21,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a151_CA_vehToEvseDeltaLo,,,,X,22,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a152_CA_vehToPcbDeltaHi,,,,X,23,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a153_CA_evseToPcbDeltaHi,,,,X,24,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a154_CA_vehToPcbDeltaLo,,,,X,25,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a155_CA_evseToPcbDeltaLo,,,,X,26,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a156_CA_flybackRunTimeout,,,,X,27,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a157_CA_unused,,,,X,28,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a158_CA_evseOverCurrent,,,,X,29,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a159_CA_wdtExpired,,,,X,30,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a160_CA_ss2Deasserted,,,,X,31,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a161_CA_vehTempHiFoldBk,,,,X,32,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a162_CA_evseTempHiFoldBk,,,,X,33,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a163_CA_pcbTempHiFoldBk,,,,X,34,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a164_CA_proxDisconnected,,,,X,35,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a165_CA_evseConnUnlocked,,,,X,36,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a166_CA_vehConnUnlocked,,,,X,37,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a167_CA_isoVoltageLow,,,,X,38,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a168_CA_proxTimeout,,,,X,39,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a169_CA_pilotAcceptTimeout,,,,X,40,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a170_CA_vehDataTimeout,,,,X,41,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a171_CA_vehConLockTimeout,,,,X,42,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a172_CA_ss2LowTimeout,,,,X,43,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a173_CA_evseDataTimeout,,,,X,44,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a174_CA_vehReadyTimeout,,,,X,45,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a175_CA_evseIsoTestTimeout,,,,X,46,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a176_CA_chargingBusTimeout,,,,X,47,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a177_CA_bmsCtrCloseTimeout,,,,X,48,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a178_CA_evseStartTimeout,,,,X,49,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a179_CA_startupProblem,,,,X,50,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a180_CA_chargingProblem,,,,X,51,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a181_CA_vRegBrownout,,,,X,52,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a182_CA_evseChrMalfunc,,,,X,53,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a183_CA_evseBatIncompat,,,,X,54,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a184_CA_evseBatMalfunc,,,,X,55,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a185_CA_vehReadyDeasserted,,,,X,56,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a186_CA_fcContOpenTimeout,,,,X,57,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3.dbc,DBC,,,895,0x37F,FC_alertMatrix3,ETH,8,1000,Cyclic,FC_a187_CA_evseConLockTimeout,,,,X,58,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a129_CA_flyback_HW_OC,,,,X,0,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a130_CA_flyback_SW_OV,,,,X,1,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a131_CA_flyback_HW_OV,,,,X,2,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a132_CA_bmsMia,,,,X,3,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a133_CA_evseMia,,,,X,4,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a134_CA_vehTxBufOvf,,,,X,5,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a135_CA_vehRxBufOvf,,,,X,6,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a136_CA_evseTxBufOvf,,,,X,7,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a137_CA_evseRxBufOvf,,,,X,8,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a138_CA_hwProxTrip,,,,X,9,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a139_CA_ss2NotLow,,,,X,10,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a140_CA_bmsIncompatible,,,,X,11,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a141_CA_vehConn_OT,,,,X,12,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a142_CA_evseConn_OT,,,,X,13,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a143_CA_pcb_OT,,,,X,14,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a144_CA_flybackUnstable,,,,X,15,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a145_CA_flybackDataStale,,,,X,16,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a146_CA_flybackBusLoadHi,,,,X,17,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a147_CA_vehConn_UT,,,,X,18,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a148_CA_evseConn_UT,,,,X,19,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a149_CA_pcb_UT,,,,X,20,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a150_CA_vehToEvseDeltaHi,,,,X,21,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a151_CA_vehToEvseDeltaLo,,,,X,22,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a152_CA_vehToPcbDeltaHi,,,,X,23,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a153_CA_evseToPcbDeltaHi,,,,X,24,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a154_CA_vehToPcbDeltaLo,,,,X,25,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a155_CA_evseToPcbDeltaLo,,,,X,26,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a156_CA_flybackRunTimeout,,,,X,27,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a157_CA_unused,,,,X,28,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a158_CA_evseOverCurrent,,,,X,29,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a159_CA_wdtExpired,,,,X,30,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a160_CA_ss2Deasserted,,,,X,31,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a161_CA_vehTempHiFoldBk,,,,X,32,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a162_CA_evseTempHiFoldBk,,,,X,33,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a163_CA_pcbTempHiFoldBk,,,,X,34,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a164_CA_proxDisconnected,,,,X,35,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a165_CA_evseConnUnlocked,,,,X,36,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a166_CA_vehConnUnlocked,,,,X,37,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a167_CA_isoVoltageLow,,,,X,38,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a168_CA_proxTimeout,,,,X,39,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a169_CA_pilotAcceptTimeout,,,,X,40,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a170_CA_vehDataTimeout,,,,X,41,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a171_CA_vehConLockTimeout,,,,X,42,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a172_CA_ss2LowTimeout,,,,X,43,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a173_CA_evseDataTimeout,,,,X,44,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a174_CA_vehReadyTimeout,,,,X,45,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a175_CA_evseIsoTestTimeout,,,,X,46,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a176_CA_chargingBusTimeout,,,,X,47,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a177_CA_bmsCtrCloseTimeout,,,,X,48,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a178_CA_evseStartTimeout,,,,X,49,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a179_CA_startupProblem,,,,X,50,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a180_CA_chargingProblem,,,,X,51,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a181_CA_vRegBrownout,,,,X,52,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a182_CA_evseChrMalfunc,,,,X,53,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a183_CA_evseBatIncompat,,,,X,54,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a184_CA_evseBatMalfunc,,,,X,55,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a185_CA_vehReadyDeasserted,,,,X,56,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a186_CA_fcContOpenTimeout,,,,X,57,1,little_endian,unsigned,1,0,,,,,false,,
tesla_model3_ONYX.dbc.txt,DBC,,,895,0x37F,FC_alertMatrix3,VEH,8,1000,Cyclic,FC_a187_CA_evseConLockTimeout,,,,X,58,1,little_endian,unsigned,1,0,,,,,false,,
