can_id,field,session_id,off_pre_mode,off_pre_purity,off_pre_samples,on_mode,on_purity,on_samples,off_post_mode,off_post_purity,off_post_samples,session_pass
0x3AA,B6.b5,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b5,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b5,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b5,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b5,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b6,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b6,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b6,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b6,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b6,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b7,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b7,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b7,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b7,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B6.b7,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b0,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b0,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b0,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b0,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b0,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b1,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b1,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b1,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b1,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b1,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b2,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b2,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b2,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b2,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b2,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b3,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b3,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b3,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b3,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b3,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b4,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b4,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b4,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b4,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b4,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b5,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b5,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b5,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b5,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b5,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b6,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b6,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b6,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b6,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b6,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b7,S0014,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b7,S0015,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b7,S0016,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b7,S0017,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AA,B7.b7,S0018,0,1.0,40,0,1.0,110,0,1.0,50,False
0x3AE,B0.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b6,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b6,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b6,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b6,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b6,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B0.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B0.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B0.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B0.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B0.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B1.b6,S0014,1,1.0,594,1,1.0,1632,1,1.0,740,False
0x3AE,B1.b6,S0015,1,1.0,594,1,1.0,1633,1,1.0,745,False
0x3AE,B1.b6,S0016,1,1.0,591,1,1.0,1635,1,1.0,740,False
0x3AE,B1.b6,S0017,1,1.0,596,1,1.0,1631,1,1.0,741,False
0x3AE,B1.b6,S0018,1,1.0,594,1,1.0,1629,1,1.0,741,False
0x3AE,B1.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B1.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B1.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B1.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B1.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b6,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b6,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b6,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b6,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b6,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B2.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B2.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B2.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B2.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B2.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b3,S0014,1,1.0,594,1,1.0,1632,1,1.0,740,False
0x3AE,B3.b3,S0015,1,1.0,594,1,1.0,1633,1,1.0,745,False
0x3AE,B3.b3,S0016,1,1.0,591,1,1.0,1635,1,1.0,740,False
0x3AE,B3.b3,S0017,1,1.0,596,1,1.0,1631,1,1.0,741,False
0x3AE,B3.b3,S0018,1,1.0,594,1,1.0,1629,1,1.0,741,False
0x3AE,B3.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b6,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b6,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b6,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b6,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b6,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B3.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B3.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B3.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B3.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B3.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b6,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b6,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b6,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b6,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b6,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B4.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B4.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B4.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B4.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B4.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b0,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b0,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b0,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b0,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b0,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b4,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b4,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b4,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b4,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b4,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b5,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b5,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b5,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b5,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b5,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b6,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b6,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b6,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b6,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b6,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B5.b7,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B5.b7,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B5.b7,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B5.b7,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B5.b7,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B6.b0,S0014,0,0.503367,594,0,0.5,1632,0,0.501351,740,False
0x3AE,B6.b0,S0015,0,0.501684,594,0,0.500306,1633,0,0.500671,745,False
0x3AE,B6.b0,S0016,0,0.500846,591,1,0.500917,1635,0,0.5,740,False
0x3AE,B6.b0,S0017,0,0.503356,596,0,0.50092,1631,0,0.502024,741,False
0x3AE,B6.b0,S0018,0,0.503367,594,1,0.501535,1629,1,0.500675,741,False
0x3AE,B6.b1,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B6.b1,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B6.b1,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B6.b1,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B6.b1,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B6.b2,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B6.b2,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B6.b2,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B6.b2,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B6.b2,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B6.b3,S0014,0,1.0,594,0,1.0,1632,0,1.0,740,False
0x3AE,B6.b3,S0015,0,1.0,594,0,1.0,1633,0,1.0,745,False
0x3AE,B6.b3,S0016,0,1.0,591,0,1.0,1635,0,1.0,740,False
0x3AE,B6.b3,S0017,0,1.0,596,0,1.0,1631,0,1.0,741,False
0x3AE,B6.b3,S0018,0,1.0,594,0,1.0,1629,0,1.0,741,False
0x3AE,B6.b4,S0014,0,0.5,594,0,0.5,1632,0,0.5,740,False
0x3AE,B6.b4,S0015,0,0.5,594,0,0.500306,1633,1,0.500671,745,False
0x3AE,B6.b4,S0016,1,0.500846,591,1,0.500306,1635,0,0.5,740,False
0x3AE,B6.b4,S0017,0,0.5,596,0,0.500307,1631,0,0.500675,741,False
0x3AE,B6.b4,S0018,0,0.5,594,0,0.500307,1629,0,0.500675,741,False
0x3AE,B6.b5,S0014,0,0.5,594,0,0.5,1632,0,0.5,740,False
0x3AE,B6.b5,S0015,0,0.5,594,0,0.500306,1633,1,0.500671,745,False
0x3AE,B6.b5,S0016,0,0.500846,591,0,0.500306,1635,0,0.5,740,False
0x3AE,B6.b5,S0017,0,0.5,596,0,0.500307,1631,0,0.500675,741,False
