time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source
1.726900,BMS_packVoltage,0x132,6,03 8a fb ff 2f 40,353.31,ONYX
1.737000,BMS_packVoltage,0x132,6,0f 8a fa ff 2e 40,353.43,ONYX
1.746800,BMS_packVoltage,0x132,6,1d 8a fb ff 2e 40,353.57,ONYX
1.756800,BMS_packVoltage,0x132,6,06 8a fa ff 2c 40,353.34,ONYX
1.767300,BMS_packVoltage,0x132,6,0a 8a fb ff 2e 40,353.38,ONYX
1.776900,BMS_packVoltage,0x132,6,0b 8a fa ff 2c 40,353.39,ONYX
1.786900,BMS_packVoltage,0x132,6,0e 8a fa ff 2a 40,353.42,ONYX
1.796800,BMS_packVoltage,0x132,6,0b 8a fb ff 2d 40,353.39,ONYX
1.806800,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
1.816800,BMS_packVoltage,0x132,6,0b 8a fa ff 2e 40,353.39,ONYX
1.826900,BMS_packVoltage,0x132,6,14 8a fb ff 2d 40,353.48,ONYX
1.837000,BMS_packVoltage,0x132,6,01 8a fa ff 2e 40,353.29,ONYX
1.846800,BMS_packVoltage,0x132,6,16 8a fa ff 2d 40,353.5,ONYX
1.856800,BMS_packVoltage,0x132,6,0f 8a fb ff 2e 40,353.43,ONYX
1.867000,BMS_packVoltage,0x132,6,1a 8a fb ff 2e 40,353.54,ONYX
1.876900,BMS_packVoltage,0x132,6,ff 89 fb ff 2e 40,353.27,ONYX
1.886900,BMS_packVoltage,0x132,6,09 8a fa ff 2d 40,353.37,ONYX
1.896800,BMS_packVoltage,0x132,6,05 8a fa ff 2e 40,353.33,ONYX
1.906800,BMS_packVoltage,0x132,6,15 8a fa ff 2e 40,353.49,ONYX
1.916800,BMS_packVoltage,0x132,6,15 8a fa ff 2d 40,353.49,ONYX
1.926900,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
1.937000,BMS_packVoltage,0x132,6,19 8a fa ff 2d 40,353.53,ONYX
1.946800,BMS_packVoltage,0x132,6,17 8a fb ff 2e 40,353.51,ONYX
1.956800,BMS_packVoltage,0x132,6,00 8a fb ff 2e 40,353.28,ONYX
1.967000,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
1.976900,BMS_packVoltage,0x132,6,0c 8a fb ff 2d 40,353.4,ONYX
1.987100,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
1.996800,BMS_packVoltage,0x132,6,15 8a fb ff 2e 40,353.49,ONYX
2.006900,BMS_packVoltage,0x132,6,17 8a fb ff 2d 40,353.51,ONYX
2.016800,BMS_packVoltage,0x132,6,0c 8a fb ff 2c 40,353.4,ONYX
2.026900,BMS_packVoltage,0x132,6,0b 8a fb ff 2d 40,353.39,ONYX
2.036900,BMS_packVoltage,0x132,6,12 8a fa ff 2d 40,353.46,ONYX
2.046800,BMS_packVoltage,0x132,6,16 8a fa ff 2c 40,353.5,ONYX
2.056800,BMS_packVoltage,0x132,6,02 8a fb ff 2c 40,353.3,ONYX
2.067000,BMS_packVoltage,0x132,6,13 8a fb ff 2c 40,353.47,ONYX
2.076900,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
2.086900,BMS_packVoltage,0x132,6,02 8a fa ff 2d 40,353.3,ONYX
2.096800,BMS_packVoltage,0x132,6,13 8a fa ff 2a 40,353.47,ONYX
2.106900,BMS_packVoltage,0x132,6,0f 8a fa ff 2d 40,353.43,ONYX
2.116900,BMS_packVoltage,0x132,6,0c 8a fa ff 2e 40,353.4,ONYX
2.126900,BMS_packVoltage,0x132,6,0c 8a fb ff 2c 40,353.4,ONYX
2.137000,BMS_packVoltage,0x132,6,12 8a fb ff 2d 40,353.46,ONYX
2.146800,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
2.156800,BMS_packVoltage,0x132,6,12 8a fb ff 2d 40,353.46,ONYX
2.167000,BMS_packVoltage,0x132,6,12 8a fb ff 2c 40,353.46,ONYX
2.176900,BMS_packVoltage,0x132,6,0b 8a fa ff 2d 40,353.39,ONYX
2.187100,BMS_packVoltage,0x132,6,11 8a fa ff 2d 40,353.45,ONYX
2.196800,BMS_packVoltage,0x132,6,0f 8a fa ff 2d 40,353.43,ONYX
2.206900,BMS_packVoltage,0x132,6,13 8a fa ff 2d 40,353.47,ONYX
2.216900,BMS_packVoltage,0x132,6,07 8a fa ff 2e 40,353.35,ONYX
2.226900,BMS_packVoltage,0x132,6,07 8a fa ff 2c 40,353.35,ONYX
2.237000,BMS_packVoltage,0x132,6,08 8a fa ff 2a 40,353.36,ONYX
2.246800,BMS_packVoltage,0x132,6,0d 8a fa ff 2e 40,353.41,ONYX
2.256900,BMS_packVoltage,0x132,6,0a 8a fa ff 2d 40,353.38,ONYX
2.267000,BMS_packVoltage,0x132,6,1e 8a fa ff 2c 40,353.58,ONYX
2.276900,BMS_packVoltage,0x132,6,1c 8a fb ff 2d 40,353.56,ONYX
2.287100,BMS_packVoltage,0x132,6,11 8a fa ff 2c 40,353.45,ONYX
2.296800,BMS_packVoltage,0x132,6,12 8a fa ff 2d 40,353.46,ONYX
2.306900,BMS_packVoltage,0x132,6,15 8a fa ff 2d 40,353.49,ONYX
2.316900,BMS_packVoltage,0x132,6,11 8a fa ff 2e 40,353.45,ONYX
2.326900,BMS_packVoltage,0x132,6,09 8a fb ff 2d 40,353.37,ONYX
2.336900,BMS_packVoltage,0x132,6,13 8a fb ff 2e 40,353.47,ONYX
2.346900,BMS_packVoltage,0x132,6,08 8a fa ff 2d 40,353.36,ONYX
2.356900,BMS_packVoltage,0x132,6,09 8a fa ff 2c 40,353.37,ONYX
2.367000,BMS_packVoltage,0x132,6,13 8a fa ff 2a 40,353.47,ONYX
2.376900,BMS_packVoltage,0x132,6,0a 8a fb ff 2c 40,353.38,ONYX
2.386900,BMS_packVoltage,0x132,6,0d 8a fb ff 2c 40,353.41,ONYX
2.396900,BMS_packVoltage,0x132,6,04 8a fb ff 2e 40,353.32,ONYX
2.406900,BMS_packVoltage,0x132,6,15 8a fb ff 2d 40,353.49,ONYX
2.416900,BMS_packVoltage,0x132,6,11 8a fa ff 2d 40,353.45,ONYX
2.426900,BMS_packVoltage,0x132,6,fc 89 fb ff 2d 40,353.24,ONYX
2.436900,BMS_packVoltage,0x132,6,10 8a fb ff 2c 40,353.44,ONYX
2.446900,BMS_packVoltage,0x132,6,15 8a fb ff 2e 40,353.49,ONYX
2.456900,BMS_packVoltage,0x132,6,12 8a fb ff 2d 40,353.46,ONYX
2.467100,BMS_packVoltage,0x132,6,0f 8a fa ff 29 40,353.43,ONYX
2.476900,BMS_packVoltage,0x132,6,04 8a fa ff 2d 40,353.32,ONYX
2.487100,BMS_packVoltage,0x132,6,0c 8a fa ff 2a 40,353.4,ONYX
2.496900,BMS_packVoltage,0x132,6,0d 8a fa ff 2c 40,353.41,ONYX
2.506900,BMS_packVoltage,0x132,6,0c 8a fa ff 2f 40,353.4,ONYX
2.516900,BMS_packVoltage,0x132,6,0b 8a fa ff 2e 40,353.39,ONYX
2.526900,BMS_packVoltage,0x132,6,18 8a fa ff 2e 40,353.52,ONYX
2.537000,BMS_packVoltage,0x132,6,14 8a fb ff 2d 40,353.48,ONYX
2.546900,BMS_packVoltage,0x132,6,09 8a fb ff 2d 40,353.37,ONYX
2.556900,BMS_packVoltage,0x132,6,0f 8a fb ff 2d 40,353.43,ONYX
2.567100,BMS_packVoltage,0x132,6,0c 8a fa ff 2d 40,353.4,ONYX
2.576900,BMS_packVoltage,0x132,6,08 8a fb ff 2e 40,353.36,ONYX
2.587100,BMS_packVoltage,0x132,6,0d 8a fb ff 2c 40,353.41,ONYX
2.596800,BMS_packVoltage,0x132,6,09 8a fb ff 2f 40,353.37,ONYX
2.606900,BMS_packVoltage,0x132,6,09 8a fb ff 2d 40,353.37,ONYX
2.616900,BMS_packVoltage,0x132,6,12 8a fa ff 2e 40,353.46,ONYX
2.626900,BMS_packVoltage,0x132,6,12 8a fb ff 31 40,353.46,ONYX
2.636900,BMS_packVoltage,0x132,6,0e 8a fb ff 2e 40,353.42,ONYX
2.646900,BMS_packVoltage,0x132,6,0f 8a fa ff 2e 40,353.43,ONYX
2.656900,BMS_packVoltage,0x132,6,15 8a fa ff 2c 40,353.49,ONYX
2.667100,BMS_packVoltage,0x132,6,0e 8a fa ff 2f 40,353.42,ONYX
2.676900,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
2.687200,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
2.696900,BMS_packVoltage,0x132,6,19 8a fa ff 2d 40,353.53,ONYX
2.706900,BMS_packVoltage,0x132,6,14 8a fa ff 2d 40,353.48,ONYX
2.716900,BMS_packVoltage,0x132,6,10 8a fa ff 2d 40,353.44,ONYX
2.726900,BMS_packVoltage,0x132,6,07 8a fb ff 2e 40,353.35,ONYX
2.737000,BMS_packVoltage,0x132,6,08 8a fa ff 2e 40,353.36,ONYX
2.746900,BMS_packVoltage,0x132,6,12 8a fb ff 2d 40,353.46,ONYX
2.756900,BMS_packVoltage,0x132,6,11 8a fa ff 2d 40,353.45,ONYX
2.767200,BMS_packVoltage,0x132,6,13 8a fa ff 2c 40,353.47,ONYX
2.776900,BMS_packVoltage,0x132,6,0c 8a fa ff 2e 40,353.4,ONYX
2.787000,BMS_packVoltage,0x132,6,1c 8a fb ff 2e 40,353.56,ONYX
2.796900,BMS_packVoltage,0x132,6,11 8a fa ff 2d 40,353.45,ONYX
2.806900,BMS_packVoltage,0x132,6,0c 8a fa ff 2d 40,353.4,ONYX
2.816900,BMS_packVoltage,0x132,6,16 8a fa ff 2c 40,353.5,ONYX
2.826900,BMS_packVoltage,0x132,6,04 8a fa ff 2d 40,353.32,ONYX
2.836900,BMS_packVoltage,0x132,6,12 8a fa ff 2c 40,353.46,ONYX
2.846900,BMS_packVoltage,0x132,6,13 8a fb ff 2e 40,353.47,ONYX
2.856900,BMS_packVoltage,0x132,6,00 8a fb ff 2c 40,353.28,ONYX
2.867100,BMS_packVoltage,0x132,6,fd 89 fb ff 2e 40,353.25,ONYX
2.876900,BMS_packVoltage,0x132,6,02 8a fa ff 2d 40,353.3,ONYX
2.887200,BMS_packVoltage,0x132,6,05 8a fa ff 2e 40,353.33,ONYX
2.896900,BMS_packVoltage,0x132,6,09 8a fa ff 2f 40,353.37,ONYX
2.906900,BMS_packVoltage,0x132,6,fd 89 fb ff 2c 40,353.25,ONYX
2.916900,BMS_packVoltage,0x132,6,ff 89 fb ff 2d 40,353.27,ONYX
2.926900,BMS_packVoltage,0x132,6,01 8a fb ff 2f 40,353.29,ONYX
2.936900,BMS_packVoltage,0x132,6,0b 8a fb ff 2e 40,353.39,ONYX
2.946900,BMS_packVoltage,0x132,6,f8 89 fb ff 2e 40,353.2,ONYX
2.956900,BMS_packVoltage,0x132,6,07 8a fb ff 2f 40,353.35,ONYX
2.967100,BMS_packVoltage,0x132,6,fb 89 fa ff 2c 40,353.23,ONYX
2.976900,BMS_packVoltage,0x132,6,f7 89 fb ff 31 40,353.19,ONYX
2.986900,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
2.996900,BMS_packVoltage,0x132,6,fd 89 fb ff 2d 40,353.25,ONYX
3.006900,BMS_packVoltage,0x132,6,00 8a fa ff 2f 40,353.28,ONYX
3.016900,BMS_packVoltage,0x132,6,04 8a fb ff 2a 40,353.32,ONYX
3.026900,BMS_packVoltage,0x132,6,08 8a fa ff 2d 40,353.36,ONYX
3.037100,BMS_packVoltage,0x132,6,09 8a fa ff 2d 40,353.37,ONYX
3.046900,BMS_packVoltage,0x132,6,08 8a fb ff 2e 40,353.36,ONYX
3.056900,BMS_packVoltage,0x132,6,00 8a fb ff 2e 40,353.28,ONYX
3.067100,BMS_packVoltage,0x132,6,0c 8a fb ff 2c 40,353.4,ONYX
3.076900,BMS_packVoltage,0x132,6,0e 8a fa ff 2e 40,353.42,ONYX
3.087100,BMS_packVoltage,0x132,6,07 8a fa ff 2d 40,353.35,ONYX
3.096900,BMS_packVoltage,0x132,6,10 8a fa ff 2d 40,353.44,ONYX
3.106900,BMS_packVoltage,0x132,6,0e 8a fa ff 2d 40,353.42,ONYX
3.116900,BMS_packVoltage,0x132,6,13 8a fa ff 2d 40,353.47,ONYX
3.126900,BMS_packVoltage,0x132,6,0a 8a fa ff 2c 40,353.38,ONYX
3.137100,BMS_packVoltage,0x132,6,08 8a fb ff 2c 40,353.36,ONYX
3.146900,BMS_packVoltage,0x132,6,18 8a fb ff 2d 40,353.52,ONYX
3.156900,BMS_packVoltage,0x132,6,0e 8a fa ff 2c 40,353.42,ONYX
3.167100,BMS_packVoltage,0x132,6,0c 8a fb ff 2d 40,353.4,ONYX
3.176900,BMS_packVoltage,0x132,6,09 8a fb ff 2d 40,353.37,ONYX
3.187200,BMS_packVoltage,0x132,6,08 8a fb ff 31 40,353.36,ONYX
3.196900,BMS_packVoltage,0x132,6,fb 89 fb ff 2f 40,353.23,ONYX
3.206900,BMS_packVoltage,0x132,6,13 8a fb ff 2d 40,353.47,ONYX
3.216900,BMS_packVoltage,0x132,6,ff 89 fb ff 2e 40,353.27,ONYX
3.226900,BMS_packVoltage,0x132,6,03 8a fb ff 2d 40,353.31,ONYX
3.237100,BMS_packVoltage,0x132,6,00 8a fa ff 2e 40,353.28,ONYX
3.246900,BMS_packVoltage,0x132,6,06 8a fa ff 31 40,353.34,ONYX
3.256900,BMS_packVoltage,0x132,6,fc 89 fb ff 2f 40,353.24,ONYX
3.267100,BMS_packVoltage,0x132,6,0b 8a fb ff 2d 40,353.39,ONYX
3.276900,BMS_packVoltage,0x132,6,13 8a fa ff 2d 40,353.47,ONYX
3.287200,BMS_packVoltage,0x132,6,0a 8a fa ff 2d 40,353.38,ONYX
3.296900,BMS_packVoltage,0x132,6,fa 89 fa ff 2a 40,353.22,ONYX
3.306900,BMS_packVoltage,0x132,6,05 8a fb ff 2d 40,353.33,ONYX
3.316900,BMS_packVoltage,0x132,6,0a 8a fa ff 2c 40,353.38,ONYX
3.326900,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
3.337000,BMS_packVoltage,0x132,6,02 8a fa ff 2d 40,353.3,ONYX
3.346900,BMS_packVoltage,0x132,6,0b 8a fa ff 2e 40,353.39,ONYX
3.356900,BMS_packVoltage,0x132,6,07 8a fa ff 2d 40,353.35,ONYX
3.367100,BMS_packVoltage,0x132,6,07 8a fa ff 2d 40,353.35,ONYX
3.376900,BMS_packVoltage,0x132,6,14 8a fa ff 2c 40,353.48,ONYX
3.387000,BMS_packVoltage,0x132,6,0f 8a fb ff 2d 40,353.43,ONYX
3.396900,BMS_packVoltage,0x132,6,0a 8a fb ff 2e 40,353.38,ONYX
3.406900,BMS_packVoltage,0x132,6,04 8a fb ff 2e 40,353.32,ONYX
3.416900,BMS_packVoltage,0x132,6,14 8a fa ff 2d 40,353.48,ONYX
3.426900,BMS_packVoltage,0x132,6,0a 8a fb ff 2d 40,353.38,ONYX
3.437100,BMS_packVoltage,0x132,6,1b 8a fb ff 2e 40,353.55,ONYX
3.446900,BMS_packVoltage,0x132,6,17 8a fb ff 2d 40,353.51,ONYX
3.456900,BMS_packVoltage,0x132,6,16 8a fb ff 2d 40,353.5,ONYX
3.467100,BMS_packVoltage,0x132,6,0f 8a fb ff 2d 40,353.43,ONYX
3.476900,BMS_packVoltage,0x132,6,06 8a fa ff 2d 40,353.34,ONYX
3.487200,BMS_packVoltage,0x132,6,12 8a fa ff 2e 40,353.46,ONYX
3.496900,BMS_packVoltage,0x132,6,0b 8a fa ff 2d 40,353.39,ONYX
3.506900,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
3.516900,BMS_packVoltage,0x132,6,0a 8a fa ff 2d 40,353.38,ONYX
3.526900,BMS_packVoltage,0x132,6,02 8a fb ff 2f 40,353.3,ONYX
3.537100,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
3.546900,BMS_packVoltage,0x132,6,09 8a fb ff 2e 40,353.37,ONYX
3.556900,BMS_packVoltage,0x132,6,0a 8a fa ff 2c 40,353.38,ONYX
3.567100,BMS_packVoltage,0x132,6,ff 89 fa ff 2c 40,353.27,ONYX
3.576900,BMS_packVoltage,0x132,6,fe 89 fb ff 2e 40,353.26,ONYX
3.587000,BMS_packVoltage,0x132,6,06 8a fb ff 2f 40,353.34,ONYX
3.596900,BMS_packVoltage,0x132,6,05 8a fa ff 2e 40,353.33,ONYX
3.606900,BMS_packVoltage,0x132,6,09 8a fb ff 2f 40,353.37,ONYX
3.616900,BMS_packVoltage,0x132,6,fe 89 fb ff 2f 40,353.26,ONYX
3.626900,BMS_packVoltage,0x132,6,0e 8a fa ff 2c 40,353.42,ONYX
3.637000,BMS_packVoltage,0x132,6,03 8a fa ff 2c 40,353.31,ONYX
3.646900,BMS_packVoltage,0x132,6,0c 8a fa ff 2c 40,353.4,ONYX
3.656900,BMS_packVoltage,0x132,6,13 8a fa ff 2d 40,353.47,ONYX
3.667100,BMS_packVoltage,0x132,6,13 8a fb ff 2c 40,353.47,ONYX
3.677000,BMS_packVoltage,0x132,6,09 8a fa ff 2d 40,353.37,ONYX
3.687200,BMS_packVoltage,0x132,6,00 8a fb ff 2e 40,353.28,ONYX
3.696900,BMS_packVoltage,0x132,6,fd 89 fb ff 2e 40,353.25,ONYX
3.706900,BMS_packVoltage,0x132,6,06 8a fb ff 2f 40,353.34,ONYX
3.716900,BMS_packVoltage,0x132,6,12 8a fa ff 2f 40,353.46,ONYX
3.726900,BMS_packVoltage,0x132,6,05 8a fb ff 2e 40,353.33,ONYX
3.737100,BMS_packVoltage,0x132,6,0c 8a fa ff 2c 40,353.4,ONYX
3.746900,BMS_packVoltage,0x132,6,fe 89 fb ff 2f 40,353.26,ONYX
3.756900,BMS_packVoltage,0x132,6,12 8a fb ff 2e 40,353.46,ONYX
3.767200,BMS_packVoltage,0x132,6,0a 8a fb ff 2f 40,353.38,ONYX
3.776900,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
3.787200,BMS_packVoltage,0x132,6,19 8a fa ff 2e 40,353.53,ONYX
3.796900,BMS_packVoltage,0x132,6,04 8a fb ff 2a 40,353.32,ONYX
3.806900,BMS_packVoltage,0x132,6,0f 8a fb ff 2f 40,353.43,ONYX
3.816900,BMS_packVoltage,0x132,6,0d 8a fa ff 2d 40,353.41,ONYX
3.826900,BMS_packVoltage,0x132,6,12 8a fb ff 31 40,353.46,ONYX
3.837000,BMS_packVoltage,0x132,6,06 8a fb ff 2d 40,353.34,ONYX
3.846900,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
3.856900,BMS_packVoltage,0x132,6,17 8a fb ff 2e 40,353.51,ONYX
3.867100,BMS_packVoltage,0x132,6,05 8a fb ff 2e 40,353.33,ONYX
3.876900,BMS_packVoltage,0x132,6,08 8a fa ff 2e 40,353.36,ONYX
3.887000,BMS_packVoltage,0x132,6,06 8a fb ff 2e 40,353.34,ONYX
3.896900,BMS_packVoltage,0x132,6,13 8a fb ff 2e 40,353.47,ONYX
3.906900,BMS_packVoltage,0x132,6,16 8a fa ff 2c 40,353.5,ONYX
3.916900,BMS_packVoltage,0x132,6,0b 8a fb ff 2e 40,353.39,ONYX
3.926900,BMS_packVoltage,0x132,6,10 8a fa ff 2d 40,353.44,ONYX
3.937000,BMS_packVoltage,0x132,6,0a 8a fb ff 2e 40,353.38,ONYX
3.946900,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
3.956900,BMS_packVoltage,0x132,6,01 8a fb ff 2a 40,353.29,ONYX
3.967100,BMS_packVoltage,0x132,6,0f 8a fa ff 2d 40,353.43,ONYX
3.977000,BMS_packVoltage,0x132,6,04 8a fb ff 2c 40,353.32,ONYX
3.987200,BMS_packVoltage,0x132,6,08 8a fb ff 2e 40,353.36,ONYX
3.996900,BMS_packVoltage,0x132,6,0e 8a fb ff 2d 40,353.42,ONYX
4.006900,BMS_packVoltage,0x132,6,05 8a fb ff 2d 40,353.33,ONYX
4.016900,BMS_packVoltage,0x132,6,0b 8a fb ff 2e 40,353.39,ONYX
4.026900,BMS_packVoltage,0x132,6,0b 8a fb ff 2e 40,353.39,ONYX
4.036900,BMS_packVoltage,0x132,6,ff 89 fb ff 2c 40,353.27,ONYX
4.046900,BMS_packVoltage,0x132,6,0c 8a fa ff 2c 40,353.4,ONYX
4.056900,BMS_packVoltage,0x132,6,0d 8a fb ff 2d 40,353.41,ONYX
4.067100,BMS_packVoltage,0x132,6,0b 8a fa ff 2c 40,353.39,ONYX
4.077000,BMS_packVoltage,0x132,6,00 8a fb ff 2c 40,353.28,ONYX
4.087000,BMS_packVoltage,0x132,6,11 8a fa ff 2d 40,353.45,ONYX
4.096900,BMS_packVoltage,0x132,6,0c 8a fb ff 2f 40,353.4,ONYX
4.106900,BMS_packVoltage,0x132,6,f5 89 fb ff 2c 40,353.17,ONYX
4.116900,BMS_packVoltage,0x132,6,ff 89 fa ff 2e 40,353.27,ONYX
4.126900,BMS_packVoltage,0x132,6,14 8a fb ff 2f 40,353.48,ONYX
4.137100,BMS_packVoltage,0x132,6,0b 8a fb ff 2d 40,353.39,ONYX
4.146900,BMS_packVoltage,0x132,6,04 8a fb ff 2f 40,353.32,ONYX
4.156900,BMS_packVoltage,0x132,6,06 8a fb ff 2d 40,353.34,ONYX
4.167100,BMS_packVoltage,0x132,6,fb 89 fa ff 2d 40,353.23,ONYX
4.177000,BMS_packVoltage,0x132,6,07 8a fa ff 2c 40,353.35,ONYX
4.187200,BMS_packVoltage,0x132,6,04 8a fa ff 2c 40,353.32,ONYX
4.196900,BMS_packVoltage,0x132,6,0d 8a fb ff 2f 40,353.41,ONYX
4.206900,BMS_packVoltage,0x132,6,06 8a fa ff 2c 40,353.34,ONYX
4.216900,BMS_packVoltage,0x132,6,0b 8a fa ff 2c 40,353.39,ONYX
4.226900,BMS_packVoltage,0x132,6,0a 8a fb ff 2e 40,353.38,ONYX
4.237100,BMS_packVoltage,0x132,6,15 8a fb ff 2e 40,353.49,ONYX
4.246900,BMS_packVoltage,0x132,6,16 8a fa ff 2c 40,353.5,ONYX
4.256900,BMS_packVoltage,0x132,6,0e 8a fb ff 2d 40,353.42,ONYX
4.267100,BMS_packVoltage,0x132,6,0f 8a fa ff 2c 40,353.43,ONYX
4.277000,BMS_packVoltage,0x132,6,0c 8a fb ff 2d 40,353.4,ONYX
4.287200,BMS_packVoltage,0x132,6,02 8a fb ff 2d 40,353.3,ONYX
4.296900,BMS_packVoltage,0x132,6,16 8a fb ff 2d 40,353.5,ONYX
4.306900,BMS_packVoltage,0x132,6,02 8a fa ff 2c 40,353.3,ONYX
4.316900,BMS_packVoltage,0x132,6,11 8a fb ff 2d 40,353.45,ONYX
4.326900,BMS_packVoltage,0x132,6,13 8a fb ff 2d 40,353.47,ONYX
4.336900,BMS_packVoltage,0x132,6,13 8a fb ff 2e 40,353.47,ONYX
4.346900,BMS_packVoltage,0x132,6,04 8a fa ff 2e 40,353.32,ONYX
4.356900,BMS_packVoltage,0x132,6,15 8a fa ff 2d 40,353.49,ONYX
4.367100,BMS_packVoltage,0x132,6,04 8a fb ff 2d 40,353.32,ONYX
4.377000,BMS_packVoltage,0x132,6,07 8a fb ff 2d 40,353.35,ONYX
4.387000,BMS_packVoltage,0x132,6,1c 8a fb ff 2d 40,353.56,ONYX
4.396900,BMS_packVoltage,0x132,6,10 8a fb ff 2e 40,353.44,ONYX
4.406900,BMS_packVoltage,0x132,6,08 8a fa ff 2d 40,353.36,ONYX
4.416900,BMS_packVoltage,0x132,6,0b 8a fa ff 2d 40,353.39,ONYX
4.426900,BMS_packVoltage,0x132,6,09 8a fb ff 2c 40,353.37,ONYX
4.437000,BMS_packVoltage,0x132,6,0d 8a fb ff 2d 40,353.41,ONYX
4.446900,BMS_packVoltage,0x132,6,04 8a fb ff 2d 40,353.32,ONYX
4.456900,BMS_packVoltage,0x132,6,fb 89 fb ff 2f 40,353.23,ONYX
4.467100,BMS_packVoltage,0x132,6,15 8a fb ff 2e 40,353.49,ONYX
4.477000,BMS_packVoltage,0x132,6,14 8a fb ff 2e 40,353.48,ONYX
4.487200,BMS_packVoltage,0x132,6,03 8a fa ff 2e 40,353.31,ONYX
4.496900,BMS_packVoltage,0x132,6,08 8a fb ff 2c 40,353.36,ONYX
4.506900,BMS_packVoltage,0x132,6,0f 8a fb ff 2d 40,353.43,ONYX
4.516900,BMS_packVoltage,0x132,6,fb 89 fb ff 2e 40,353.23,ONYX
4.526900,BMS_packVoltage,0x132,6,0f 8a fa ff 2d 40,353.43,ONYX
4.537100,BMS_packVoltage,0x132,6,09 8a fb ff 2e 40,353.37,ONYX
4.546900,BMS_packVoltage,0x132,6,09 8a fb ff 2e 40,353.37,ONYX
4.556900,BMS_packVoltage,0x132,6,07 8a fb ff 31 40,353.35,ONYX
4.567100,BMS_packVoltage,0x132,6,fb 89 fb ff 2e 40,353.23,ONYX
4.577000,BMS_packVoltage,0x132,6,06 8a fa ff 2c 40,353.34,ONYX
4.587000,BMS_packVoltage,0x132,6,02 8a fb ff 2e 40,353.3,ONYX
4.596900,BMS_packVoltage,0x132,6,0f 8a fa ff 2d 40,353.43,ONYX
4.606900,BMS_packVoltage,0x132,6,0f 8a fb ff 2e 40,353.43,ONYX
4.616900,BMS_packVoltage,0x132,6,0e 8a fb ff 2d 40,353.42,ONYX
4.626900,BMS_packVoltage,0x132,6,0d 8a fa ff 2e 40,353.41,ONYX
4.637000,BMS_packVoltage,0x132,6,0a 8a fa ff 2a 40,353.38,ONYX
4.646900,BMS_packVoltage,0x132,6,fc 89 fa ff 29 40,353.24,ONYX
4.656900,BMS_packVoltage,0x132,6,08 8a fa ff 2d 40,353.36,ONYX
4.667100,BMS_packVoltage,0x132,6,02 8a fb ff 2d 40,353.3,ONYX
4.677000,BMS_packVoltage,0x132,6,16 8a fb ff 2d 40,353.5,ONYX
4.687200,BMS_packVoltage,0x132,6,0c 8a fb ff 2e 40,353.4,ONYX
4.696900,BMS_packVoltage,0x132,6,fd 89 fb ff 31 40,353.25,ONYX
4.706900,BMS_packVoltage,0x132,6,0a 8a fa ff 2c 40,353.38,ONYX
4.716900,BMS_packVoltage,0x132,6,05 8a fb ff 2c 40,353.33,ONYX
4.726900,BMS_packVoltage,0x132,6,0b 8a fb ff 2f 40,353.39,ONYX
4.737000,BMS_packVoltage,0x132,6,f5 89 fb ff 2c 40,353.17,ONYX
4.746900,BMS_packVoltage,0x132,6,19 8a fb ff 2e 40,353.53,ONYX
4.756900,BMS_packVoltage,0x132,6,05 8a fb ff 2d 40,353.33,ONYX
4.767300,BMS_packVoltage,0x132,6,0a 8a fa ff 2e 40,353.38,ONYX
4.777000,BMS_packVoltage,0x132,6,10 8a fb ff 2d 40,353.44,ONYX
4.787000,BMS_packVoltage,0x132,6,10 8a fa ff 29 40,353.44,ONYX
4.796900,BMS_packVoltage,0x132,6,16 8a fb ff 2d 40,353.5,ONYX
4.806900,BMS_packVoltage,0x132,6,09 8a fb ff 2d 40,353.37,ONYX
4.816900,BMS_packVoltage,0x132,6,04 8a fb ff 2e 40,353.32,ONYX
4.826900,BMS_packVoltage,0x132,6,17 8a fa ff 2c 40,353.51,ONYX
4.837000,BMS_packVoltage,0x132,6,1e 8a fa ff 2d 40,353.58,ONYX
4.846900,BMS_packVoltage,0x132,6,0b 8a fb ff 2d 40,353.39,ONYX
4.856900,BMS_packVoltage,0x132,6,07 8a fb ff 2e 40,353.35,ONYX
