time_s,BMS_packVoltage,BMS_packCurrent,derived_packPower_kW,DI_accelPedalPos,DI_gear,DI_systemState,DI_brakePedalState,DI_driveBlocked,DI_tractionControlMode,DI_elecPower,DI_vehicleSpeed,VCLEFT_brakeSwitchPressed,VCLEFT_brakePressed,DI_torqueCommand,DI_torqueActual,DI_axleSpeed,derived_axleMechanicalPower_kW,DI_sysDrivePowerMax,DI_sysRegenPowerMax,BMS_maxDischargeCurrent,BMS_maxChargeCurrent,BMS_socUI,BMS_socMin,BMS_socMax
73.2,349.82,-36.2,-12.663484,0.0,D,ENABLE,INVALID,2.0,NORMAL,-13.5,27.040000000000006,0.0,0.0,-616.0,-616.0,214.9,-13.862633631132368,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.3,349.77,-35.6,-12.451812,0.0,D,ENABLE,INVALID,2.0,NORMAL,-13.0,26.64,0.0,0.0,-618.0,-616.0,210.5,-13.578801206856042,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.4,349.68,-35.300000000000004,-12.343704,0.0,D,ENABLE,INVALID,2.0,NORMAL,-13.0,26.320000000000007,0.0,0.0,-618.0,-622.0,208.4,-13.574277313434873,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.5,349.53000000000003,-34.9,-12.198597,0.0,D,ENABLE,INVALID,2.0,NORMAL,-13.0,25.840000000000003,0.0,0.0,-620.0,-620.0,204.10000000000002,-13.251447252351989,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.6,349.66,-34.5,-12.063270000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.5,25.519999999999996,0.0,0.0,-620.0,-618.0,200.9,-13.0016068605875,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.7,349.6,-33.9,-11.85144,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.5,25.120000000000005,0.0,0.0,-620.0,-620.0,198.20000000000002,-12.868382388124273,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.8,349.6,-33.4,-11.676639999999999,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.5,24.72,0.0,0.0,-620.0,-620.0,193.10000000000002,-12.537258522435907,246.0,91.0,682.624,250.0,32.5,32.0,34.7
73.9,349.66,-32.800000000000004,-11.468848000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.0,24.320000000000007,0.0,0.0,-620.0,-620.0,191.10000000000002,-12.40740602608753,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.0,349.54,-32.300000000000004,-11.290142000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.0,23.92,0.0,0.0,-620.0,-622.0,189.0,-12.310644972356963,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.1,349.56,-32.0,-11.18592,0.0,D,ENABLE,INVALID,2.0,NORMAL,-12.0,23.6,0.0,0.0,-620.0,-620.0,185.3,-12.030833786677231,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.2,349.52,-31.3,-10.939976,0.0,D,ENABLE,INVALID,2.0,NORMAL,-11.5,23.200000000000003,0.0,0.0,-622.0,-620.0,181.4,-11.777621418797894,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.3,349.25,-30.700000000000003,-10.721975,0.0,D,ENABLE,INVALID,2.0,NORMAL,-11.5,22.72,0.0,0.0,-618.0,-618.0,180.20000000000002,-11.661968921243743,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.4,349.58,-29.700000000000003,-10.382526,0.0,D,ENABLE,INVALID,2.0,NORMAL,-11.0,22.4,0.0,0.0,-606.0,-606.0,176.9,-11.226104356484695,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.5,349.46,-28.700000000000003,-10.029502,0.0,D,ENABLE,INVALID,2.0,NORMAL,-10.5,22.08,0.0,0.0,-600.0,-602.0,175.0,-11.032226201856158,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.6,349.21,-27.200000000000003,-9.498512,0.0,D,ENABLE,INVALID,2.0,NORMAL,-10.0,21.520000000000003,0.0,0.0,-592.0,-586.0,169.9,-10.426045427370495,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.7,349.14,-25.8,-9.007812,0.0,D,ENABLE,INVALID,2.0,NORMAL,-9.5,21.28,0.0,0.0,-564.0,-572.0,167.3,-10.021219798028913,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.8,349.17,-25.0,-8.72925,0.0,D,ENABLE,INVALID,2.0,NORMAL,-9.5,20.96,0.0,0.0,-550.0,-550.0,165.20000000000002,-9.514836950172288,246.0,91.0,682.624,250.0,32.5,32.0,34.7
74.9,349.11,-23.6,-8.238996,0.0,D,ENABLE,INVALID,2.0,NORMAL,-9.0,20.560000000000002,0.0,0.0,-534.0,-546.0,163.3,-9.33700186202808,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.0,349.04,-22.6,-7.888304000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-8.5,20.160000000000004,0.0,0.0,-528.0,-524.0,158.60000000000002,-8.702881856876493,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.1,348.95,-21.5,-7.502425000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-8.0,19.92,0.0,0.0,-510.0,-510.0,156.8,-8.374229377408952,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.2,349.01,-20.700000000000003,-7.224507000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-7.5,19.520000000000003,1.0,1.0,-490.0,-500.0,156.3,-8.183848862601412,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.3,348.73,-19.1,-6.660743,0.0,D,ENABLE,INVALID,2.0,NORMAL,-7.0,19.04,1.0,1.0,-472.0,-468.0,151.20000000000002,-7.410137423875318,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.4,348.56,-17.0,-5.925520000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-6.5,18.480000000000004,1.0,1.0,-460.0,-460.0,145.1,-6.989624775216811,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.5,348.62,-15.200000000000001,-5.299024,0.0,D,ENABLE,INVALID,2.0,NORMAL,-6.0,17.92,1.0,1.0,-424.0,-424.0,142.20000000000002,-6.313847251478624,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.6,348.37,-13.8,-4.807506,0.0,D,ENABLE,INVALID,2.0,NORMAL,-5.5,17.200000000000003,1.0,1.0,-404.0,-418.0,137.4,-6.014390639738443,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.7,348.35,-12.3,-4.284705000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-5.0,16.560000000000002,1.0,1.0,-374.0,-374.0,132.0,-5.169804870747363,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.8,348.17,-11.0,-3.8298700000000006,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.5,16.0,1.0,1.0,-350.0,-352.0,126.4,-4.659275120587998,246.0,92.0,682.624,250.0,32.5,32.0,34.7
75.9,347.99,-9.4,-3.271106,0.0,D,ENABLE,INVALID,2.0,NORMAL,-4.0,15.36,1.0,1.0,-322.0,-322.0,121.80000000000001,-4.107066907891009,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.0,348.02,-8.4,-2.923368,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.5,14.719999999999999,1.0,1.0,-300.0,-302.0,117.60000000000001,-3.719143047025741,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.1,348.08,-7.300000000000001,-2.540984,0.0,D,ENABLE,INVALID,2.0,NORMAL,-3.0,14.160000000000004,1.0,1.0,-270.0,-292.0,113.60000000000001,-3.4736799410252583,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.2,347.97,-6.4,-2.227008,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.600000000000001,1.0,1.0,-252.0,-252.0,108.30000000000001,-2.857969668823707,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.3,347.89,-5.1000000000000005,-1.7742390000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.5,13.04,1.0,1.0,-228.0,-226.0,103.5,-2.449499792003962,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.4,347.83,-4.1000000000000005,-1.4261030000000001,0.0,D,ENABLE,INVALID,2.0,NORMAL,-2.0,12.480000000000004,1.0,1.0,-198.0,-200.0,99.9,-2.092300707290802,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.5,347.74,-3.2,-1.112768,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,12.0,1.0,1.0,-184.0,-184.0,94.9,-1.8285744759974514,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.6,347.61,-2.5,-0.869025,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.5,11.439999999999998,1.0,1.0,-162.0,-158.0,90.5,-1.497387778456015,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.7,347.56,-1.8,-0.625608,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.96,1.0,1.0,-138.0,-146.0,87.7,-1.3408526885031478,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.8,347.64,-1.1,-0.382404,0.0,D,ENABLE,INVALID,2.0,NORMAL,-1.0,10.399999999999999,1.0,1.0,-114.0,-114.0,82.60000000000001,-0.9860831021087645,246.0,92.0,682.624,250.0,32.5,32.0,34.7
76.9,347.48,-0.6000000000000001,-0.20848800000000003,0.0,D,ENABLE,INVALID,2.0,NORMAL,-0.5,9.920000000000002,1.0,1.0,-94.0,-92.0,78.60000000000001,-0.7572494932212838,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.0,347.39,0.1,0.034739,0.0,D,ENABLE,INVALID,2.0,NORMAL,-0.5,9.439999999999998,1.0,1.0,-76.0,-74.0,74.10000000000001,-0.5742203052231425,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.1,347.44,0.4,0.138976,0.0,D,ENABLE,INVALID,2.0,NORMAL,-0.5,8.880000000000003,1.0,1.0,-54.0,-52.0,70.2,-0.38226899408880605,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.2,347.44,1.1,0.382184,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,8.560000000000002,1.0,1.0,-34.0,-34.0,67.4,-0.23997579083221238,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.3,347.13,1.1,0.38184300000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,8.240000000000002,1.0,1.0,-14.0,-12.0,64.3,-0.08080176305032946,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.4,347.28000000000003,1.5,0.52092,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,7.520000000000003,1.0,1.0,-6.0,-12.0,60.2,-0.07564955109844222,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.5,347.38,1.3,0.451594,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,7.200000000000003,1.0,1.0,0.0,-6.0,57.900000000000006,-0.0363796429285698,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.6,347.25,1.6,0.5556,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,6.640000000000001,1.0,1.0,0.0,0.0,52.400000000000006,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.7,347.1,1.4000000000000001,0.48594000000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,6.160000000000004,1.0,1.0,0.0,0.0,47.6,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.8,347.23,1.3,0.45139900000000005,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,5.68,1.0,1.0,0.0,0.0,43.800000000000004,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
77.9,347.21,1.4000000000000001,0.48609399999999997,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,5.200000000000003,1.0,1.0,0.0,0.0,40.7,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.0,347.24,1.3,0.45141200000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,4.719999999999999,1.0,1.0,0.0,0.0,35.800000000000004,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.1,347.16,1.3,0.45130800000000004,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,4.240000000000002,1.0,1.0,0.0,0.0,32.1,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.2,347.16,1.4000000000000001,0.48602400000000007,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,3.6799999999999997,1.0,1.0,0.0,0.0,26.200000000000003,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.3,347.13,1.3,0.45126900000000003,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,2.960000000000001,1.0,1.0,0.0,0.0,19.6,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.4,347.3,1.3,0.45149,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,2.0,1.0,1.0,0.0,0.0,13.3,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.5,347.17,1.3,0.451321,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.8000000000000043,1.0,1.0,0.0,0.0,6.300000000000001,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.6,347.17,1.5,0.520755,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.4,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.7,347.16,1.4000000000000001,0.48602400000000007,0.0,D,ENABLE,INVALID,2.0,NORMAL,0.0,-0.1599999999999966,1.0,1.0,0.0,0.0,-1.7000000000000002,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.8,347.2,1.4000000000000001,0.48608000000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,-0.1599999999999966,1.0,1.0,0.0,0.0,-0.9,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
78.9,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,-0.0799999999999983,1.0,1.0,0.0,0.0,-0.30000000000000004,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.0,347.31,1.4000000000000001,0.48623400000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.1,347.14,1.4000000000000001,0.48599600000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.2,347.28000000000003,1.4000000000000001,0.48619200000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.2,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.3,347.12,1.3,0.45125600000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.4,347.0,1.3,0.4511,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.5,347.09000000000003,1.6,0.5553440000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.6,347.19,1.8,0.624942,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.7,347.07,1.9000000000000001,0.659433,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.8,347.13,2.1,0.7289730000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
79.9,347.1,1.8,0.6247800000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.0,347.06,1.3,0.451178,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.1,347.0,1.3,0.4511,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.2,347.01,1.3,0.451113,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.3,347.25,1.4000000000000001,0.48615,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.4,347.0,1.4000000000000001,0.48580000000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.5,347.11,1.3,0.45124300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.6,347.08,1.3,0.451204,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.7,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.8,347.08,1.4000000000000001,0.485912,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
80.9,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.2,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.0,347.07,1.3,0.451191,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.1,347.18,1.4000000000000001,0.4860520000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.2,347.15000000000003,1.3,0.45129500000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.3,347.19,1.3,0.45134700000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.4,347.22,1.3,0.451386,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.5,347.09000000000003,1.3,0.45121700000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.6,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.7,347.15000000000003,1.3,0.45129500000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.8,347.23,1.3,0.45139900000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
81.9,347.17,1.4000000000000001,0.4860380000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
82.0,347.17,1.3,0.451321,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
82.1,347.1,1.3,0.45123,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
82.2,347.07,1.3,0.451191,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
82.3,347.11,1.4000000000000001,0.48595400000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,246.0,92.0,682.624,250.0,32.5,32.0,34.7
82.4,347.08,1.4000000000000001,0.485912,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
82.5,347.21,1.3,0.45137299999999997,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
82.6,347.09000000000003,1.3,0.45121700000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
82.7,347.08,1.4000000000000001,0.485912,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
82.8,347.21,1.3,0.45137299999999997,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
82.9,347.25,1.3,0.451425,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.0,347.16,1.3,0.45130800000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.1,347.14,1.3,0.45128199999999996,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.2,347.14,1.3,0.45128199999999996,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.3,347.2,1.3,0.45136000000000004,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.4,347.12,1.3,0.45125600000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.5,347.06,1.3,0.451178,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.6,347.08,1.3,0.451204,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.7,347.25,1.3,0.451425,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.8,347.11,1.3,0.45124300000000006,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
83.9,347.11,1.4000000000000001,0.48595400000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.0,347.09000000000003,1.3,0.45121700000000003,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.1,346.98,1.2000000000000002,0.4163760000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.2,346.95,1.3,0.451035,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,1.0,1.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.3,347.17,1.3,0.451321,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.4,346.99,1.3,0.45108700000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.5,347.0,1.2000000000000002,0.41640000000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.6,346.97,1.3,0.45106100000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.7,347.03000000000003,1.3,0.45113900000000007,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.8,347.07,1.2000000000000002,0.416484,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
84.9,346.99,1.2000000000000002,0.4163880000000001,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
85.0,347.12,1.2000000000000002,0.416544,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
85.1,347.0,1.2000000000000002,0.41640000000000005,0.0,P,STANDBY,INVALID,2.0,NORMAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,92.0,682.624,250.0,32.5,32.0,34.7
