time_s,source_time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source
159.127200,159.127200,BMS_packVoltage,0x132,6,09 8a fc ff 31 40,353.37,input/tesla_model3_ONYX.dbc
159.137200,159.137200,BMS_packVoltage,0x132,6,11 8a fc ff 32 40,353.45,input/tesla_model3_ONYX.dbc
159.147600,159.147600,BMS_packVoltage,0x132,6,14 8a fd ff 31 40,353.48,input/tesla_model3_ONYX.dbc
159.157200,159.157200,BMS_packVoltage,0x132,6,15 8a fc ff 32 40,353.49,input/tesla_model3_ONYX.dbc
159.167200,159.167200,BMS_packVoltage,0x132,6,18 8a fc ff 31 40,353.52,input/tesla_model3_ONYX.dbc
159.177200,159.177200,BMS_packVoltage,0x132,6,17 8a fc ff 32 40,353.51,input/tesla_model3_ONYX.dbc
159.187200,159.187200,BMS_packVoltage,0x132,6,0f 8a fc ff 2e 40,353.43,input/tesla_model3_ONYX.dbc
159.197400,159.197400,BMS_packVoltage,0x132,6,1b 8a fc ff 2f 40,353.55,input/tesla_model3_ONYX.dbc
159.207200,159.207200,BMS_packVoltage,0x132,6,0e 8a fd ff 32 40,353.42,input/tesla_model3_ONYX.dbc
159.217200,159.217200,BMS_packVoltage,0x132,6,17 8a fd ff 31 40,353.51,input/tesla_model3_ONYX.dbc
159.227200,159.227200,BMS_packVoltage,0x132,6,06 8a fc ff 31 40,353.34,input/tesla_model3_ONYX.dbc
159.237200,159.237200,BMS_packVoltage,0x132,6,16 8a fc ff 31 40,353.5,input/tesla_model3_ONYX.dbc
159.247600,159.247600,BMS_packVoltage,0x132,6,18 8a fc ff 2e 40,353.52,input/tesla_model3_ONYX.dbc
159.257300,159.257300,BMS_packVoltage,0x132,6,12 8a fd ff 31 40,353.46,input/tesla_model3_ONYX.dbc
159.267200,159.267200,BMS_packVoltage,0x132,6,0d 8a fc ff 31 40,353.41,input/tesla_model3_ONYX.dbc
159.277200,159.277200,BMS_packVoltage,0x132,6,11 8a fc ff 32 40,353.45,input/tesla_model3_ONYX.dbc
159.287300,159.287300,BMS_packVoltage,0x132,6,19 8a fd ff 2f 40,353.53,input/tesla_model3_ONYX.dbc
159.297400,159.297400,BMS_packVoltage,0x132,6,1c 8a fc ff 31 40,353.56,input/tesla_model3_ONYX.dbc
159.307200,159.307200,BMS_packVoltage,0x132,6,1f 8a fc ff 2f 40,353.59,input/tesla_model3_ONYX.dbc
159.317300,159.317300,BMS_packVoltage,0x132,6,16 8a fc ff 31 40,353.5,input/tesla_model3_ONYX.dbc
159.327200,159.327200,BMS_packVoltage,0x132,6,24 8a fc ff 2f 40,353.64,input/tesla_model3_ONYX.dbc
159.337200,159.337200,BMS_packVoltage,0x132,6,1d 8a fd ff 31 40,353.57,input/tesla_model3_ONYX.dbc
159.347500,159.347500,BMS_packVoltage,0x132,6,17 8a fc ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
159.357200,159.357200,BMS_packVoltage,0x132,6,1b 8a fc ff 31 40,353.55,input/tesla_model3_ONYX.dbc
159.367200,159.367200,BMS_packVoltage,0x132,6,1e 8a fd ff 31 40,353.58,input/tesla_model3_ONYX.dbc
159.377200,159.377200,BMS_packVoltage,0x132,6,1e 8a fd ff 32 40,353.58,input/tesla_model3_ONYX.dbc
159.387300,159.387300,BMS_packVoltage,0x132,6,1d 8a fc ff 2e 40,353.57,input/tesla_model3_ONYX.dbc
159.397400,159.397400,BMS_packVoltage,0x132,6,1b 8a fd ff 32 40,353.55,input/tesla_model3_ONYX.dbc
159.407200,159.407200,BMS_packVoltage,0x132,6,16 8a fc ff 2f 40,353.5,input/tesla_model3_ONYX.dbc
159.417200,159.417200,BMS_packVoltage,0x132,6,1c 8a fd ff 2f 40,353.56,input/tesla_model3_ONYX.dbc
159.427200,159.427200,BMS_packVoltage,0x132,6,1a 8a fc ff 2e 40,353.54,input/tesla_model3_ONYX.dbc
159.437200,159.437200,BMS_packVoltage,0x132,6,1c 8a fd ff 31 40,353.56,input/tesla_model3_ONYX.dbc
159.447500,159.447500,BMS_packVoltage,0x132,6,14 8a fd ff 32 40,353.48,input/tesla_model3_ONYX.dbc
159.457200,159.457200,BMS_packVoltage,0x132,6,1a 8a fd ff 32 40,353.54,input/tesla_model3_ONYX.dbc
159.467200,159.467200,BMS_packVoltage,0x132,6,08 8a fc ff 2f 40,353.36,input/tesla_model3_ONYX.dbc
159.477200,159.477200,BMS_packVoltage,0x132,6,13 8a fc ff 32 40,353.47,input/tesla_model3_ONYX.dbc
159.487200,159.487200,BMS_packVoltage,0x132,6,1f 8a fc ff 2f 40,353.59,input/tesla_model3_ONYX.dbc
159.497400,159.497400,BMS_packVoltage,0x132,6,0d 8a fc ff 31 40,353.41,input/tesla_model3_ONYX.dbc
159.507200,159.507200,BMS_packVoltage,0x132,6,18 8a fc ff 31 40,353.52,input/tesla_model3_ONYX.dbc
159.517200,159.517200,BMS_packVoltage,0x132,6,15 8a fc ff 2d 40,353.49,input/tesla_model3_ONYX.dbc
159.527200,159.527200,BMS_packVoltage,0x132,6,0d 8a fc ff 33 40,353.41,input/tesla_model3_ONYX.dbc
159.537200,159.537200,BMS_packVoltage,0x132,6,21 8a fd ff 33 40,353.61,input/tesla_model3_ONYX.dbc
159.547600,159.547600,BMS_packVoltage,0x132,6,16 8a fc ff 32 40,353.5,input/tesla_model3_ONYX.dbc
159.557200,159.557200,BMS_packVoltage,0x132,6,1d 8a fc ff 32 40,353.57,input/tesla_model3_ONYX.dbc
159.567200,159.567200,BMS_packVoltage,0x132,6,09 8a fc ff 31 40,353.37,input/tesla_model3_ONYX.dbc
159.577200,159.577200,BMS_packVoltage,0x132,6,15 8a fc ff 2f 40,353.49,input/tesla_model3_ONYX.dbc
159.587300,159.587300,BMS_packVoltage,0x132,6,0d 8a fd ff 2f 40,353.41,input/tesla_model3_ONYX.dbc
159.597400,159.597400,BMS_packVoltage,0x132,6,16 8a fc ff 32 40,353.5,input/tesla_model3_ONYX.dbc
159.607200,159.607200,BMS_packVoltage,0x132,6,2a 8a fc ff 2f 40,353.7,input/tesla_model3_ONYX.dbc
159.617200,159.617200,BMS_packVoltage,0x132,6,17 8a fd ff 32 40,353.51,input/tesla_model3_ONYX.dbc
159.627400,159.627400,BMS_packVoltage,0x132,6,1b 8a fd ff 32 40,353.55,input/tesla_model3_ONYX.dbc
159.637200,159.637200,BMS_packVoltage,0x132,6,1d 8a fc ff 2f 40,353.57,input/tesla_model3_ONYX.dbc
159.647600,159.647600,BMS_packVoltage,0x132,6,18 8a fd ff 33 40,353.52,input/tesla_model3_ONYX.dbc
159.657200,159.657200,BMS_packVoltage,0x132,6,15 8a fc ff 34 40,353.49,input/tesla_model3_ONYX.dbc
159.667200,159.667200,BMS_packVoltage,0x132,6,11 8a fd ff 32 40,353.45,input/tesla_model3_ONYX.dbc
159.677200,159.677200,BMS_packVoltage,0x132,6,22 8a fd ff 31 40,353.62,input/tesla_model3_ONYX.dbc
159.687300,159.687300,BMS_packVoltage,0x132,6,0f 8a fc ff 31 40,353.43,input/tesla_model3_ONYX.dbc
159.697400,159.697400,BMS_packVoltage,0x132,6,0c 8a fc ff 31 40,353.4,input/tesla_model3_ONYX.dbc
159.707200,159.707200,BMS_packVoltage,0x132,6,16 8a fc ff 2f 40,353.5,input/tesla_model3_ONYX.dbc
159.717200,159.717200,BMS_packVoltage,0x132,6,16 8a fc ff 33 40,353.5,input/tesla_model3_ONYX.dbc
159.727300,159.727300,BMS_packVoltage,0x132,6,1a 8a fd ff 33 40,353.54,input/tesla_model3_ONYX.dbc
159.737200,159.737200,BMS_packVoltage,0x132,6,11 8a fd ff 31 40,353.45,input/tesla_model3_ONYX.dbc
159.747600,159.747600,BMS_packVoltage,0x132,6,17 8a fd ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
159.757200,159.757200,BMS_packVoltage,0x132,6,10 8a fd ff 31 40,353.44,input/tesla_model3_ONYX.dbc
159.767200,159.767200,BMS_packVoltage,0x132,6,25 8a fc ff 2f 40,353.65,input/tesla_model3_ONYX.dbc
159.777200,159.777200,BMS_packVoltage,0x132,6,17 8a fd ff 31 40,353.51,input/tesla_model3_ONYX.dbc
159.787300,159.787300,BMS_packVoltage,0x132,6,0e 8a fc ff 31 40,353.42,input/tesla_model3_ONYX.dbc
159.797400,159.797400,BMS_packVoltage,0x132,6,1a 8a fc ff 32 40,353.54,input/tesla_model3_ONYX.dbc
159.807200,159.807200,BMS_packVoltage,0x132,6,13 8a fc ff 2e 40,353.47,input/tesla_model3_ONYX.dbc
159.817200,159.817200,BMS_packVoltage,0x132,6,1c 8a fc ff 2e 40,353.56,input/tesla_model3_ONYX.dbc
159.827200,159.827200,BMS_packVoltage,0x132,6,18 8a fc ff 2f 40,353.52,input/tesla_model3_ONYX.dbc
159.837200,159.837200,BMS_packVoltage,0x132,6,1a 8a fc ff 32 40,353.54,input/tesla_model3_ONYX.dbc
159.847400,159.847400,BMS_packVoltage,0x132,6,11 8a fd ff 31 40,353.45,input/tesla_model3_ONYX.dbc
159.857200,159.857200,BMS_packVoltage,0x132,6,1f 8a fc ff 32 40,353.59,input/tesla_model3_ONYX.dbc
159.867200,159.867200,BMS_packVoltage,0x132,6,0c 8a fc ff 31 40,353.4,input/tesla_model3_ONYX.dbc
159.877200,159.877200,BMS_packVoltage,0x132,6,0f 8a fc ff 31 40,353.43,input/tesla_model3_ONYX.dbc
159.887300,159.887300,BMS_packVoltage,0x132,6,17 8a fc ff 31 40,353.51,input/tesla_model3_ONYX.dbc
159.897400,159.897400,BMS_packVoltage,0x132,6,0a 8a fc ff 2f 40,353.38,input/tesla_model3_ONYX.dbc
159.907200,159.907200,BMS_packVoltage,0x132,6,1d 8a fc ff 31 40,353.57,input/tesla_model3_ONYX.dbc
159.917200,159.917200,BMS_packVoltage,0x132,6,11 8a fd ff 31 40,353.45,input/tesla_model3_ONYX.dbc
159.927200,159.927200,BMS_packVoltage,0x132,6,1f 8a fc ff 32 40,353.59,input/tesla_model3_ONYX.dbc
159.937200,159.937200,BMS_packVoltage,0x132,6,17 8a fc ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
159.947600,159.947600,BMS_packVoltage,0x132,6,10 8a fc ff 31 40,353.44,input/tesla_model3_ONYX.dbc
159.957200,159.957200,BMS_packVoltage,0x132,6,22 8a fd ff 32 40,353.62,input/tesla_model3_ONYX.dbc
159.967400,159.967400,BMS_packVoltage,0x132,6,21 8a fc ff 31 40,353.61,input/tesla_model3_ONYX.dbc
159.977200,159.977200,BMS_packVoltage,0x132,6,16 8a fc ff 2f 40,353.5,input/tesla_model3_ONYX.dbc
159.987300,159.987300,BMS_packVoltage,0x132,6,16 8a fd ff 31 40,353.5,input/tesla_model3_ONYX.dbc
159.997400,159.997400,BMS_packVoltage,0x132,6,19 8a fc ff 31 40,353.53,input/tesla_model3_ONYX.dbc
160.007200,160.007200,BMS_packVoltage,0x132,6,24 8a fc ff 31 40,353.64,input/tesla_model3_ONYX.dbc
160.017200,160.017200,BMS_packVoltage,0x132,6,1e 8a fd ff 2f 40,353.58,input/tesla_model3_ONYX.dbc
160.027200,160.027200,BMS_packVoltage,0x132,6,1a 8a fd ff 33 40,353.54,input/tesla_model3_ONYX.dbc
160.037200,160.037200,BMS_packVoltage,0x132,6,2a 8a fc ff 32 40,353.7,input/tesla_model3_ONYX.dbc
160.047400,160.047400,BMS_packVoltage,0x132,6,16 8a fd ff 32 40,353.5,input/tesla_model3_ONYX.dbc
160.057200,160.057200,BMS_packVoltage,0x132,6,17 8a fc ff 31 40,353.51,input/tesla_model3_ONYX.dbc
160.067500,160.067500,BMS_packVoltage,0x132,6,15 8a fc ff 32 40,353.49,input/tesla_model3_ONYX.dbc
160.077200,160.077200,BMS_packVoltage,0x132,6,1e 8a fc ff 32 40,353.58,input/tesla_model3_ONYX.dbc
160.087400,160.087400,BMS_packVoltage,0x132,6,1a 8a fc ff 2f 40,353.54,input/tesla_model3_ONYX.dbc
160.097400,160.097400,BMS_packVoltage,0x132,6,1f 8a fc ff 32 40,353.59,input/tesla_model3_ONYX.dbc
160.107200,160.107200,BMS_packVoltage,0x132,6,18 8a fc ff 2f 40,353.52,input/tesla_model3_ONYX.dbc
160.117200,160.117200,BMS_packVoltage,0x132,6,1e 8a fc ff 2f 40,353.58,input/tesla_model3_ONYX.dbc
160.127200,160.127200,BMS_packVoltage,0x132,6,20 8a fd ff 33 40,353.6,input/tesla_model3_ONYX.dbc
160.137200,160.137200,BMS_packVoltage,0x132,6,1c 8a fd ff 31 40,353.56,input/tesla_model3_ONYX.dbc
160.147600,160.147600,BMS_packVoltage,0x132,6,26 8a fc ff 31 40,353.66,input/tesla_model3_ONYX.dbc
160.157200,160.157200,BMS_packVoltage,0x132,6,1c 8a fc ff 31 40,353.56,input/tesla_model3_ONYX.dbc
160.167200,160.167200,BMS_packVoltage,0x132,6,1d 8a fd ff 2f 40,353.57,input/tesla_model3_ONYX.dbc
160.177200,160.177200,BMS_packVoltage,0x132,6,1a 8a fc ff 31 40,353.54,input/tesla_model3_ONYX.dbc
160.187200,160.187200,BMS_packVoltage,0x132,6,28 8a fd ff 32 40,353.68,input/tesla_model3_ONYX.dbc
160.197400,160.197400,BMS_packVoltage,0x132,6,21 8a fc ff 32 40,353.61,input/tesla_model3_ONYX.dbc
160.207200,160.207200,BMS_packVoltage,0x132,6,13 8a fc ff 2f 40,353.47,input/tesla_model3_ONYX.dbc
160.217200,160.217200,BMS_packVoltage,0x132,6,17 8a fc ff 31 40,353.51,input/tesla_model3_ONYX.dbc
160.227200,160.227200,BMS_packVoltage,0x132,6,1e 8a fc ff 2f 40,353.58,input/tesla_model3_ONYX.dbc
160.237200,160.237200,BMS_packVoltage,0x132,6,21 8a fd ff 32 40,353.61,input/tesla_model3_ONYX.dbc
160.247600,160.247600,BMS_packVoltage,0x132,6,25 8a fc ff 31 40,353.65,input/tesla_model3_ONYX.dbc
160.257400,160.257400,BMS_packVoltage,0x132,6,1c 8a fc ff 2e 40,353.56,input/tesla_model3_ONYX.dbc
160.267200,160.267200,BMS_packVoltage,0x132,6,2e 8a fc ff 2f 40,353.74,input/tesla_model3_ONYX.dbc
160.277200,160.277200,BMS_packVoltage,0x132,6,18 8a fd ff 33 40,353.52,input/tesla_model3_ONYX.dbc
160.287400,160.287400,BMS_packVoltage,0x132,6,14 8a fc ff 2f 40,353.48,input/tesla_model3_ONYX.dbc
160.297400,160.297400,BMS_packVoltage,0x132,6,1d 8a fc ff 33 40,353.57,input/tesla_model3_ONYX.dbc
160.307200,160.307200,BMS_packVoltage,0x132,6,1f 8a fc ff 31 40,353.59,input/tesla_model3_ONYX.dbc
160.317300,160.317300,BMS_packVoltage,0x132,6,0c 8a fd ff 2e 40,353.4,input/tesla_model3_ONYX.dbc
160.327300,160.327300,BMS_packVoltage,0x132,6,2b 8a fd ff 2f 40,353.71,input/tesla_model3_ONYX.dbc
160.337200,160.337200,BMS_packVoltage,0x132,6,1f 8a fc ff 32 40,353.59,input/tesla_model3_ONYX.dbc
160.347400,160.347400,BMS_packVoltage,0x132,6,12 8a fc ff 31 40,353.46,input/tesla_model3_ONYX.dbc
160.357200,160.357200,BMS_packVoltage,0x132,6,1b 8a fc ff 33 40,353.55,input/tesla_model3_ONYX.dbc
160.367300,160.367300,BMS_packVoltage,0x132,6,12 8a fc ff 2f 40,353.46,input/tesla_model3_ONYX.dbc
160.377200,160.377200,BMS_packVoltage,0x132,6,1b 8a fd ff 32 40,353.55,input/tesla_model3_ONYX.dbc
160.387200,160.387200,BMS_packVoltage,0x132,6,1a 8a fd ff 34 40,353.54,input/tesla_model3_ONYX.dbc
160.397400,160.397400,BMS_packVoltage,0x132,6,17 8a fc ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
160.407300,160.407300,BMS_packVoltage,0x132,6,17 8a fc ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
160.417200,160.417200,BMS_packVoltage,0x132,6,19 8a fd ff 31 40,353.53,input/tesla_model3_ONYX.dbc
160.427200,160.427200,BMS_packVoltage,0x132,6,26 8a fc ff 31 40,353.66,input/tesla_model3_ONYX.dbc
160.437200,160.437200,BMS_packVoltage,0x132,6,28 8a fc ff 32 40,353.68,input/tesla_model3_ONYX.dbc
160.447600,160.447600,BMS_packVoltage,0x132,6,1a 8a fc ff 2f 40,353.54,input/tesla_model3_ONYX.dbc
160.457200,160.457200,BMS_packVoltage,0x132,6,0e 8a fc ff 2f 40,353.42,input/tesla_model3_ONYX.dbc
160.467200,160.467200,BMS_packVoltage,0x132,6,1d 8a fd ff 32 40,353.57,input/tesla_model3_ONYX.dbc
160.477200,160.477200,BMS_packVoltage,0x132,6,17 8a fc ff 33 40,353.51,input/tesla_model3_ONYX.dbc
160.487300,160.487300,BMS_packVoltage,0x132,6,18 8a fd ff 32 40,353.52,input/tesla_model3_ONYX.dbc
160.497200,160.497200,BMS_packVoltage,0x132,6,14 8a fc ff 2f 40,353.48,input/tesla_model3_ONYX.dbc
160.507300,160.507300,BMS_packVoltage,0x132,6,2c 8a fd ff 32 40,353.72,input/tesla_model3_ONYX.dbc
160.517200,160.517200,BMS_packVoltage,0x132,6,2b 8a fd ff 31 40,353.71,input/tesla_model3_ONYX.dbc
160.527200,160.527200,BMS_packVoltage,0x132,6,1a 8a fc ff 31 40,353.54,input/tesla_model3_ONYX.dbc
160.537200,160.537200,BMS_packVoltage,0x132,6,28 8a fc ff 2f 40,353.68,input/tesla_model3_ONYX.dbc
160.547600,160.547600,BMS_packVoltage,0x132,6,20 8a fc ff 2f 40,353.6,input/tesla_model3_ONYX.dbc
160.557200,160.557200,BMS_packVoltage,0x132,6,1c 8a fc ff 31 40,353.56,input/tesla_model3_ONYX.dbc
160.567400,160.567400,BMS_packVoltage,0x132,6,17 8a fc ff 31 40,353.51,input/tesla_model3_ONYX.dbc
160.577200,160.577200,BMS_packVoltage,0x132,6,25 8a fd ff 31 40,353.65,input/tesla_model3_ONYX.dbc
160.587400,160.587400,BMS_packVoltage,0x132,6,28 8a fc ff 31 40,353.68,input/tesla_model3_ONYX.dbc
160.597200,160.597200,BMS_packVoltage,0x132,6,19 8a fc ff 2f 40,353.53,input/tesla_model3_ONYX.dbc
160.607200,160.607200,BMS_packVoltage,0x132,6,2c 8a fc ff 32 40,353.72,input/tesla_model3_ONYX.dbc
160.617200,160.617200,BMS_packVoltage,0x132,6,1f 8a fc ff 33 40,353.59,input/tesla_model3_ONYX.dbc
160.627200,160.627200,BMS_packVoltage,0x132,6,16 8a fd ff 31 40,353.5,input/tesla_model3_ONYX.dbc
160.637200,160.637200,BMS_packVoltage,0x132,6,22 8a fc ff 32 40,353.62,input/tesla_model3_ONYX.dbc
160.647400,160.647400,BMS_packVoltage,0x132,6,0c 8a fc ff 31 40,353.4,input/tesla_model3_ONYX.dbc
160.657300,160.657300,BMS_packVoltage,0x132,6,2d 8a fd ff 32 40,353.73,input/tesla_model3_ONYX.dbc
160.667200,160.667200,BMS_packVoltage,0x132,6,10 8a fc ff 33 40,353.44,input/tesla_model3_ONYX.dbc
160.677200,160.677200,BMS_packVoltage,0x132,6,1f 8a fd ff 32 40,353.59,input/tesla_model3_ONYX.dbc
160.687400,160.687400,BMS_packVoltage,0x132,6,17 8a fd ff 32 40,353.51,input/tesla_model3_ONYX.dbc
160.697200,160.697200,BMS_packVoltage,0x132,6,1f 8a fc ff 33 40,353.59,input/tesla_model3_ONYX.dbc
160.707200,160.707200,BMS_packVoltage,0x132,6,1d 8a fd ff 33 40,353.57,input/tesla_model3_ONYX.dbc
160.717200,160.717200,BMS_packVoltage,0x132,6,16 8a fd ff 34 40,353.5,input/tesla_model3_ONYX.dbc
160.727200,160.727200,BMS_packVoltage,0x132,6,20 8a fd ff 31 40,353.6,input/tesla_model3_ONYX.dbc
160.737300,160.737300,BMS_packVoltage,0x132,6,1a 8a fc ff 32 40,353.54,input/tesla_model3_ONYX.dbc
160.747400,160.747400,BMS_packVoltage,0x132,6,1e 8a fc ff 31 40,353.58,input/tesla_model3_ONYX.dbc
160.757300,160.757300,BMS_packVoltage,0x132,6,1e 8a fc ff 31 40,353.58,input/tesla_model3_ONYX.dbc
160.767300,160.767300,BMS_packVoltage,0x132,6,11 8a fd ff 33 40,353.45,input/tesla_model3_ONYX.dbc
160.777200,160.777200,BMS_packVoltage,0x132,6,1d 8a fd ff 2f 40,353.57,input/tesla_model3_ONYX.dbc
160.787300,160.787300,BMS_packVoltage,0x132,6,17 8a fd ff 32 40,353.51,input/tesla_model3_ONYX.dbc
160.797200,160.797200,BMS_packVoltage,0x132,6,23 8a fd ff 31 40,353.63,input/tesla_model3_ONYX.dbc
160.807200,160.807200,BMS_packVoltage,0x132,6,1d 8a fc ff 31 40,353.57,input/tesla_model3_ONYX.dbc
160.817300,160.817300,BMS_packVoltage,0x132,6,25 8a fd ff 32 40,353.65,input/tesla_model3_ONYX.dbc
160.827200,160.827200,BMS_packVoltage,0x132,6,16 8a fc ff 31 40,353.5,input/tesla_model3_ONYX.dbc
160.837200,160.837200,BMS_packVoltage,0x132,6,02 8a fc ff 2f 40,353.3,input/tesla_model3_ONYX.dbc
160.847700,160.847700,BMS_packVoltage,0x132,6,1a 8a fc ff 2f 40,353.54,input/tesla_model3_ONYX.dbc
160.857300,160.857300,BMS_packVoltage,0x132,6,11 8a fd ff 33 40,353.45,input/tesla_model3_ONYX.dbc
160.867200,160.867200,BMS_packVoltage,0x132,6,16 8a fc ff 31 40,353.5,input/tesla_model3_ONYX.dbc
160.877200,160.877200,BMS_packVoltage,0x132,6,23 8a fd ff 31 40,353.63,input/tesla_model3_ONYX.dbc
160.887400,160.887400,BMS_packVoltage,0x132,6,0b 8a fc ff 31 40,353.39,input/tesla_model3_ONYX.dbc
160.897300,160.897300,BMS_packVoltage,0x132,6,14 8a fd ff 2f 40,353.48,input/tesla_model3_ONYX.dbc
160.907300,160.907300,BMS_packVoltage,0x132,6,0a 8a fc ff 32 40,353.38,input/tesla_model3_ONYX.dbc
160.917200,160.917200,BMS_packVoltage,0x132,6,10 8a fc ff 31 40,353.44,input/tesla_model3_ONYX.dbc
160.927400,160.927400,BMS_packVoltage,0x132,6,20 8a fd ff 32 40,353.6,input/tesla_model3_ONYX.dbc
160.937200,160.937200,BMS_packVoltage,0x132,6,14 8a fc ff 31 40,353.48,input/tesla_model3_ONYX.dbc
160.947500,160.947500,BMS_packVoltage,0x132,6,0a 8a fc ff 2f 40,353.38,input/tesla_model3_ONYX.dbc
160.957300,160.957300,BMS_packVoltage,0x132,6,0f 8a fc ff 2f 40,353.43,input/tesla_model3_ONYX.dbc
160.967300,160.967300,BMS_packVoltage,0x132,6,17 8a fc ff 31 40,353.51,input/tesla_model3_ONYX.dbc
160.977200,160.977200,BMS_packVoltage,0x132,6,1d 8a fd ff 32 40,353.57,input/tesla_model3_ONYX.dbc
160.987400,160.987400,BMS_packVoltage,0x132,6,1a 8a fd ff 33 40,353.54,input/tesla_model3_ONYX.dbc
160.997200,160.997200,BMS_packVoltage,0x132,6,27 8a fc ff 32 40,353.67,input/tesla_model3_ONYX.dbc
161.007300,161.007300,BMS_packVoltage,0x132,6,0a 8a fc ff 31 40,353.38,input/tesla_model3_ONYX.dbc
161.017200,161.017200,BMS_packVoltage,0x132,6,14 8a fc ff 33 40,353.48,input/tesla_model3_ONYX.dbc
161.027200,161.027200,BMS_packVoltage,0x132,6,29 8a fc ff 31 40,353.69,input/tesla_model3_ONYX.dbc
161.037200,161.037200,BMS_packVoltage,0x132,6,20 8a fc ff 2f 40,353.6,input/tesla_model3_ONYX.dbc
161.047600,161.047600,BMS_packVoltage,0x132,6,12 8a fd ff 32 40,353.46,input/tesla_model3_ONYX.dbc
161.057300,161.057300,BMS_packVoltage,0x132,6,12 8a fc ff 31 40,353.46,input/tesla_model3_ONYX.dbc
161.067400,161.067400,BMS_packVoltage,0x132,6,1d 8a fd ff 31 40,353.57,input/tesla_model3_ONYX.dbc
161.077200,161.077200,BMS_packVoltage,0x132,6,18 8a fc ff 31 40,353.52,input/tesla_model3_ONYX.dbc
161.087400,161.087400,BMS_packVoltage,0x132,6,0d 8a fd ff 33 40,353.41,input/tesla_model3_ONYX.dbc
161.097200,161.097200,BMS_packVoltage,0x132,6,22 8a fc ff 32 40,353.62,input/tesla_model3_ONYX.dbc
161.107300,161.107300,BMS_packVoltage,0x132,6,19 8a fc ff 32 40,353.53,input/tesla_model3_ONYX.dbc
161.117200,161.117200,BMS_packVoltage,0x132,6,17 8a fc ff 32 40,353.51,input/tesla_model3_ONYX.dbc
161.127200,161.127200,BMS_packVoltage,0x132,6,0e 8a fd ff 31 40,353.42,input/tesla_model3_ONYX.dbc
161.137200,161.137200,BMS_packVoltage,0x132,6,1b 8a fd ff 31 40,353.55,input/tesla_model3_ONYX.dbc
161.147700,161.147700,BMS_packVoltage,0x132,6,0f 8a fd ff 31 40,353.43,input/tesla_model3_ONYX.dbc
161.157300,161.157300,BMS_packVoltage,0x132,6,18 8a fd ff 32 40,353.52,input/tesla_model3_ONYX.dbc
161.167300,161.167300,BMS_packVoltage,0x132,6,14 8a fc ff 32 40,353.48,input/tesla_model3_ONYX.dbc
161.177200,161.177200,BMS_packVoltage,0x132,6,13 8a fd ff 33 40,353.47,input/tesla_model3_ONYX.dbc
161.187300,161.187300,BMS_packVoltage,0x132,6,0f 8a fc ff 31 40,353.43,input/tesla_model3_ONYX.dbc
161.197300,161.197300,BMS_packVoltage,0x132,6,0e 8a fd ff 33 40,353.42,input/tesla_model3_ONYX.dbc
161.207300,161.207300,BMS_packVoltage,0x132,6,23 8a fd ff 31 40,353.63,input/tesla_model3_ONYX.dbc
161.217200,161.217200,BMS_packVoltage,0x132,6,14 8a fd ff 34 40,353.48,input/tesla_model3_ONYX.dbc
161.227200,161.227200,BMS_packVoltage,0x132,6,24 8a fd ff 2f 40,353.64,input/tesla_model3_ONYX.dbc
161.237200,161.237200,BMS_packVoltage,0x132,6,22 8a fd ff 31 40,353.62,input/tesla_model3_ONYX.dbc
161.247400,161.247400,BMS_packVoltage,0x132,6,0b 8a fd ff 2f 40,353.39,input/tesla_model3_ONYX.dbc
161.257300,161.257300,BMS_packVoltage,0x132,6,0d 8a fd ff 32 40,353.41,input/tesla_model3_ONYX.dbc
161.267200,161.267200,BMS_packVoltage,0x132,6,12 8a fd ff 34 40,353.46,input/tesla_model3_ONYX.dbc
161.277200,161.277200,BMS_packVoltage,0x132,6,18 8a fd ff 32 40,353.52,input/tesla_model3_ONYX.dbc
161.287300,161.287300,BMS_packVoltage,0x132,6,20 8a fc ff 31 40,353.6,input/tesla_model3_ONYX.dbc
161.297300,161.297300,BMS_packVoltage,0x132,6,13 8a fc ff 31 40,353.47,input/tesla_model3_ONYX.dbc
161.307300,161.307300,BMS_packVoltage,0x132,6,10 8a fc ff 32 40,353.44,input/tesla_model3_ONYX.dbc
161.317400,161.317400,BMS_packVoltage,0x132,6,1d 8a fd ff 32 40,353.57,input/tesla_model3_ONYX.dbc
161.327200,161.327200,BMS_packVoltage,0x132,6,1c 8a fd ff 32 40,353.56,input/tesla_model3_ONYX.dbc
161.337200,161.337200,BMS_packVoltage,0x132,6,1b 8a fc ff 33 40,353.55,input/tesla_model3_ONYX.dbc
161.347400,161.347400,BMS_packVoltage,0x132,6,1d 8a fc ff 32 40,353.57,input/tesla_model3_ONYX.dbc
161.357300,161.357300,BMS_packVoltage,0x132,6,09 8a fd ff 31 40,353.37,input/tesla_model3_ONYX.dbc
161.367200,161.367200,BMS_packVoltage,0x132,6,17 8a fc ff 2f 40,353.51,input/tesla_model3_ONYX.dbc
161.377200,161.377200,BMS_packVoltage,0x132,6,16 8a fc ff 2f 40,353.5,input/tesla_model3_ONYX.dbc
