time_s,source_time_s,signal_key,can_id,asc_dlc,raw_hex,decoded_value,decode_source,definition_fingerprint
150.671600,150.671600,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 99 00,15.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
150.771500,150.771500,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 9a 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
150.771500,150.771500,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 9a 00,15.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
150.871600,150.871600,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 9e 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
150.871600,150.871600,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 9e 00,15.8,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
150.971600,150.971600,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 9b 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
150.971600,150.971600,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 9b 00,15.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.071700,151.071700,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 99 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.071700,151.071700,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 99 00,15.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.171400,151.171400,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 99 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.171400,151.171400,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 99 00,15.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.271500,151.271500,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d4 0d 98 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.271500,151.271500,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 98 00,15.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.371400,151.371400,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d3 0d 93 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.371400,151.371400,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d3 0d 93 00,14.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.471400,151.471400,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d4 0d 93 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.471400,151.471400,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 93 00,14.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.571500,151.571500,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 93 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.571500,151.571500,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 93 00,14.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.671600,151.671600,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d3 0d 91 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.671600,151.671600,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d3 0d 91 00,14.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.771500,151.771500,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d4 0d 93 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.771500,151.771500,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 93 00,14.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.871400,151.871400,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d3 0d 8d 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.871400,151.871400,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d3 0d 8d 00,14.1,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
151.971300,151.971300,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d3 0d 8f 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
151.971300,151.971300,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d3 0d 8f 00,14.3,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.071700,152.071700,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8b 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.071700,152.071700,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.171100,152.171100,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d3 0d 8e 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.171100,152.171100,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d3 0d 8e 00,14.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.271700,152.271700,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d2 0d 8e 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.271700,152.271700,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d2 0d 8e 00,14.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.371100,152.371100,PCS_dcdcLvBusVolt,0x2B4,6,0f 05 d4 0d 8e 00,12.95,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.371100,152.371100,PCS_dcdcLvOutputCurrent,0x2B4,6,0f 05 d4 0d 8e 00,14.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.471500,152.471500,PCS_dcdcLvBusVolt,0x2B4,6,0f 05 d3 0d 8d 00,12.95,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.471500,152.471500,PCS_dcdcLvOutputCurrent,0x2B4,6,0f 05 d3 0d 8d 00,14.1,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.571500,152.571500,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d5 0d 8c 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.571500,152.571500,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d5 0d 8c 00,14,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.671200,152.671200,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d3 0d 8b 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.671200,152.671200,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d3 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.771500,152.771500,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 8c 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.771500,152.771500,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 8c 00,14,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.871200,152.871200,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 8b 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.871200,152.871200,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
152.971300,152.971300,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 8b 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
152.971300,152.971300,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.071200,153.071200,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8a 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.071200,153.071200,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8a 00,13.8,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.171200,153.171200,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 8b 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.171200,153.171200,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.272100,153.272100,PCS_dcdcLvBusVolt,0x2B4,6,0e 05 d3 0d 89 00,12.94,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.272100,153.272100,PCS_dcdcLvOutputCurrent,0x2B4,6,0e 05 d3 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.371200,153.371200,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d4 0d 8a 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.371200,153.371200,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 8a 00,13.8,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.471300,153.471300,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8c 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.471300,153.471300,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8c 00,14,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.571600,153.571600,PCS_dcdcLvBusVolt,0x2B4,6,0f 05 d3 0d 8d 00,12.95,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.571600,153.571600,PCS_dcdcLvOutputCurrent,0x2B4,6,0f 05 d3 0d 8d 00,14.1,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.671400,153.671400,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8b 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.671400,153.671400,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.771500,153.771500,PCS_dcdcLvBusVolt,0x2B4,6,13 05 d4 0d 89 00,12.99,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.771500,153.771500,PCS_dcdcLvOutputCurrent,0x2B4,6,13 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.871500,153.871500,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 8b 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.871500,153.871500,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
153.971200,153.971200,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8b 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
153.971200,153.971200,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8b 00,13.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.071400,154.071400,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 88 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.071400,154.071400,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.171000,154.171000,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.171000,154.171000,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.271600,154.271600,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 87 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.271600,154.271600,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.370900,154.370900,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.370900,154.370900,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.471000,154.471000,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.471000,154.471000,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.571600,154.571600,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.571600,154.571600,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.671300,154.671300,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 88 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.671300,154.671300,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.771600,154.771600,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.771600,154.771600,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.871000,154.871000,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.871000,154.871000,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
154.970900,154.970900,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d3 0d 88 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
154.970900,154.970900,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d3 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.071600,155.071600,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 89 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.071600,155.071600,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.170900,155.170900,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 89 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.170900,155.170900,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.271500,155.271500,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.271500,155.271500,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.371300,155.371300,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d3 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.371300,155.371300,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d3 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.471300,155.471300,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 87 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.471300,155.471300,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.571900,155.571900,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 87 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.571900,155.571900,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.671300,155.671300,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 87 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.671300,155.671300,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.772000,155.772000,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d3 0d 87 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.772000,155.772000,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d3 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.871100,155.871100,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 87 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.871100,155.871100,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 87 00,13.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
155.971000,155.971000,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 88 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
155.971000,155.971000,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.070900,156.070900,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 89 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.070900,156.070900,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.171300,156.171300,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.171300,156.171300,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.272000,156.272000,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d3 0d 8a 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.272000,156.272000,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d3 0d 8a 00,13.8,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.370900,156.370900,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.370900,156.370900,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.471900,156.471900,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 89 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.471900,156.471900,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.571500,156.571500,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 89 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.571500,156.571500,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.671400,156.671400,PCS_dcdcLvBusVolt,0x2B4,6,15 05 d4 0d 88 00,13.01,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.671400,156.671400,PCS_dcdcLvOutputCurrent,0x2B4,6,15 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.772000,156.772000,PCS_dcdcLvBusVolt,0x2B4,6,0e 05 d4 0d 88 00,12.94,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.772000,156.772000,PCS_dcdcLvOutputCurrent,0x2B4,6,0e 05 d4 0d 88 00,13.6,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.871100,156.871100,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 8a 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.871100,156.871100,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 8a 00,13.8,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
156.970900,156.970900,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 89 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
156.970900,156.970900,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 89 00,13.7,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.070900,157.070900,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d3 0d 77 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
157.070900,157.070900,PCS_dcdcLvOutputCurrent,0x2B4,6,10 05 d3 0d 77 00,11.9,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.170900,157.170900,PCS_dcdcLvBusVolt,0x2B4,6,12 05 d4 0d 72 00,12.98,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
157.170900,157.170900,PCS_dcdcLvOutputCurrent,0x2B4,6,12 05 d4 0d 72 00,11.4,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.271500,157.271500,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 70 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
157.271500,157.271500,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 70 00,11.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.371000,157.371000,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 73 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
157.371000,157.371000,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 73 00,11.5,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.471100,157.471100,PCS_dcdcLvBusVolt,0x2B4,6,11 05 d4 0d 70 00,12.97,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
157.471100,157.471100,PCS_dcdcLvOutputCurrent,0x2B4,6,11 05 d4 0d 70 00,11.2,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:32:13:little_endian:1:0.1:0
157.571100,157.571100,PCS_dcdcLvBusVolt,0x2B4,6,10 05 d4 0d 70 00,12.96,dbc\Model3_ETH_json_reference_optional.dbc,2B4:6:0:13:little_endian:0:0.01:0
