run,time_s,raw_108,request_Nm,actual_Nm,error_Nm,rod_mm,rod_mm_sample_s,apply,apply_sample_s,pedal_pct,pedal_pct_sample_s,speed_kmh,speed_kmh_sample_s,gear,gear_sample_s,brake_switch,brake_switch_sample_s,included_old,included_new
1,52.462,f6 bc fe 5b ff aa 0a 25,-42.0,-42.0,0.0,0.0,52.4353,BRAKES_NOT_APPLIED,52.4353,16.0,52.4606,34.08,52.4618,D,52.4606,0.0,52.4356,False,False
1,52.5621,fe cd fe 63 ff 99 0a 25,-40.0,-40.0,0.0,0.0,52.5554,BRAKES_NOT_APPLIED,52.5554,16.0,52.5606,34.08,52.5618,D,52.5606,0.0,52.5354,False,False
1,52.6621,d9 be fe 5b ff 8b 0a 25,-42.0,-42.0,0.0,0.0,52.6353,BRAKES_NOT_APPLIED,52.6353,15.600000000000001,52.6606,34.0,52.6618,D,52.6606,0.0,52.6356,False,False
1,52.7619,d3 af fe 53 ff 9c 0a 25,-44.0,-44.0,0.0,0.0,52.7556,BRAKES_NOT_APPLIED,52.7556,15.600000000000001,52.7607,33.92,52.7419,D,52.7607,0.0,52.7354,False,False
1,52.8619,c8 a0 fe 53 ff a0 0a 25,-44.0,-44.0,0.0,0.0,52.8355,BRAKES_NOT_APPLIED,52.8355,15.600000000000001,52.8607,33.84,52.8424,D,52.8607,0.0,52.8357,False,False
1,52.9621,8f 91 fe 4b ff 7e 0a 25,-46.0,-46.0,0.0,0.0,52.9554,BRAKES_NOT_APPLIED,52.9554,15.600000000000001,52.9607,33.760000000000005,52.9419,D,52.9607,0.0,52.9354,False,False
1,53.0616,60 72 fe 3b ff 7e 0a 25,-50.0,-50.0,0.0,0.0,53.0354,BRAKES_NOT_APPLIED,53.0354,15.200000000000001,53.0607,33.68000000000001,53.0424,D,53.0607,0.0,53.0356,False,False
1,53.1619,1a 53 fe 2b ff 67 0a 25,-54.0,-54.0,0.0,0.0,53.1554,BRAKES_NOT_APPLIED,53.1554,15.200000000000001,53.1608,33.60000000000001,53.1423,D,53.1608,0.0,53.1354,False,False
1,53.2619,f4 34 fe 23 ff 68 0a 25,-58.0,-56.0,2.0,0.0,53.2354,BRAKES_NOT_APPLIED,53.2354,14.8,53.2607,33.519999999999996,53.2422,D,53.2607,0.0,53.2356,False,False
1,53.3621,98 f5 fd 03 ff 6c 0a 25,-66.0,-64.0,2.0,0.0,53.3554,BRAKES_NOT_APPLIED,53.3554,14.4,53.3607,33.36,53.3417,D,53.3607,0.0,53.3354,False,False
1,53.4617,12 a6 fd d3 fe 66 0a 25,-76.0,-76.0,0.0,0.0,53.4354,BRAKES_NOT_APPLIED,53.4354,14.4,53.4607,33.28,53.4417,D,53.4607,0.0,53.4356,False,False
1,53.5617,ab 67 fd b3 fe 5e 0a 25,-84.0,-84.0,0.0,0.0,53.5554,BRAKES_NOT_APPLIED,53.5554,14.4,53.5607,33.28,53.5417,D,53.5607,0.0,53.5355,False,False
1,53.6617,5c 38 fd 9b fe 56 0a 25,-90.0,-90.0,0.0,0.0,53.6354,BRAKES_NOT_APPLIED,53.6354,14.4,53.6607,33.2,53.6417,D,53.6607,0.0,53.6356,False,False
1,53.7621,28 19 fd 93 fe 49 0a 25,-94.0,-92.0,2.0,0.0,53.7555,BRAKES_NOT_APPLIED,53.7555,14.4,53.7607,33.120000000000005,53.7417,D,53.7607,0.0,53.7355,False,False
1,53.8619,da fa fc 7b fe 33 0a 25,-98.0,-98.0,0.0,0.0,53.8355,BRAKES_NOT_APPLIED,53.8355,14.4,53.8607,33.040000000000006,53.8417,D,53.8607,0.0,53.8357,False,False
1,53.9617,d1 eb fc 73 fe 41 0a 25,-100.0,-100.0,0.0,0.0,53.9554,BRAKES_NOT_APPLIED,53.9554,14.0,53.9605,32.879999999999995,53.9417,D,53.9605,0.0,53.9355,False,False
1,54.0617,a2 dc fc 63 fe 31 0a 25,-102.0,-104.0,-2.0,0.0,54.0354,BRAKES_NOT_APPLIED,54.0354,14.0,54.0605,32.72,54.0615,D,54.0605,0.0,54.0357,False,False
1,54.1616,aa dd fc 6b fe 30 0a 25,-102.0,-102.0,0.0,0.0,54.1554,BRAKES_NOT_APPLIED,54.1554,14.0,54.1607,32.72,54.1416,D,54.1607,0.0,54.1355,False,False
1,54.2617,94 ce fc 6b fe 29 0a 25,-104.0,-102.0,2.0,0.0,54.2354,BRAKES_NOT_APPLIED,54.2354,14.4,54.2605,32.56,54.2615,D,54.2605,0.0,54.2357,False,False
1,54.3617,97 df fc 6b fe 1b 0a 25,-102.0,-102.0,0.0,-0.015625,54.3555,BRAKES_NOT_APPLIED,54.3555,14.4,54.3607,32.480000000000004,54.3417,D,54.3607,0.0,54.3355,False,False
1,54.4617,8c d0 fc 6b fe 1f 0a 25,-102.0,-102.0,0.0,-0.015625,54.4355,BRAKES_NOT_APPLIED,54.4355,14.4,54.4605,32.32000000000001,54.4615,D,54.4605,0.0,54.4357,False,False
1,54.5615,65 d1 fc 6b fe f8 09 25,-102.0,-102.0,0.0,-0.015625,54.5555,BRAKES_NOT_APPLIED,54.5555,14.4,54.5606,32.239999999999995,54.5416,D,54.5606,0.0,54.5355,False,False
1,54.6617,70 d2 fc 6b fe 01 0a 25,-102.0,-102.0,0.0,-0.015625,54.6355,BRAKES_NOT_APPLIED,54.6355,14.0,54.6606,32.08,54.6416,D,54.6606,0.0,54.6357,False,False
1,54.7618,63 d3 fc 6b fe f4 09 25,-102.0,-102.0,0.0,-0.015625,54.7555,BRAKES_NOT_APPLIED,54.7555,14.0,54.7606,31.92,54.7416,D,54.7606,0.0,54.7358,False,False
1,54.8617,60 d4 fc 6b fe f0 09 25,-102.0,-102.0,0.0,-0.015625,54.8354,BRAKES_NOT_APPLIED,54.8354,14.4,54.8606,31.840000000000003,54.8416,D,54.8606,0.0,54.8356,False,False
1,54.9615,62 d5 fc 6b fe f1 09 25,-102.0,-102.0,0.0,-0.015625,54.9555,BRAKES_NOT_APPLIED,54.9555,14.0,54.9606,31.760000000000005,54.9416,D,54.9606,0.0,54.9355,False,False
1,55.0615,53 d6 fc 6b fe e1 09 25,-102.0,-102.0,0.0,-0.015625,55.0355,BRAKES_NOT_APPLIED,55.0355,14.4,55.0606,31.680000000000007,55.0416,D,55.0606,0.0,55.0357,False,False
1,55.1615,43 d7 fc 6b fe d0 09 25,-102.0,-102.0,0.0,-0.015625,55.1555,BRAKES_NOT_APPLIED,55.1555,14.0,55.1606,31.519999999999996,55.1416,D,55.1606,0.0,55.1356,False,False
1,55.2615,50 d8 fc 6b fe dc 09 25,-102.0,-102.0,0.0,-0.015625,55.2355,BRAKES_NOT_APPLIED,55.2355,14.4,55.2606,31.439999999999998,55.2416,D,55.2606,0.0,55.2357,False,False
1,55.3616,2b d9 fc 6b fe b6 09 25,-102.0,-102.0,0.0,-0.015625,55.3555,BRAKES_NOT_APPLIED,55.3555,14.0,55.3606,31.36,55.3416,D,55.3606,0.0,55.3356,False,False
1,55.4616,2f da fc 6b fe b9 09 25,-102.0,-102.0,0.0,-0.015625,55.4355,BRAKES_NOT_APPLIED,55.4355,14.4,55.4606,31.200000000000003,55.4416,D,55.4606,0.0,55.4358,False,False
1,55.5618,1a db fc 6b fe a3 09 25,-102.0,-102.0,0.0,-0.015625,55.5555,BRAKES_NOT_APPLIED,55.5555,14.0,55.5606,31.120000000000005,55.5416,D,55.5606,0.0,55.5356,False,False
1,55.6616,24 dc fc 6b fe ac 09 25,-102.0,-102.0,0.0,-0.015625,55.6355,BRAKES_NOT_APPLIED,55.6355,14.0,55.6606,30.960000000000008,55.6414,D,55.6606,0.0,55.6358,False,False
1,55.7616,40 ed fc 73 fe af 09 25,-100.0,-100.0,0.0,-0.015625,55.7556,BRAKES_NOT_APPLIED,55.7556,14.0,55.7607,30.879999999999995,55.7414,D,55.7607,0.0,55.7356,False,False
1,55.8616,39 ee fc 73 fe a7 09 25,-100.0,-100.0,0.0,-0.015625,55.8354,BRAKES_NOT_APPLIED,55.8354,14.0,55.8606,30.799999999999997,55.8414,D,55.8606,0.0,55.8356,False,False
1,55.9616,26 ef fc 73 fe 93 09 25,-100.0,-100.0,0.0,-0.015625,55.9556,BRAKES_NOT_APPLIED,55.9556,14.4,55.9604,30.64,55.9418,D,55.9604,0.0,55.9356,False,False
1,56.0616,02 e0 fc 73 fe 7e 09 25,-100.0,-100.0,0.0,-0.015625,56.0353,BRAKES_NOT_APPLIED,56.0353,14.4,56.0604,30.560000000000002,56.0414,D,56.0604,0.0,56.0355,False,False
1,56.1616,fd e1 fc 73 fe 78 09 25,-100.0,-100.0,0.0,-0.015625,56.1556,BRAKES_NOT_APPLIED,56.1556,14.4,56.1604,30.480000000000004,56.1414,D,56.1604,0.0,56.1356,False,False
1,56.2618,02 e2 fc 73 fe 7c 09 25,-100.0,-100.0,0.0,-0.015625,56.2353,BRAKES_NOT_APPLIED,56.2353,14.4,56.2604,30.400000000000006,56.2413,D,56.2604,0.0,56.2355,False,False
1,56.3616,f4 e3 fc 73 fe 6d 09 25,-100.0,-100.0,0.0,-0.015625,56.3556,BRAKES_NOT_APPLIED,56.3556,14.4,56.3604,30.320000000000007,56.3413,D,56.3604,0.0,56.3356,False,False
1,56.4615,f7 e4 fc 73 fe 6f 09 25,-100.0,-100.0,0.0,-0.015625,56.4353,BRAKES_NOT_APPLIED,56.4353,14.4,56.4604,30.159999999999997,56.4413,D,56.4604,0.0,56.4358,False,False
1,56.5616,f3 e5 fc 73 fe 6a 09 25,-100.0,-100.0,0.0,-0.015625,56.5556,BRAKES_NOT_APPLIED,56.5556,14.4,56.5604,30.08,56.5413,D,56.5604,0.0,56.5357,False,False
1,56.6622,e0 e6 fc 73 fe 56 09 25,-100.0,-100.0,0.0,-0.015625,56.6356,BRAKES_NOT_APPLIED,56.6356,14.4,56.6603,29.92,56.662,D,56.6603,0.0,56.6358,False,False
1,56.7616,eb f7 fc 7b fe 48 09 25,-98.0,-98.0,0.0,-0.015625,56.7557,BRAKES_NOT_APPLIED,56.7557,14.4,56.7604,29.840000000000003,56.7413,D,56.7604,0.0,56.7357,False,False
1,56.8618,e7 f8 fc 7b fe 43 09 25,-98.0,-98.0,0.0,-0.015625,56.8356,BRAKES_NOT_APPLIED,56.8356,14.4,56.8604,29.760000000000005,56.8413,D,56.8604,0.0,56.8358,False,False
1,56.9622,ff 09 fd 83 fe 41 09 25,-96.0,-96.0,0.0,-0.015625,56.9557,BRAKES_NOT_APPLIED,56.9557,14.4,56.9603,29.680000000000007,56.962,D,56.9603,0.0,56.9357,False,False
1,57.0622,ef 0a fd 83 fe 30 09 25,-96.0,-96.0,0.0,-0.015625,57.0353,BRAKES_NOT_APPLIED,57.0353,14.4,57.0603,29.519999999999996,57.062,D,57.0603,0.0,57.0358,False,False
1,57.161,ef 0b fd 83 fe 2f 09 25,-96.0,-96.0,0.0,-0.015625,57.1557,BRAKES_NOT_APPLIED,57.1557,14.4,57.1601,29.439999999999998,57.1608,D,57.1601,0.0,57.1357,False,False
1,57.261,da 0c fd 83 fe 19 09 25,-96.0,-96.0,0.0,-0.015625,57.2354,BRAKES_NOT_APPLIED,57.2354,14.8,57.2601,29.28,57.2608,D,57.2601,0.0,57.2358,False,False
1,57.361,f9 2d fd 93 fe 07 09 25,-92.0,-92.0,0.0,-0.015625,57.3557,BRAKES_NOT_APPLIED,57.3557,14.8,57.3601,29.120000000000005,57.3608,D,57.3601,0.0,57.3357,False,False
1,57.4612,5e 6e fd b3 fe 0b 09 25,-84.0,-84.0,0.0,-0.015625,57.4357,BRAKES_NOT_APPLIED,57.4357,15.200000000000001,57.4601,28.960000000000008,57.4605,D,57.4601,0.0,57.4359,False,False
1,57.5615,18 ef fd f3 fe 04 09 25,-68.0,-68.0,0.0,-0.015625,57.5557,BRAKES_NOT_APPLIED,57.5557,16.400000000000002,57.5601,28.879999999999995,57.5613,D,57.5601,0.0,57.5357,False,False
1,57.6612,90 e0 fe 7b ff 01 09 25,-36.0,-34.0,2.0,-0.015625,57.6354,BRAKES_NOT_APPLIED,57.6354,17.6,57.66,28.799999999999997,57.6605,D,57.66,0.0,57.6358,False,False
1,57.7611,c0 51 00 2a 00 0e 09 25,10.0,10.0,0.0,-0.015625,57.7557,BRAKES_NOT_APPLIED,57.7557,18.8,57.7601,28.799999999999997,57.7404,D,57.7601,0.0,57.7357,True,False
1,57.8612,98 92 01 ca 00 04 09 25,50.0,50.0,0.0,-0.015625,57.8356,BRAKES_NOT_APPLIED,57.8356,18.8,57.86,28.72,57.8605,D,57.86,0.0,57.8358,True,False
1,57.9611,70 23 02 1a 01 fa 08 25,68.0,70.0,2.0,-0.015625,57.9554,BRAKES_NOT_APPLIED,57.9554,18.8,57.9601,28.64,57.9405,D,57.9601,0.0,57.9358,True,False
1,58.0612,cc 64 02 32 01 fd 08 25,76.0,76.0,0.0,-0.015625,58.0354,BRAKES_NOT_APPLIED,58.0354,18.8,58.06,28.64,58.0605,D,58.06,0.0,58.0358,True,False
1,58.1612,59 b5 02 82 01 e9 08 25,86.0,96.0,10.0,-0.015625,58.1557,BRAKES_NOT_APPLIED,58.1557,18.8,58.16,28.64,58.1605,D,58.16,0.0,58.1358,True,False
1,58.2612,d7 66 02 32 01 05 09 25,76.0,76.0,0.0,-0.015625,58.2354,BRAKES_NOT_APPLIED,58.2354,18.400000000000002,58.26,28.64,58.2605,D,58.26,0.0,58.2358,True,False
1,58.3612,53 c7 02 6a 01 e9 08 25,88.0,90.0,2.0,-0.015625,58.3557,BRAKES_NOT_APPLIED,58.3557,18.400000000000002,58.36,28.64,58.3605,D,58.36,0.0,58.3358,True,False
1,58.4612,ec 78 02 3a 01 00 09 25,78.0,78.0,0.0,-0.015625,58.4354,BRAKES_NOT_APPLIED,58.4354,18.400000000000002,58.46,28.64,58.4604,D,58.46,0.0,58.4358,True,False
1,58.5612,29 a9 02 52 01 f5 08 25,84.0,84.0,0.0,-0.015625,58.5557,BRAKES_NOT_APPLIED,58.5557,18.8,58.56,28.64,58.5605,D,58.56,0.0,58.5358,True,False
1,58.6612,09 9a 02 4a 01 ec 08 25,82.0,82.0,0.0,-0.015625,58.6354,BRAKES_NOT_APPLIED,58.6354,18.400000000000002,58.66,28.64,58.6605,D,58.66,0.0,58.6358,True,False
1,58.7615,2e ab 02 52 01 f8 08 25,84.0,84.0,0.0,-0.015625,58.7558,BRAKES_NOT_APPLIED,58.7558,18.8,58.7601,28.64,58.7613,D,58.7601,0.0,58.7358,True,False
1,58.8612,fa 8c 02 42 01 f3 08 25,80.0,80.0,0.0,-0.015625,58.8356,BRAKES_NOT_APPLIED,58.8356,18.8,58.86,28.560000000000002,58.8604,D,58.86,0.0,58.8359,True,False
1,58.9613,5a cd 02 6a 01 ea 08 25,88.0,90.0,2.0,-0.015625,58.9558,BRAKES_NOT_APPLIED,58.9558,18.8,58.9601,28.64,58.9404,D,58.9601,0.0,58.9358,True,False
1,59.0612,ed 7e 02 3a 01 fc 08 25,78.0,78.0,0.0,-0.015625,59.0354,BRAKES_NOT_APPLIED,59.0354,18.8,59.06,28.64,59.0604,D,59.06,0.0,59.0359,True,False
1,59.1612,35 af 02 52 01 fb 08 25,84.0,84.0,0.0,-0.015625,59.1555,BRAKES_NOT_APPLIED,59.1555,18.8,59.16,28.64,59.1604,D,59.16,0.0,59.1359,True,False
1,59.2612,17 a0 02 52 01 ec 08 25,84.0,84.0,0.0,-0.015625,59.2354,BRAKES_NOT_APPLIED,59.2354,18.8,59.26,28.64,59.2604,D,59.26,0.0,59.2359,True,False
1,59.3608,21 91 02 4a 01 0c 09 25,82.0,82.0,0.0,-0.015625,59.3556,BRAKES_NOT_APPLIED,59.3556,19.200000000000003,59.3601,28.64,59.3408,D,59.3601,0.0,59.3359,True,False
1,59.4609,be 12 03 8a 01 e8 08 25,98.0,98.0,0.0,-0.015625,59.4354,BRAKES_NOT_APPLIED,59.4354,19.200000000000003,59.46,28.64,59.4607,D,59.46,0.0,59.4359,True,False
1,59.5612,aa f3 02 7a 01 03 09 25,94.0,94.0,0.0,-0.015625,59.5556,BRAKES_NOT_APPLIED,59.5556,19.200000000000003,59.56,28.64,59.561,D,59.56,0.0,59.5359,True,False
1,59.6612,15 44 03 a2 01 f5 08 25,104.0,104.0,0.0,-0.015625,59.6355,BRAKES_NOT_APPLIED,59.6355,19.200000000000003,59.66,28.64,59.6609,D,59.66,0.0,59.6358,True,False
1,59.7612,0e 45 03 a2 01 ed 08 25,104.0,104.0,0.0,-0.015625,59.7556,BRAKES_NOT_APPLIED,59.7556,19.200000000000003,59.76,28.64,59.7609,D,59.76,0.0,59.7359,True,False
1,59.8612,43 56 03 aa 01 08 09 25,106.0,106.0,0.0,-0.015625,59.8356,BRAKES_NOT_APPLIED,59.8356,20.0,59.86,28.64,59.861,D,59.86,0.0,59.8358,True,False
1,59.9609,ba 57 04 32 02 f5 08 25,138.0,140.0,2.0,-0.015625,59.9556,BRAKES_NOT_APPLIED,59.9556,20.400000000000002,59.96,28.72,59.9607,D,59.96,0.0,59.9359,True,False
1,60.0612,4a b8 04 5a 02 fc 08 25,150.0,150.0,0.0,-0.015625,60.0356,BRAKES_NOT_APPLIED,60.0356,20.400000000000002,60.06,28.72,60.061,D,60.06,0.0,60.036,True,False
1,60.1612,af f9 04 6a 02 0f 09 25,158.0,154.0,-4.0,-0.015625,60.1556,BRAKES_NOT_APPLIED,60.1556,20.400000000000002,60.16,28.799999999999997,60.161,D,60.16,0.0,60.1359,True,False
1,60.2612,1e 3a 05 a2 02 04 09 25,166.0,168.0,2.0,-0.015625,60.2356,BRAKES_NOT_APPLIED,60.2356,20.400000000000002,60.26,28.799999999999997,60.261,D,60.26,0.0,60.236,True,False
1,60.3612,f6 1b 05 8a 02 13 09 25,162.0,162.0,0.0,-0.015625,60.3556,BRAKES_NOT_APPLIED,60.3556,20.400000000000002,60.36,28.879999999999995,60.361,D,60.36,0.0,60.3359,True,False
1,60.4612,11 3c 05 9a 02 fe 08 25,166.0,166.0,0.0,-0.015625,60.4354,BRAKES_NOT_APPLIED,60.4354,20.0,60.46,28.879999999999995,60.461,D,60.46,0.0,60.436,True,False
1,60.5608,e1 0d 05 82 02 14 09 25,160.0,160.0,0.0,-0.015625,60.5556,BRAKES_NOT_APPLIED,60.5556,20.0,60.5601,28.960000000000008,60.5403,D,60.5601,0.0,60.536,True,False
1,60.6608,b9 fe 04 7a 02 04 09 25,158.0,158.0,0.0,-0.015625,60.6354,BRAKES_NOT_APPLIED,60.6354,20.0,60.6601,28.960000000000008,60.6409,D,60.6601,0.0,60.636,True,False
1,60.7608,b6 ef 04 72 02 18 09 25,156.0,156.0,0.0,-0.015625,60.7556,BRAKES_NOT_APPLIED,60.7556,20.0,60.7601,29.040000000000006,60.7403,D,60.7601,0.0,60.7359,True,False
1,60.8608,92 d0 04 72 02 13 09 25,154.0,156.0,2.0,-0.015625,60.8357,BRAKES_NOT_APPLIED,60.8357,20.0,60.8601,29.040000000000006,60.8407,D,60.8601,0.0,60.8359,True,False
1,60.9608,93 c1 04 62 02 33 09 25,152.0,152.0,0.0,-0.015625,60.9556,BRAKES_NOT_APPLIED,60.9556,20.0,60.9598,29.120000000000005,60.9603,D,60.9598,0.0,60.936,True,False
1,61.061,89 c2 04 62 02 28 09 25,152.0,152.0,0.0,-0.015625,61.0354,BRAKES_NOT_APPLIED,61.0354,20.0,61.0598,29.120000000000005,61.0603,D,61.0598,0.0,61.036,True,False
1,61.1608,68 b3 04 5a 02 1e 09 25,150.0,150.0,0.0,-0.015625,61.1556,BRAKES_NOT_APPLIED,61.1556,20.0,61.1598,29.200000000000003,61.1603,D,61.1598,0.0,61.136,True,False
1,61.261,73 b4 04 5a 02 28 09 25,150.0,150.0,0.0,-0.015625,61.2356,BRAKES_NOT_APPLIED,61.2356,20.0,61.2598,29.200000000000003,61.2603,D,61.2598,0.0,61.2361,True,False
1,61.3608,63 a5 04 52 02 2f 09 25,148.0,148.0,0.0,-0.015625,61.3556,BRAKES_NOT_APPLIED,61.3556,20.0,61.3598,29.28,61.3605,D,61.3598,0.0,61.3365,True,False
1,61.4607,69 a6 04 52 02 34 09 25,148.0,148.0,0.0,-0.015625,61.4355,BRAKES_NOT_APPLIED,61.4355,20.0,61.4598,29.28,61.4603,D,61.4598,0.0,61.436,True,False
1,61.5608,5f a7 04 52 02 29 09 25,148.0,148.0,0.0,-0.015625,61.5556,BRAKES_NOT_APPLIED,61.5556,20.0,61.5598,29.36,61.5402,D,61.5598,0.0,61.536,True,False
1,61.6608,69 a8 04 52 02 32 09 25,148.0,148.0,0.0,-0.015625,61.6354,BRAKES_NOT_APPLIED,61.6354,20.0,61.6598,29.36,61.641,D,61.6598,0.0,61.636,True,False
1,61.7607,67 a9 04 52 02 2f 09 25,148.0,148.0,0.0,-0.015625,61.7556,BRAKES_NOT_APPLIED,61.7556,20.0,61.7598,29.36,61.7405,D,61.7598,0.0,61.736,True,False
1,61.8607,57 9a 04 4a 02 36 09 25,146.0,146.0,0.0,-0.015625,61.8357,BRAKES_NOT_APPLIED,61.8357,20.0,61.8598,29.439999999999998,61.8602,D,61.8598,0.0,61.836,True,False
1,61.9609,58 9b 04 4a 02 36 09 25,146.0,146.0,0.0,-0.015625,61.9555,BRAKES_NOT_APPLIED,61.9555,20.0,61.9598,29.439999999999998,61.9602,D,61.9598,0.0,61.936,True,False
1,62.0607,61 9c 04 4a 02 3e 09 25,146.0,146.0,0.0,-0.015625,62.0356,BRAKES_NOT_APPLIED,62.0356,20.0,62.0598,29.519999999999996,62.0602,D,62.0598,0.0,62.0361,True,False
1,62.1609,50 8d 04 42 02 44 09 25,144.0,144.0,0.0,-0.015625,62.1557,BRAKES_NOT_APPLIED,62.1557,20.0,62.1598,29.519999999999996,62.1602,D,62.1598,0.0,62.1361,True,False
1,62.2607,4b 8e 04 42 02 3e 09 25,144.0,144.0,0.0,-0.015625,62.2355,BRAKES_NOT_APPLIED,62.2355,20.0,62.2598,29.60000000000001,62.2602,D,62.2598,0.0,62.2361,True,False
1,62.3607,59 8f 04 42 02 4b 09 25,144.0,144.0,0.0,-0.015625,62.3557,BRAKES_NOT_APPLIED,62.3557,20.0,62.3598,29.60000000000001,62.3602,D,62.3598,0.0,62.3361,True,False
1,62.4607,53 80 04 42 02 54 09 25,144.0,144.0,0.0,-0.015625,62.4355,BRAKES_NOT_APPLIED,62.4355,20.0,62.4598,29.680000000000007,62.4408,D,62.4598,0.0,62.4361,True,False
1,62.5607,4d 81 04 42 02 4d 09 25,144.0,144.0,0.0,-0.015625,62.5555,BRAKES_NOT_APPLIED,62.5555,20.0,62.5597,29.680000000000007,62.5602,D,62.5597,0.0,62.5361,True,False
1,62.6607,5a 82 04 42 02 59 09 25,144.0,144.0,0.0,-0.015625,62.6355,BRAKES_NOT_APPLIED,62.6355,20.0,62.6598,29.760000000000005,62.641,D,62.6598,0.0,62.6361,True,False
1,62.7607,63 83 04 42 02 61 09 25,144.0,144.0,0.0,-0.015625,62.7557,BRAKES_NOT_APPLIED,62.7557,20.0,62.7597,29.760000000000005,62.7406,D,62.7597,0.0,62.7361,True,False
1,62.8607,53 74 04 3a 02 68 09 25,142.0,142.0,0.0,-0.015625,62.8355,BRAKES_NOT_APPLIED,62.8355,20.0,62.8597,29.760000000000005,62.8408,D,62.8597,0.0,62.8365,True,False
1,62.9607,54 75 04 3a 02 68 09 25,142.0,142.0,0.0,-0.015625,62.9557,BRAKES_NOT_APPLIED,62.9557,20.0,62.9597,29.840000000000003,62.9402,D,62.9597,0.0,62.9361,True,False
1,63.0606,33 66 04 32 02 5e 09 25,140.0,140.0,0.0,-0.015625,63.0355,BRAKES_NOT_APPLIED,63.0355,20.0,63.0597,29.92,63.0602,D,63.0597,0.0,63.0361,True,False
1,63.1606,31 67 04 32 02 5b 09 25,140.0,140.0,0.0,-0.015625,63.1557,BRAKES_NOT_APPLIED,63.1557,20.0,63.1597,30.0,63.1602,D,63.1597,0.0,63.1361,True,False
1,63.2606,23 58 04 2a 02 64 09 25,138.0,138.0,0.0,-0.015625,63.2355,BRAKES_NOT_APPLIED,63.2355,20.0,63.2597,30.08,63.2602,D,63.2597,0.0,63.2361,True,False
1,63.3606,30 59 04 2a 02 70 09 25,138.0,138.0,0.0,-0.015625,63.3557,BRAKES_NOT_APPLIED,63.3557,20.0,63.3597,30.08,63.3601,D,63.3597,0.0,63.3361,True,False
1,63.4606,1c 4a 04 22 02 73 09 25,136.0,136.0,0.0,-0.015625,63.4355,BRAKES_NOT_APPLIED,63.4355,20.0,63.4597,30.08,63.4601,D,63.4597,0.0,63.4361,True,False
1,63.5609,14 4b 04 22 02 6a 09 25,136.0,136.0,0.0,-0.015625,63.5557,BRAKES_NOT_APPLIED,63.5557,20.0,63.5597,30.08,63.5406,D,63.5597,0.0,63.5361,True,False
1,63.6606,0c 3c 04 1a 02 79 09 25,134.0,134.0,0.0,-0.015625,63.6355,BRAKES_NOT_APPLIED,63.6355,19.6,63.6597,30.08,63.6409,D,63.6597,0.0,63.6361,True,False
1,63.7607,08 3d 04 1a 02 74 09 25,134.0,134.0,0.0,-0.015625,63.7557,BRAKES_NOT_APPLIED,63.7557,19.6,63.7597,30.159999999999997,63.7406,D,63.7597,0.0,63.7362,True,False
1,63.8606,fc 3e 04 1a 02 67 09 25,134.0,134.0,0.0,-0.015625,63.8356,BRAKES_NOT_APPLIED,63.8356,20.0,63.8597,30.159999999999997,63.8407,D,63.8597,0.0,63.8366,True,False
1,63.9607,09 3f 04 1a 02 73 09 25,134.0,134.0,0.0,-0.015625,63.9557,BRAKES_NOT_APPLIED,63.9557,19.6,63.9597,30.159999999999997,63.9405,D,63.9597,0.0,63.9362,True,False
1,64.0609,d7 20 04 1a 02 60 09 25,132.0,134.0,2.0,-0.015625,64.0355,BRAKES_NOT_APPLIED,64.0355,19.6,64.0597,30.159999999999997,64.0606,D,64.0597,0.0,64.0362,True,False
1,64.1607,e2 21 04 12 02 72 09 25,132.0,132.0,0.0,-0.015625,64.1557,BRAKES_NOT_APPLIED,64.1557,19.6,64.1597,30.159999999999997,64.1605,D,64.1597,0.0,64.1362,True,False
1,64.2607,de 22 04 12 02 6d 09 25,132.0,132.0,0.0,-0.015625,64.2357,BRAKES_NOT_APPLIED,64.2357,19.6,64.2597,30.239999999999995,64.2604,D,64.2597,0.0,64.2364,True,False
1,64.3607,ee 23 04 12 02 7c 09 25,132.0,132.0,0.0,-0.015625,64.3557,BRAKES_NOT_APPLIED,64.3557,19.6,64.3597,30.239999999999995,64.3604,D,64.3597,0.0,64.3362,True,False
1,64.4606,e5 24 04 12 02 72 09 25,132.0,132.0,0.0,-0.015625,64.4356,BRAKES_NOT_APPLIED,64.4356,19.6,64.4596,30.239999999999995,64.4407,D,64.4596,0.0,64.4365,True,False
1,64.5606,dc 15 04 0a 02 80 09 25,130.0,130.0,0.0,-0.015625,64.5557,BRAKES_NOT_APPLIED,64.5557,19.6,64.5596,30.320000000000007,64.5405,D,64.5596,0.0,64.5362,True,False
1,64.6606,d0 16 04 0a 02 73 09 25,130.0,130.0,0.0,-0.015625,64.6357,BRAKES_NOT_APPLIED,64.6357,19.6,64.6596,30.320000000000007,64.6411,D,64.6596,0.0,64.6369,True,False
1,64.7606,ca 07 04 02 02 84 09 25,128.0,128.0,0.0,-0.015625,64.7557,BRAKES_NOT_APPLIED,64.7557,19.6,64.7596,30.320000000000007,64.7407,D,64.7596,0.0,64.7365,True,False
1,64.8606,b4 f8 03 fa 01 87 09 25,126.0,126.0,0.0,-0.015625,64.8357,BRAKES_NOT_APPLIED,64.8357,19.6,64.8596,30.400000000000006,64.8409,D,64.8596,0.0,64.8362,True,False
